dataset,variant,attack,metric,mean,sd,ci95_low,ci95_high,attack_seeds
ecg,dp_eps4,released_discriminator_score,tpr_at_fpr_0.001,0.036000000000000004,0.009899494936611665,0.030199999999999998,0.041999999999999996,10
ecg,dp_eps4,released_discriminator_score,tpr_at_fpr_0.01,0.1431,0.015263973561589027,0.13340000000000002,0.15130000000000002,10
ecg,dp_eps4,released_discriminator_score,tpr_at_fpr_0.05,0.19440000000000002,0.009754770912510228,0.1884,0.19970000000000002,10
ecg,dp_eps4,single_draw_loss_threshold,evaluation_auc,0.4883336,0.013999598606944245,0.47975405000000004,0.4962607399999999,10
ecg,dp_eps4,single_draw_loss_threshold,evaluation_accuracy,0.51435,0.008263204920341478,0.5092,0.5187999999999999,10
ecg,dp_eps4,single_draw_loss_threshold,evaluation_balanced_accuracy,0.51435,0.00826320492034147,0.50899875,0.5188,10
ecg,dp_eps4,single_draw_loss_threshold,evaluation_membership_advantage,0.028699999999999996,0.01652640984068295,0.018497499999999997,0.03759999999999999,10
ecg,dp_eps4,single_draw_loss_threshold,evaluation_tpr_at_calibrated_threshold,0.40329999999999994,0.03210070958025002,0.38449749999999994,0.42100250000000006,10
ecg,dp_eps4,single_draw_loss_threshold,evaluation_fpr_at_calibrated_threshold,0.3746,0.03282681830455092,0.3550975,0.39299999999999996,10
ecg,dp_eps4,single_draw_loss_threshold,tpr_at_fpr_0.001,0.0067,0.002162817093001111,0.0055,0.008,10
ecg,dp_eps4,single_draw_loss_threshold,tpr_at_fpr_0.01,0.022199999999999998,0.006613118276073196,0.0186,0.0263,10
ecg,dp_eps4,single_draw_loss_threshold,tpr_at_fpr_0.05,0.07849999999999999,0.0073371202343517124,0.0742,0.08290249999999996,10
ecg,dp_eps8,calibrated_gaussian_reconstruction_likelihood,evaluation_auc,0.39944795,0.019851661789451722,0.38817850375,0.4110677025,10
ecg,dp_eps8,calibrated_gaussian_reconstruction_likelihood,evaluation_accuracy,0.4304,0.023863966327685112,0.418,0.44609999999999994,10
ecg,dp_eps8,calibrated_gaussian_reconstruction_likelihood,evaluation_balanced_accuracy,0.4304,0.023863966327685136,0.41819874999999995,0.44565,10
ecg,dp_eps8,calibrated_gaussian_reconstruction_likelihood,evaluation_membership_advantage,-0.1392,0.047727932655370245,-0.16350250000000002,-0.10790000000000002,10
ecg,dp_eps8,calibrated_gaussian_reconstruction_likelihood,evaluation_tpr_at_calibrated_threshold,0.37709999999999994,0.10884591555650278,0.3190975,0.44350749999999994,10
ecg,dp_eps8,calibrated_gaussian_reconstruction_likelihood,evaluation_fpr_at_calibrated_threshold,0.5163000000000001,0.12167082184685403,0.438675,0.5818074999999999,10
ecg,dp_eps8,calibrated_gaussian_reconstruction_likelihood,tpr_at_fpr_0.001,0.0137,0.0067007462271003815,0.009699999999999999,0.017599999999999998,10
ecg,dp_eps8,calibrated_gaussian_reconstruction_likelihood,tpr_at_fpr_0.01,0.0523,0.00755792446523662,0.0476975,0.05670000000000001,10
ecg,dp_eps8,calibrated_gaussian_reconstruction_likelihood,tpr_at_fpr_0.05,0.0958,0.00850881895447306,0.09129999999999999,0.101,10
ecg,dp_eps8,multi_draw_mean_objective,evaluation_auc,0.45384655,0.010333082594941782,0.44820538625000006,0.46022861624999994,10
ecg,dp_eps8,multi_draw_mean_objective,evaluation_accuracy,0.49225,0.005860650324172419,0.48889999999999995,0.49565000000000003,10
ecg,dp_eps8,multi_draw_mean_objective,evaluation_balanced_accuracy,0.49225,0.005860650324172414,0.4887,0.49559999999999993,10
ecg,dp_eps8,multi_draw_mean_objective,evaluation_membership_advantage,-0.015500000000000003,0.011721300648344828,-0.022299999999999997,-0.008700000000000008,10
ecg,dp_eps8,multi_draw_mean_objective,evaluation_tpr_at_calibrated_threshold,0.9039000000000001,0.02955390555126907,0.8860000000000001,0.9208999999999999,10
ecg,dp_eps8,multi_draw_mean_objective,evaluation_fpr_at_calibrated_threshold,0.9194000000000001,0.024717065629506516,0.9048,0.9338,10
