profile,query_number,direction,group_off,feature_off,base_fraction,proximity_weight,sparsity_weight,diversity_weight,returned,reference_valid_returned,returned_validity,conditional_returned_validity,valid_cfe_yield_at_k,completeness_at_k,coverage_at_1,full_k_success,proximity,sparsity,diversity,plausibility,plausibility_distance,plausibility_inlier_rate,target_data_support,local_surrogate_fidelity,fidelity,fidelity_oracle_evaluations,constraint_validity,mean_target_logit_margin,minimum_target_logit_margin,robust_validity,robust_cfe_fraction_95,robust_completeness_at_k,robust_full_k_success,changed_set_dice,runtime_seconds,generation_time_to_k_or_cap_seconds,time_to_full_k_seconds,time_per_returned_cfe_seconds,candidate_evaluations,candidate_throughput_per_second,rounds_used,k1_achieved,rounds_to_k1,rounds_to_k1_or_cap,candidates_to_k1,candidates_to_k1_or_cap,time_to_k1_seconds,time_to_k1_or_cap_seconds,k3_achieved,rounds_to_k3,rounds_to_k3_or_cap,candidates_to_k3,candidates_to_k3_or_cap,time_to_k3_seconds,time_to_k3_or_cap_seconds,k5_achieved,rounds_to_k5,rounds_to_k5_or_cap,candidates_to_k5,candidates_to_k5_or_cap,time_to_k5_seconds,time_to_k5_or_cap_seconds,k10_achieved,rounds_to_k10,rounds_to_k10_or_cap,candidates_to_k10,candidates_to_k10_or_cap,time_to_k10_seconds,time_to_k10_or_cap_seconds,group_sparsity
sparse_diverse,6,no_disease_to_disease,0.07,0.035,0.55,0.1,0.66,6.0,3,3,1.0,1.0,0.3,0.3,1.0,0.0,0.06424862891435623,0.7777777777777777,0.028455547988414764,0.320820854094227,0.320820854094227,0.0,0.20000000000000004,0.8148148148148148,0.8148148148148148,67,1.0,0.26821285486221313,0.11867381632328033,1.0,1.0,0.3,0.0,1.0,0.11359045300014259,0.11359045300014259,,0.03786348433338086,1024,9014.842118806539,8,1.0,7.0,7.0,896.0,896.0,0.09869550599978538,0.09869550599978538,1.0,8.0,8.0,1024.0,1024.0,0.11355911499958893,0.11355911499958893,0.0,,8.0,,1024.0,,0.11355911499958893,0.0,,8.0,,1024.0,,0.11355911499958893,0.7777777777777777
sparse_diverse,7,no_disease_to_disease,0.07,0.035,0.55,0.1,0.66,6.0,4,4,1.0,1.0,0.4,0.4,1.0,0.0,0.12147736549377441,0.36111111111111116,0.027157632634043694,0.35884483492856356,0.35884483492856356,0.75,0.3,0.9615384615384616,0.9615384615384616,65,1.0,0.13037289679050446,0.10306830704212189,1.0,1.0,0.4,0.0,1.0,0.12299910299952899,0.12299910299952899,,0.030749775749882247,1024,8325.263965574784,8,1.0,5.0,5.0,640.0,640.0,0.07103446000019176,0.07103446000019176,1.0,7.0,7.0,896.0,896.0,0.10499739300030342,0.10499739300030342,0.0,,8.0,,1024.0,,0.12296768000032898,0.0,,8.0,,1024.0,,0.12296768000032898,0.36111111111111116
utility_balanced,0,disease_to_no_disease,0.04,0.02,0.75,0.15,0.35,2.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.11845817416906357,0.6222222222222222,0.08015264570713043,0.2381452880056921,0.2381452880056921,0.1,0.8800000000000001,0.9090909090909091,0.9090909090909091,81,1.0,0.3146201968193054,0.12532958388328552,1.0,1.0,1.0,1.0,0.9981481481481481,0.21622055700026976,0.21622055700026976,0.21622055700026976,0.021622055700026975,1024,4735.904921374901,8,1.0,1.0,1.0,128.0,128.0,0.019000475000211736,0.019000475000211736,1.0,1.0,1.0,128.0,128.0,0.019000475000211736,0.019000475000211736,1.0,1.0,1.0,128.0,128.0,0.019000475000211736,0.019000475000211736,1.0,2.0,2.0,256.0,256.0,0.04678065999996761,0.04678065999996761,0.6222222222222222
utility_balanced,1,disease_to_no_disease,0.04,0.02,0.75,0.15,0.35,2.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0603097602725029,0.8,0.07159296423196793,0.3829113974506348,0.3829113974506348,0.5,1.0,0.9696969696969697,0.9696969696969697,81,1.0,0.3078624904155731,0.11655744910240173,1.0,1.0,1.0,1.0,0.9665079365079364,0.20663599199997407,0.20663599199997407,0.20663599199997407,0.020663599199997405,1024,4955.574244781754,8,1.0,1.0,1.0,128.0,128.0,0.020408147999660287,0.020408147999660287,1.0,1.0,1.0,128.0,128.0,0.020408147999660287,0.020408147999660287,1.0,1.0,1.0,128.0,128.0,0.020408147999660287,0.020408147999660287,1.0,1.0,1.0,128.0,128.0,0.020408147999660287,0.020408147999660287,0.8
utility_balanced,2,disease_to_no_disease,0.04,0.02,0.75,0.15,0.35,2.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.06536160409450531,0.8,0.08579567074775696,0.3814746891192739,0.3814746891192739,0.9,0.8,1.0,1.0,81,1.0,0.7827008366584778,0.13846012949943542,1.0,1.0,1.0,1.0,0.9811111111111112,0.23021040999992692,0.23021040999992692,0.23021040999992692,0.023021040999992692,1024,4448.104670854481,8,1.0,1.0,1.0,128.0,128.0,0.02303018099973997,0.02303018099973997,1.0,1.0,1.0,128.0,128.0,0.02303018099973997,0.02303018099973997,1.0,1.0,1.0,128.0,128.0,0.02303018099973997,0.02303018099973997,1.0,1.0,1.0,128.0,128.0,0.02303018099973997,0.02303018099973997,0.8
utility_balanced,3,disease_to_no_disease,0.04,0.02,0.75,0.15,0.35,2.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.11561230570077896,0.6555555555555556,0.0722874328494072,0.2549304950330683,0.2549304950330683,0.9,0.96,0.9393939393939394,0.9393939393939394,81,1.0,0.5272320508956909,0.17760735750198364,1.0,1.0,1.0,1.0,0.9928571428571429,0.20738713200080383,0.20738713200080383,0.20738713200080383,0.02073871320008038,1024,4937.625541762307,8,1.0,1.0,1.0,128.0,128.0,0.019601186000727466,0.019601186000727466,1.0,1.0,1.0,128.0,128.0,0.019601186000727466,0.019601186000727466,1.0,1.0,1.0,128.0,128.0,0.019601186000727466,0.019601186000727466,1.0,2.0,2.0,256.0,256.0,0.04571331100032694,0.04571331100032694,0.6555555555555556
utility_balanced,4,no_disease_to_disease,0.04,0.02,0.75,0.15,0.35,2.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.06520915031433105,0.7777777777777779,0.07077494263648987,0.4016545843032543,0.4016545843032543,1.0,0.30000000000000004,0.9090909090909091,0.9090909090909091,81,1.0,0.2825253903865814,0.13115878403186798,1.0,1.0,1.0,1.0,0.9774603174603176,0.21885158099939872,0.21885158099939872,0.21885158099939872,0.02188515809993987,1024,4678.970082481667,8,1.0,1.0,1.0,128.0,128.0,0.024392104000071413,0.024392104000071413,1.0,1.0,1.0,128.0,128.0,0.024392104000071413,0.024392104000071413,1.0,1.0,1.0,128.0,128.0,0.024392104000071413,0.024392104000071413,1.0,1.0,1.0,128.0,128.0,0.024392104000071413,0.024392104000071413,0.7777777777777779
utility_balanced,5,no_disease_to_disease,0.04,0.02,0.75,0.15,0.35,2.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.03121720813214779,0.8111111111111111,0.04064840078353882,0.44989453764809584,0.44989453764809584,1.0,0.16,0.7878787878787878,0.7878787878787878,81,1.0,0.22419723868370056,0.11767102777957916,1.0,1.0,1.0,1.0,0.9855555555555554,0.18649258200002805,0.18649258200002805,0.18649258200002805,0.018649258200002804,1024,5490.835018841907,8,1.0,2.0,2.0,256.0,256.0,0.0317459339994457,0.0317459339994457,1.0,2.0,2.0,256.0,256.0,0.0317459339994457,0.0317459339994457,1.0,2.0,2.0,256.0,256.0,0.0317459339994457,0.0317459339994457,1.0,3.0,3.0,384.0,384.0,0.05817751799986581,0.05817751799986581,0.8111111111111111
utility_balanced,6,no_disease_to_disease,0.04,0.02,0.75,0.15,0.35,2.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.07188838720321655,0.7333333333333334,0.04222606495022774,0.3357747191020669,0.3357747191020669,0.4,0.1,0.9393939393939394,0.9393939393939394,81,1.0,0.2859237790107727,0.11867381632328033,1.0,1.0,1.0,1.0,1.0,0.1328410799997073,0.1328410799997073,0.1328410799997073,0.01328410799997073,1024,7708.458859279496,8,1.0,5.0,5.0,640.0,640.0,0.07014375499966263,0.07014375499966263,1.0,5.0,5.0,640.0,640.0,0.07014375499966263,0.07014375499966263,1.0,6.0,6.0,768.0,768.0,0.08714759400027106,0.08714759400027106,1.0,7.0,7.0,896.0,896.0,0.10836132300028112,0.10836132300028112,0.7333333333333334
utility_balanced,7,no_disease_to_disease,0.04,0.02,0.75,0.15,0.35,2.0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,,,,,,0.0,0.0,,0.11382266799955687,0.11382266799955687,,,1024,8996.450513741134,8,0.0,,8.0,,1024.0,,0.11377097499917,0.0,,8.0,,1024.0,,0.11377097499917,0.0,,8.0,,1024.0,,0.11377097499917,0.0,,8.0,,1024.0,,0.11377097499917,
