method,method_label,candidate_budget,metric,equal_direction_macro_mean,clustered_bootstrap_ci95_low,clustered_bootstrap_ci95_high,n_factuals
countergan_one_shot,CounterGAN one-shot,512,fidelity,0.9437018760294623,0.9356975038584234,0.9512733562733563,200
countergan_one_shot,CounterGAN one-shot,512,changed_set_dice,0.9957178698013782,0.9942755355823372,0.9966325115151927,200
countergan_one_shot,CounterGAN one-shot,512,constraint_validity,1.0,1.0,1.0,200
countergan_one_shot,CounterGAN one-shot,512,mean_target_logit_margin,0.874768267678363,0.7969038081683574,0.9780199092449174,200
countergan_one_shot,CounterGAN one-shot,512,generation_time_to_k_or_cap_seconds,0.017170823235005628,0.016592900275793115,0.017982062651514523,200
countergan_one_shot,CounterGAN one-shot,512,candidate_evaluations,512.0,512.0,512.0,200
countergan_one_shot,CounterGAN one-shot,512,rounds_used,1.0,1.0,1.0,200
countergan_one_shot,CounterGAN one-shot,1024,valid_cfe_yield_at_k,0.20550000000000002,0.177975,0.235025,200
countergan_one_shot,CounterGAN one-shot,1024,coverage_at_1,0.77,0.7045000000000001,0.8226249999999999,200
countergan_one_shot,CounterGAN one-shot,1024,full_k_success,0.005,0.0,0.015,200
countergan_one_shot,CounterGAN one-shot,1024,robust_completeness_at_k,0.202,0.1721625,0.23052499999999998,200
countergan_one_shot,CounterGAN one-shot,1024,robust_full_k_success,0.0,0.0,0.0,200
countergan_one_shot,CounterGAN one-shot,1024,proximity,0.15401709773799493,0.14822227746802605,0.15979042653338096,200
countergan_one_shot,CounterGAN one-shot,1024,sparsity,0.3702666498698245,0.35047452128999745,0.39064522182329725,200
countergan_one_shot,CounterGAN one-shot,1024,group_sparsity,0.3702666498698245,0.35278495842781554,0.3931524497144537,200
countergan_one_shot,CounterGAN one-shot,1024,diversity,0.02855798443114119,0.025316768018417948,0.03128262745421602,200
countergan_one_shot,CounterGAN one-shot,1024,plausibility,0.3865471729467202,0.37238696758377954,0.3985669093799746,200
countergan_one_shot,CounterGAN one-shot,1024,plausibility_distance,0.3865471729467202,0.3718435363107013,0.39814155129182927,200
countergan_one_shot,CounterGAN one-shot,1024,plausibility_inlier_rate,0.30392479213907786,0.24315511621315192,0.3674787414965986,200
countergan_one_shot,CounterGAN one-shot,1024,target_data_support,0.5531360544217686,0.5302685232426304,0.5711682256235828,200
countergan_one_shot,CounterGAN one-shot,1024,local_surrogate_fidelity,0.9431999056711701,0.9323496174961692,0.9503153660675213,200
countergan_one_shot,CounterGAN one-shot,1024,fidelity,0.9431999056711701,0.9333870559517111,0.9513948853668681,200
countergan_one_shot,CounterGAN one-shot,1024,changed_set_dice,0.9960528292805079,0.9941416708578343,0.997554991788382,200
countergan_one_shot,CounterGAN one-shot,1024,constraint_validity,1.0,1.0,1.0,200
countergan_one_shot,CounterGAN one-shot,1024,mean_target_logit_margin,0.8586861123641332,0.7827651721868841,0.9474305403693799,200
countergan_one_shot,CounterGAN one-shot,1024,generation_time_to_k_or_cap_seconds,0.027666954729957068,0.026280816670090305,0.02922090408644499,200
countergan_one_shot,CounterGAN one-shot,1024,candidate_evaluations,1024.0,1024.0,1024.0,200
countergan_one_shot,CounterGAN one-shot,1024,rounds_used,1.0,1.0,1.0,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,valid_cfe_yield_at_k,0.44599999999999995,0.40325,0.5102249999999999,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,coverage_at_1,0.7649999999999999,0.712375,0.815,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,full_k_success,0.13,0.092375,0.18,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,robust_completeness_at_k,0.4445,0.4031125,0.4895124999999999,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,robust_full_k_success,0.125,0.075,0.16262499999999994,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,proximity,0.1344556187935135,0.12850504574841995,0.14018934807866787,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,sparsity,0.4678427580313696,0.4473058470655107,0.48939147339547157,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,group_sparsity,0.4678427580313696,0.4468952376019573,0.487075791924311,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,diversity,0.05422306093026639,0.05170987708720486,0.05708496646077986,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,plausibility,0.37685905765626404,0.3630069118480715,0.38828833749503566,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,plausibility_distance,0.37685905765626404,0.36275524594495007,0.39100707279785146,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,plausibility_inlier_rate,0.33993911018222556,0.2782131681487856,0.4080425229830888,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,target_data_support,0.536367442559353,0.523437276657651,0.5500315783542333,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,local_surrogate_fidelity,0.9287124514378358,0.9152626659873233,0.9402289597933033,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,fidelity,0.9287124514378358,0.9198325201664421,0.9382894873671774,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,changed_set_dice,0.9964954621746606,0.9956965825218086,0.997208603218345,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,constraint_validity,1.0,1.0,1.0,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,mean_target_logit_margin,0.704393001220056,0.6382828920619265,0.7624097934494792,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,generation_time_to_k_or_cap_seconds,0.018396156415014957,0.017985380123402367,0.018913317610009243,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,candidate_evaluations,128.0,128.0,128.0,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,rounds_used,1.0,1.0,1.0,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,valid_cfe_yield_at_k,0.6980000000000002,0.6461625000000001,0.7513124999999999,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,coverage_at_1,0.815,0.757375,0.8600000000000001,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,full_k_success,0.58,0.53,0.6504999999999999,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,robust_completeness_at_k,0.684,0.6287375000000001,0.732075,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,robust_full_k_success,0.49,0.43,0.552625,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,proximity,0.11711298707252127,0.1120815327990357,0.1225623784857116,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,sparsity,0.5414570352874088,0.5206347564385239,0.5628514617968142,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,group_sparsity,0.5414570352874088,0.5261974004520953,0.5583726506921292,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,diversity,0.06360998985529247,0.058632942609412965,0.06665327353946196,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,plausibility,0.36502647263852916,0.35478361299458194,0.3819122521981961,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,plausibility_distance,0.36502647263852916,0.3526981339610789,0.38118366325748015,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,plausibility_inlier_rate,0.45635792411473675,0.40428445066534474,0.5092082195771245,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,target_data_support,0.536982468482392,0.5254877286059352,0.5513610523345386,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,local_surrogate_fidelity,0.9186237506704915,0.9095888957398276,0.9259443304912625,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,fidelity,0.9186237506704915,0.9115757747203665,0.9263346125183274,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,changed_set_dice,0.9951313321481432,0.9944709110547454,0.9957936236926423,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,constraint_validity,1.0,1.0,1.0,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,mean_target_logit_margin,0.49624394018326207,0.45153720260250446,0.5400100944626195,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,generation_time_to_k_or_cap_seconds,0.0469015162150572,0.04464483184766232,0.04898170671733044,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,candidate_evaluations,256.0,256.0,256.0,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,rounds_used,2.0,2.0,2.0,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,valid_cfe_yield_at_k,0.757,0.713425,0.8053375,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,coverage_at_1,0.8300000000000001,0.7773749999999999,0.8852499999999999,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,full_k_success,0.715,0.655,0.7726249999999999,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,robust_completeness_at_k,0.7355,0.6814749999999999,0.7852750000000001,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,robust_full_k_success,0.57,0.502375,0.6378749999999999,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,proximity,0.10620814372451629,0.1006534147001545,0.11194798475829505,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,sparsity,0.615733947408961,0.5981225903480654,0.6364361949301742,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,group_sparsity,0.615733947408961,0.5953656330605869,0.6355429404813212,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,diversity,0.06512290177810093,0.061950775907362886,0.0680471433284436,200
