query_id,local_test_index,query_class,desired_class,direction,difficulty_stratum,baseline_seed,run_seed,method,implementation,K,margin,native_random_sample_size,native_genetic_maxiterations,returned,reference_valid_returned,returned_validity,conditional_returned_validity,valid_cfe_yield_at_k,completeness_at_k,coverage_at_1,full_k_success,proximity,sparsity,diversity,plausibility,plausibility_distance,plausibility_inlier_rate,target_data_support,local_surrogate_fidelity,fidelity,fidelity_oracle_evaluations,constraint_validity,mean_target_logit_margin,minimum_target_logit_margin,robust_validity,robust_cfe_fraction_95,robust_completeness_at_k,robust_full_k_success,changed_set_dice,runtime_seconds,generation_time_to_k_or_cap_seconds,time_to_full_k_seconds,time_per_returned_cfe_seconds,candidate_evaluations,candidate_throughput_per_second,rounds_used,k1_achieved,rounds_to_k1,rounds_to_k1_or_cap,candidates_to_k1,candidates_to_k1_or_cap,time_to_k1_seconds,time_to_k1_or_cap_seconds,k3_achieved,rounds_to_k3,rounds_to_k3_or_cap,candidates_to_k3,candidates_to_k3_or_cap,time_to_k3_seconds,time_to_k3_or_cap_seconds,k5_achieved,rounds_to_k5,rounds_to_k5_or_cap,candidates_to_k5,candidates_to_k5_or_cap,time_to_k5_seconds,time_to_k5_or_cap_seconds,k10_achieved,rounds_to_k10,rounds_to_k10_or_cap,candidates_to_k10,candidates_to_k10_or_cap,time_to_k10_seconds,time_to_k10_or_cap_seconds,algorithm_status,implementation_error,native_iterations
145,54758,0,1,no_disease_to_disease,medium_confidence,11,9247159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,,,,,,0.0,0.0,,20.001013064999825,20.001013064999825,,,,0.0,0,0.0,,0.0,,0.0,,20.001013064999825,0.0,,0.0,,0.0,,20.001013064999825,0.0,,0.0,,0.0,,20.001013064999825,0.0,,0.0,,0.0,,20.001013064999825,timeout,,300
146,57034,0,1,no_disease_to_disease,medium_confidence,11,9248065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,4,4,1.0,1.0,0.4,0.4,1.0,0.0,0.10847418755292892,0.6944444444444446,0.043035343289375305,0.34556626437351656,0.34556626437351656,1.0,0.05,,,0,1.0,0.1952773481607437,0.16096118092536926,1.0,1.0,0.4,0.0,0.9772321428571429,1.308952427999884,1.308952427999884,,0.327238106999971,,0.0,0,0.0,,0.0,,0.0,,1.308952427999884,0.0,,0.0,,0.0,,1.308952427999884,0.0,,0.0,,0.0,,1.308952427999884,0.0,,0.0,,0.0,,1.308952427999884,ok,,1
146,57034,0,1,no_disease_to_disease,medium_confidence,11,9248159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,,,,,,0.0,0.0,,20.00163528899975,20.00163528899975,,,,0.0,0,0.0,,0.0,,0.0,,20.00163528899975,0.0,,0.0,,0.0,,20.00163528899975,0.0,,0.0,,0.0,,20.00163528899975,0.0,,0.0,,0.0,,20.00163528899975,timeout,,300
147,60673,0,1,no_disease_to_disease,medium_confidence,11,9249065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,3,3,1.0,1.0,0.3,0.3,1.0,0.0,0.07743263244628906,0.5925925925925927,0.05389276146888733,0.4779431749125725,0.4779431749125725,0.3333333333333333,0.13333333333333333,,,0,1.0,0.2537040710449219,0.10159003734588623,0.8541666666666666,0.6666666666666666,0.2,0.0,0.9970238095238096,1.543948762999662,1.543948762999662,,0.514649587666554,,0.0,0,0.0,,0.0,,0.0,,1.543948762999662,0.0,,0.0,,0.0,,1.543948762999662,0.0,,0.0,,0.0,,1.543948762999662,0.0,,0.0,,0.0,,1.543948762999662,ok,,1
147,60673,0,1,no_disease_to_disease,medium_confidence,11,9249159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,,,,,,0.0,0.0,,20.001093718999982,20.001093718999982,,,,0.0,0,0.0,,0.0,,0.0,,20.001093718999982,0.0,,0.0,,0.0,,20.001093718999982,0.0,,0.0,,0.0,,20.001093718999982,0.0,,0.0,,0.0,,20.001093718999982,timeout,,300
148,74653,0,1,no_disease_to_disease,medium_confidence,11,9250065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,3,3,1.0,1.0,0.3,0.3,1.0,0.0,0.1181824579834938,0.5185185185185185,0.036144718527793884,0.3044058012269268,0.3044058012269268,0.3333333333333333,0.0,,,0,1.0,0.17284893989562988,0.11053436994552612,0.9791666666666666,0.6666666666666666,0.2,0.0,0.9930555555555557,1.8086413510000057,1.8086413510000057,,0.6028804503333353,,0.0,0,0.0,,0.0,,0.0,,1.8086413510000057,0.0,,0.0,,0.0,,1.8086413510000057,0.0,,0.0,,0.0,,1.8086413510000057,0.0,,0.0,,0.0,,1.8086413510000057,ok,,1
148,74653,0,1,no_disease_to_disease,medium_confidence,11,9250159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,,,,,,0.0,0.0,,20.00193450000006,20.00193450000006,,,,0.0,0,0.0,,0.0,,0.0,,20.00193450000006,0.0,,0.0,,0.0,,20.00193450000006,0.0,,0.0,,0.0,,20.00193450000006,0.0,,0.0,,0.0,,20.00193450000006,timeout,,300
149,82739,0,1,no_disease_to_disease,medium_confidence,11,9251065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,0,0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,,,,,,0.0,0.0,,1.0933667960002822,1.0933667960002822,,,,0.0,0,0.0,,0.0,,0.0,,1.0933667960002822,0.0,,0.0,,0.0,,1.0933667960002822,0.0,,0.0,,0.0,,1.0933667960002822,0.0,,0.0,,0.0,,1.0933667960002822,ok,,1
149,82739,0,1,no_disease_to_disease,medium_confidence,11,9251159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,,,,,,0.0,0.0,,20.00159038799984,20.00159038799984,,,,0.0,0,0.0,,0.0,,0.0,,20.00159038799984,0.0,,0.0,,0.0,,20.00159038799984,0.0,,0.0,,0.0,,20.00159038799984,0.0,,0.0,,0.0,,20.00159038799984,timeout,,300
150,83206,0,1,no_disease_to_disease,medium_confidence,11,9252065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,5,5,1.0,1.0,0.5,0.5,1.0,0.0,0.0974411591887474,0.6888888888888891,0.07706377655267715,0.3912382003323361,0.3912382003323361,1.0,0.04,,,0,1.0,0.21059803664684296,0.11764286458492279,1.0,1.0,0.5,0.0,0.9864285714285714,1.3093189890000758,1.3093189890000758,,0.2618637978000152,,0.0,0,0.0,,0.0,,0.0,,1.3093189890000758,0.0,,0.0,,0.0,,1.3093189890000758,0.0,,0.0,,0.0,,1.3093189890000758,0.0,,0.0,,0.0,,1.3093189890000758,ok,,1
