dataset,variant,attack,metric,mean,sd,ci95_low,ci95_high,attack_seeds
heartplus,dp_eps16,multi_draw_mean_objective,tpr_at_fpr_0.05,0.0545,0.0119837853414983,0.0474,0.0614,10
heartplus,dp_eps16,multi_draw_reconstruction,evaluation_auc,0.497061,0.0118624154463676,0.4901855075,0.5040775999999999,10
heartplus,dp_eps16,multi_draw_reconstruction,evaluation_accuracy,0.4916999999999999,0.0100033327779628,0.4856,0.49755125,10
heartplus,dp_eps16,multi_draw_reconstruction,evaluation_balanced_accuracy,0.4916999999999999,0.0100033327779628,0.4856499999999999,0.49745,10
heartplus,dp_eps16,multi_draw_reconstruction,evaluation_membership_advantage,-0.0166,0.0200066655559257,-0.0287025,-0.0054,10
heartplus,dp_eps16,multi_draw_reconstruction,evaluation_tpr_at_calibrated_threshold,0.5238000000000002,0.2254569680547586,0.3920925,0.6604099999999997,10
heartplus,dp_eps16,multi_draw_reconstruction,evaluation_fpr_at_calibrated_threshold,0.5404000000000001,0.2245356690298151,0.4060975,0.6722074999999998,10
heartplus,dp_eps16,multi_draw_reconstruction,tpr_at_fpr_0.001,0.0033,0.0051001089312985,0.001,0.0067,10
heartplus,dp_eps16,multi_draw_reconstruction,tpr_at_fpr_0.01,0.0137,0.0081792420186714,0.0094,0.0187,10
heartplus,dp_eps16,multi_draw_reconstruction,tpr_at_fpr_0.05,0.0513,0.0091657575306742,0.046,0.0566,10
heartplus,dp_eps16,released_discriminator_score,evaluation_auc,0.4990077499999999,0.0132464303309944,0.49081582625,0.50642797625,10
heartplus,dp_eps16,released_discriminator_score,evaluation_accuracy,0.5008,0.0085251262616912,0.4959499999999999,0.50575,10
heartplus,dp_eps16,released_discriminator_score,evaluation_balanced_accuracy,0.5008000000000001,0.0085251262616912,0.49555,0.50565,10
heartplus,dp_eps16,released_discriminator_score,evaluation_membership_advantage,0.0015999999999999,0.0170502525233825,-0.0084,0.0116024999999999,10
heartplus,dp_eps16,released_discriminator_score,evaluation_tpr_at_calibrated_threshold,0.5883,0.2540420131483067,0.43939,0.7408024999999999,10
heartplus,dp_eps16,released_discriminator_score,evaluation_fpr_at_calibrated_threshold,0.5867,0.2579681504889056,0.4356925,0.7409025,10
heartplus,dp_eps16,released_discriminator_score,tpr_at_fpr_0.001,0.0025,0.0016499158227686,0.0015,0.0034,10
heartplus,dp_eps16,released_discriminator_score,tpr_at_fpr_0.01,0.011,0.0063595946761129,0.0077,0.0151,10
heartplus,dp_eps16,released_discriminator_score,tpr_at_fpr_0.05,0.0528,0.009307106006822,0.0477,0.0586999999999999,10
heartplus,dp_eps16,single_draw_loss_threshold,evaluation_auc,0.4982659000000001,0.0127472127362982,0.4907701225,0.5059767574999999,10
heartplus,dp_eps16,single_draw_loss_threshold,evaluation_accuracy,0.4933999999999999,0.0101209353981405,0.48715,0.4991,10
heartplus,dp_eps16,single_draw_loss_threshold,evaluation_balanced_accuracy,0.4934,0.0101209353981405,0.4870000000000001,0.4993,10
heartplus,dp_eps16,single_draw_loss_threshold,evaluation_membership_advantage,-0.0132,0.0202418707962809,-0.0250999999999999,-0.0016,10
heartplus,dp_eps16,single_draw_loss_threshold,evaluation_tpr_at_calibrated_threshold,0.5255,0.2042820762246817,0.4096974999999999,0.6449024999999999,10
heartplus,dp_eps16,single_draw_loss_threshold,evaluation_fpr_at_calibrated_threshold,0.5387,0.2042906698255644,0.4163975,0.659,10
heartplus,dp_eps16,single_draw_loss_threshold,tpr_at_fpr_0.001,0.003,0.0030184617127124,0.0014,0.005,10
heartplus,dp_eps16,single_draw_loss_threshold,tpr_at_fpr_0.01,0.0101,0.0056656861896861,0.0069999999999999,0.0135999999999999,10
heartplus,dp_eps16,single_draw_loss_threshold,tpr_at_fpr_0.05,0.0524999999999999,0.0150646753846355,0.0443999999999999,0.0618,10
heartplus,dp_eps2,calibrated_gaussian_reconstruction_likelihood,evaluation_auc,0.50292795,0.0118230097983409,0.49557271375,0.5096009675000001,10
heartplus,dp_eps2,calibrated_gaussian_reconstruction_likelihood,evaluation_accuracy,0.5043,0.0087502380919987,0.49905,0.50935,10
heartplus,dp_eps2,calibrated_gaussian_reconstruction_likelihood,evaluation_balanced_accuracy,0.5043,0.0087502380919987,0.49905,0.5092000000000001,10
heartplus,dp_eps2,calibrated_gaussian_reconstruction_likelihood,evaluation_membership_advantage,0.0085999999999999,0.0175004761839975,-0.0020025,0.0186024999999999,10
heartplus,dp_eps2,calibrated_gaussian_reconstruction_likelihood,evaluation_tpr_at_calibrated_threshold,0.5181000000000001,0.1772853631860227,0.4152975,0.623705,10
heartplus,dp_eps2,calibrated_gaussian_reconstruction_likelihood,evaluation_fpr_at_calibrated_threshold,0.5095000000000001,0.1771667450611303,0.4050925,0.6135075,10
heartplus,dp_eps2,calibrated_gaussian_reconstruction_likelihood,tpr_at_fpr_0.001,0.0018,0.0020976176963403,0.0006,0.0031,10
heartplus,dp_eps2,calibrated_gaussian_reconstruction_likelihood,tpr_at_fpr_0.01,0.0091,0.0041753243386991,0.0067,0.0115,10
heartplus,dp_eps2,calibrated_gaussian_reconstruction_likelihood,tpr_at_fpr_0.05,0.048,0.0081649658092772,0.0435,0.0528024999999999,10
heartplus,dp_eps2,multi_draw_mean_objective,evaluation_auc,0.4995252,0.0133564503834081,0.4920573775,0.5074730550000001,10
heartplus,dp_eps2,multi_draw_mean_objective,evaluation_accuracy,0.50095,0.0130244428330393,0.49274875,0.5082000000000001,10
heartplus,dp_eps2,multi_draw_mean_objective,evaluation_balanced_accuracy,0.50095,0.0130244428330393,0.4928,0.50805,10
heartplus,dp_eps2,multi_draw_mean_objective,evaluation_membership_advantage,0.0019,0.0260488856660787,-0.0146999999999999,0.0158024999999999,10
heartplus,dp_eps2,multi_draw_mean_objective,evaluation_tpr_at_calibrated_threshold,0.5100000000000001,0.2595132195305493,0.3549975,0.6542,10
heartplus,dp_eps2,multi_draw_mean_objective,evaluation_fpr_at_calibrated_threshold,0.5081,0.2575087700771891,0.34939,0.6510099999999999,10
heartplus,dp_eps2,multi_draw_mean_objective,tpr_at_fpr_0.001,0.0026,0.002756809750418,0.001,0.0042,10
heartplus,dp_eps2,multi_draw_mean_objective,tpr_at_fpr_0.01,0.0123,0.0060562181085044,0.0088,0.0158,10
heartplus,dp_eps2,multi_draw_mean_objective,tpr_at_fpr_0.05,0.0550999999999999,0.0105456678835961,0.0492,0.0617,10
heartplus,dp_eps2,multi_draw_reconstruction,evaluation_auc,0.5030975,0.0125019646478285,0.4959948974999999,0.51057886,10
heartplus,dp_eps2,multi_draw_reconstruction,evaluation_accuracy,0.5035499999999999,0.0085031040084064,0.4982487499999999,0.5084,10
heartplus,dp_eps2,multi_draw_reconstruction,evaluation_balanced_accuracy,0.5035499999999999,0.0085031040084064,0.49815,0.5083,10
heartplus,dp_eps2,multi_draw_reconstruction,evaluation_membership_advantage,0.0070999999999999,0.0170062080168128,-0.0031,0.0166999999999999,10
heartplus,dp_eps2,multi_draw_reconstruction,evaluation_tpr_at_calibrated_threshold,0.6043000000000001,0.2449503577825061,0.4591999999999999,0.7499099999999999,10
heartplus,dp_eps2,multi_draw_reconstruction,evaluation_fpr_at_calibrated_threshold,0.5972000000000001,0.2402442275870304,0.4526974999999999,0.7370025,10
heartplus,dp_eps2,multi_draw_reconstruction,tpr_at_fpr_0.001,0.0022,0.0016193277068654,0.0013,0.0032,10
heartplus,dp_eps2,multi_draw_reconstruction,tpr_at_fpr_0.01,0.0123,0.0057164480035925,0.0091,0.0158,10
heartplus,dp_eps2,multi_draw_reconstruction,tpr_at_fpr_0.05,0.0528999999999999,0.0102896927931682,0.0469,0.0591,10
heartplus,dp_eps2,released_discriminator_score,evaluation_auc,0.50058075,0.0124293043544725,0.49279223625,0.50716545625,10
heartplus,dp_eps2,released_discriminator_score,evaluation_accuracy,0.5014,0.0089281079244771,0.4958,0.5062999999999999,10
heartplus,dp_eps2,released_discriminator_score,evaluation_balanced_accuracy,0.5014,0.0089281079244771,0.4958999999999999,0.50635,10
heartplus,dp_eps2,released_discriminator_score,evaluation_membership_advantage,0.0028,0.0178562158489542,-0.0086,0.0124,10
heartplus,dp_eps2,released_discriminator_score,evaluation_tpr_at_calibrated_threshold,0.5455,0.2403845299145147,0.4021925,0.6869024999999999,10
heartplus,dp_eps2,released_discriminator_score,evaluation_fpr_at_calibrated_threshold,0.5426999999999998,0.2444376994018903,0.4051899999999999,0.6871049999999999,10
heartplus,dp_eps2,released_discriminator_score,tpr_at_fpr_0.001,0.0013999999999999,0.0016465452046971,0.0005,0.0024999999999999,10
heartplus,dp_eps2,released_discriminator_score,tpr_at_fpr_0.01,0.0098,0.0038528488738133,0.0076,0.012,10
