query_id,local_test_index,query_class,desired_class,direction,difficulty_stratum,baseline_seed,run_seed,method,implementation,K,margin,native_random_sample_size,native_genetic_maxiterations,returned,reference_valid_returned,returned_validity,conditional_returned_validity,valid_cfe_yield_at_k,completeness_at_k,coverage_at_1,full_k_success,proximity,sparsity,diversity,plausibility,plausibility_distance,plausibility_inlier_rate,target_data_support,local_surrogate_fidelity,fidelity,fidelity_oracle_evaluations,constraint_validity,mean_target_logit_margin,minimum_target_logit_margin,robust_validity,robust_cfe_fraction_95,robust_completeness_at_k,robust_full_k_success,changed_set_dice,runtime_seconds,generation_time_to_k_or_cap_seconds,time_to_full_k_seconds,time_per_returned_cfe_seconds,candidate_evaluations,candidate_throughput_per_second,rounds_used,k1_achieved,rounds_to_k1,rounds_to_k1_or_cap,candidates_to_k1,candidates_to_k1_or_cap,time_to_k1_seconds,time_to_k1_or_cap_seconds,k3_achieved,rounds_to_k3,rounds_to_k3_or_cap,candidates_to_k3,candidates_to_k3_or_cap,time_to_k3_seconds,time_to_k3_or_cap_seconds,k5_achieved,rounds_to_k5,rounds_to_k5_or_cap,candidates_to_k5,candidates_to_k5_or_cap,time_to_k5_seconds,time_to_k5_or_cap_seconds,k10_achieved,rounds_to_k10,rounds_to_k10_or_cap,candidates_to_k10,candidates_to_k10_or_cap,time_to_k10_seconds,time_to_k10_or_cap_seconds,algorithm_status,implementation_error,native_iterations
0,3889,1,0,disease_to_no_disease,near_boundary,11,9102065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,5,5,1.0,1.0,0.5,0.5,1.0,0.0,0.02667371556162834,0.888888888888889,0.04817555099725723,0.5337767226206224,0.5337767226206224,0.0,0.0,,,0,1.0,4.534409046173096,1.7509675025939941,0.9875,0.8,0.4,0.0,0.8353571428571428,2.4010356940000293,2.4010356940000293,,0.4802071388000059,,0.0,0,0.0,,0.0,,0.0,,2.4010356940000293,0.0,,0.0,,0.0,,2.4010356940000293,0.0,,0.0,,0.0,,2.4010356940000293,0.0,,0.0,,0.0,,2.4010356940000293,ok,,1
0,3889,1,0,disease_to_no_disease,near_boundary,11,9102159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.3141477704048157,0.07222222222222224,0.32611849904060364,1.4470393865171536,1.4470393865171536,0.0,0.28,,,0,1.0,20.286663055419922,3.815570116043091,1.0,1.0,1.0,1.0,0.9906075074304785,3.9188289989999703,3.9188289989999703,3.9188289989999703,0.39188289989999703,,0.0,0,0.0,,0.0,,0.0,,3.9188289989999703,0.0,,0.0,,0.0,,3.9188289989999703,0.0,,0.0,,0.0,,3.9188289989999703,0.0,,0.0,,0.0,,3.9188289989999703,ok,,300
1,6618,1,0,disease_to_no_disease,near_boundary,11,9103065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,0,0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,,,,,,0.0,0.0,,20.002833785999997,20.002833785999997,,,,0.0,0,0.0,,0.0,,0.0,,20.002833785999997,0.0,,0.0,,0.0,,20.002833785999997,0.0,,0.0,,0.0,,20.002833785999997,0.0,,0.0,,0.0,,20.002833785999997,timeout,,1
1,6618,1,0,disease_to_no_disease,near_boundary,11,9103159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.3205661475658417,0.1277777777777778,0.2884517312049866,1.4605218319751292,1.4605218319751292,0.0,0.12,,,0,1.0,19.677616119384766,4.339809894561768,1.0,1.0,1.0,1.0,0.9783079395266803,4.137292951999939,4.137292951999939,4.137292951999939,0.4137292951999939,,0.0,0,0.0,,0.0,,0.0,,4.137292951999939,0.0,,0.0,,0.0,,4.137292951999939,0.0,,0.0,,0.0,,4.137292951999939,0.0,,0.0,,0.0,,4.137292951999939,ok,,300
2,7840,1,0,disease_to_no_disease,near_boundary,11,9104065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,5,5,1.0,1.0,0.5,0.5,1.0,0.0,0.02721499465405941,0.8666666666666666,0.04362782835960388,0.4597317385618692,0.4597317385618692,0.2,0.0,,,0,1.0,2.3711395263671875,0.4867873191833496,0.9,0.4,0.2,0.0,0.9019877344877345,2.3921512650000523,2.3921512650000523,,0.47843025300001046,,0.0,0,0.0,,0.0,,0.0,,2.3921512650000523,0.0,,0.0,,0.0,,2.3921512650000523,0.0,,0.0,,0.0,,2.3921512650000523,0.0,,0.0,,0.0,,2.3921512650000523,ok,,1
2,7840,1,0,disease_to_no_disease,near_boundary,11,9104159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,8,8,1.0,1.0,0.8,0.8,1.0,0.0,0.3775254487991333,0.05555555555555558,0.22055305540561676,1.499348842416128,1.499348842416128,0.0,0.22499999999999998,,,0,1.0,16.401927947998047,9.102323532104492,1.0,1.0,0.8,0.0,0.9853111521597275,4.41818186799992,4.41818186799992,,0.55227273349999,,0.0,0,0.0,,0.0,,0.0,,4.41818186799992,0.0,,0.0,,0.0,,4.41818186799992,0.0,,0.0,,0.0,,4.41818186799992,0.0,,0.0,,0.0,,4.41818186799992,ok,,300
3,9100,1,0,disease_to_no_disease,near_boundary,11,9105065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,4,4,1.0,1.0,0.4,0.4,1.0,0.0,0.021651707589626312,0.875,0.03254452347755432,0.47124592548440136,0.47124592548440136,0.0,0.15,,,0,1.0,1.112323522567749,0.6952862739562988,0.8125,0.25,0.1,0.0,0.8557291666666667,2.3768880029999764,2.3768880029999764,,0.5942220007499941,,0.0,0,0.0,,0.0,,0.0,,2.3768880029999764,0.0,,0.0,,0.0,,2.3768880029999764,0.0,,0.0,,0.0,,2.3768880029999764,0.0,,0.0,,0.0,,2.3768880029999764,ok,,1
3,9100,1,0,disease_to_no_disease,near_boundary,11,9105159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.3221655488014221,0.022222222222222233,0.2974969148635864,1.4923200338865608,1.4923200338865608,0.0,0.12,,,0,1.0,21.781742095947266,4.966796398162842,1.0,1.0,1.0,1.0,0.9901266356982676,4.586648323000077,4.586648323000077,4.586648323000077,0.45866483230000765,,0.0,0,0.0,,0.0,,0.0,,4.586648323000077,0.0,,0.0,,0.0,,4.586648323000077,0.0,,0.0,,0.0,,4.586648323000077,0.0,,0.0,,0.0,,4.586648323000077,ok,,300
4,10301,1,0,disease_to_no_disease,near_boundary,11,9106065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,5,5,1.0,1.0,0.5,0.5,1.0,0.0,0.04896918684244156,0.7,0.04218067228794098,0.601599829875043,0.601599829875043,0.0,0.0,,,0,1.0,5.069106101989746,1.2353386878967285,0.95,0.6,0.3,0.0,0.9495854145854145,2.335220675999949,2.335220675999949,,0.4670441351999898,,0.0,0,0.0,,0.0,,0.0,,2.335220675999949,0.0,,0.0,,0.0,,2.335220675999949,0.0,,0.0,,0.0,,2.335220675999949,0.0,,0.0,,0.0,,2.335220675999949,ok,,1
4,10301,1,0,disease_to_no_disease,near_boundary,11,9106159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.30511078238487244,0.02777777777777779,0.282233327627182,1.4373210070895532,1.4373210070895532,0.0,0.28,,,0,1.0,24.299671173095703,10.383407592773438,1.0,1.0,1.0,1.0,0.9862763599758086,4.492364563000024,4.492364563000024,4.492364563000024,0.44923645630000236,,0.0,0,0.0,,0.0,,0.0,,4.492364563000024,0.0,,0.0,,0.0,,4.492364563000024,0.0,,0.0,,0.0,,4.492364563000024,0.0,,0.0,,0.0,,4.492364563000024,ok,,300
5,12592,1,0,disease_to_no_disease,near_boundary,11,9107065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,0,0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,,,,,,0.0,0.0,,20.00319050199994,20.00319050199994,,,,0.0,0,0.0,,0.0,,0.0,,20.00319050199994,0.0,,0.0,,0.0,,20.00319050199994,0.0,,0.0,,0.0,,20.00319050199994,0.0,,0.0,,0.0,,20.00319050199994,timeout,,1
5,12592,1,0,disease_to_no_disease,near_boundary,11,9107159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.35675573348999023,0.11111111111111112,0.15504157543182373,1.6384692079528294,1.6384692079528294,0.0,0.1,,,0,1.0,18.006383895874023,3.4613213539123535,1.0,1.0,1.0,1.0,0.9808786165264974,4.9413575489999175,4.9413575489999175,4.9413575489999175,0.49413575489999173,,0.0,0,0.0,,0.0,,0.0,,4.9413575489999175,0.0,,0.0,,0.0,,4.9413575489999175,0.0,,0.0,,0.0,,4.9413575489999175,0.0,,0.0,,0.0,,4.9413575489999175,ok,,300
6,12615,1,0,disease_to_no_disease,near_boundary,11,9108065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,7,7,1.0,1.0,0.7,0.7,1.0,0.0,0.045745935291051865,0.8492063492063491,0.06235198304057121,0.512941001656685,0.512941001656685,0.0,0.0,,,0,1.0,7.460136413574219,0.22402620315551758,0.9375,0.7142857142857143,0.5,0.0,0.8953656462585033,2.340298851000057,2.340298851000057,,0.3343284072857224,,0.0,0,0.0,,0.0,,0.0,,2.340298851000057,0.0,,0.0,,0.0,,2.340298851000057,0.0,,0.0,,0.0,,2.340298851000057,0.0,,0.0,,0.0,,2.340298851000057,ok,,1
6,12615,1,0,disease_to_no_disease,near_boundary,11,9108159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,8,8,1.0,1.0,0.8,0.8,1.0,0.0,0.3659140467643738,0.03472222222222224,0.22718551754951477,1.634221005918104,1.634221005918104,0.0,0.19999999999999998,,,0,1.0,17.015663146972656,9.226946830749512,1.0,1.0,0.8,0.0,0.9888062611408199,4.707130356999983,4.707130356999983,,0.5883912946249978,,0.0,0,0.0,,0.0,,0.0,,4.707130356999983,0.0,,0.0,,0.0,,4.707130356999983,0.0,,0.0,,0.0,,4.707130356999983,0.0,,0.0,,0.0,,4.707130356999983,ok,,300
7,12642,1,0,disease_to_no_disease,near_boundary,11,9109065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,5,5,1.0,1.0,0.5,0.5,1.0,0.0,0.04088173061609268,0.8111111111111111,0.04388723522424698,0.5681554073187597,0.5681554073187597,0.0,0.0,,,0,1.0,2.888963222503662,1.0632719993591309,0.975,0.8,0.4,0.0,0.9285091991341992,2.3157680199999504,2.3157680199999504,,0.46315360399999006,,0.0,0,0.0,,0.0,,0.0,,2.3157680199999504,0.0,,0.0,,0.0,,2.3157680199999504,0.0,,0.0,,0.0,,2.3157680199999504,0.0,,0.0,,0.0,,2.3157680199999504,ok,,1
7,12642,1,0,disease_to_no_disease,near_boundary,11,9109159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,9,9,1.0,1.0,0.9,0.9,1.0,0.0,0.3386381268501282,0.043209876543209874,0.3076211214065552,1.4798272045540815,1.4798272045540815,0.0,0.3111111111111111,,,0,1.0,23.14324378967285,13.574682235717773,1.0,1.0,0.9,0.0,0.9891784674440444,4.937816675000022,4.937816675000022,,0.5486462972222247,,0.0,0,0.0,,0.0,,0.0,,4.937816675000022,0.0,,0.0,,0.0,,4.937816675000022,0.0,,0.0,,0.0,,4.937816675000022,0.0,,0.0,,0.0,,4.937816675000022,ok,,300
8,12888,1,0,disease_to_no_disease,near_boundary,11,9110065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,0,0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,,,,,,0.0,0.0,,20.00286075600002,20.00286075600002,,,,0.0,0,0.0,,0.0,,0.0,,20.00286075600002,0.0,,0.0,,0.0,,20.00286075600002,0.0,,0.0,,0.0,,20.00286075600002,0.0,,0.0,,0.0,,20.00286075600002,timeout,,1
8,12888,1,0,disease_to_no_disease,near_boundary,11,9110159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.26848217844963074,0.02777777777777779,0.316983699798584,1.309954773326562,1.309954773326562,0.0,0.26,,,0,1.0,19.573028564453125,3.8648505210876465,1.0,1.0,1.0,1.0,0.9947584033613446,5.070272263999982,5.070272263999982,5.070272263999982,0.5070272263999982,,0.0,0,0.0,,0.0,,0.0,,5.070272263999982,0.0,,0.0,,0.0,,5.070272263999982,0.0,,0.0,,0.0,,5.070272263999982,0.0,,0.0,,0.0,,5.070272263999982,ok,,300
9,12936,1,0,disease_to_no_disease,near_boundary,11,9111065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,5,5,1.0,1.0,0.5,0.5,1.0,0.0,0.03825492784380913,0.8666666666666666,0.05022985488176346,0.5071127140549114,0.5071127140549114,0.2,0.0,,,0,1.0,5.063503265380859,1.5602965354919434,1.0,1.0,0.5,0.0,0.9005059523809524,2.345547099999976,2.345547099999976,,0.4691094199999952,,0.0,0,0.0,,0.0,,0.0,,2.345547099999976,0.0,,0.0,,0.0,,2.345547099999976,0.0,,0.0,,0.0,,2.345547099999976,0.0,,0.0,,0.0,,2.345547099999976,ok,,1
9,12936,1,0,disease_to_no_disease,near_boundary,11,9111159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.37472790479660034,0.011111111111111117,0.11666002124547958,1.6884368088429453,1.6884368088429453,0.0,0.12,,,0,1.0,22.18276596069336,15.776874542236328,1.0,1.0,1.0,1.0,0.9899468423733129,5.513565822000032,5.513565822000032,5.513565822000032,0.5513565822000033,,0.0,0,0.0,,0.0,,0.0,,5.513565822000032,0.0,,0.0,,0.0,,5.513565822000032,0.0,,0.0,,0.0,,5.513565822000032,0.0,,0.0,,0.0,,5.513565822000032,ok,,300
10,13067,1,0,disease_to_no_disease,near_boundary,11,9112065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,6,6,1.0,1.0,0.6,0.6,1.0,0.0,0.04015189781785011,0.8333333333333334,0.053315866738557816,0.528170536325914,0.528170536325914,0.3333333333333333,0.0,,,0,1.0,4.259026050567627,0.7284731864929199,0.9479166666666666,0.6666666666666666,0.4,0.0,0.9160473785473786,2.3554106069999534,2.3554106069999534,,0.39256843449999224,,0.0,0,0.0,,0.0,,0.0,,2.3554106069999534,0.0,,0.0,,0.0,,2.3554106069999534,0.0,,0.0,,0.0,,2.3554106069999534,0.0,,0.0,,0.0,,2.3554106069999534,ok,,1
10,13067,1,0,disease_to_no_disease,near_boundary,11,9112159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,8,8,1.0,1.0,0.8,0.8,1.0,0.0,0.3640938401222229,0.0,0.1620318591594696,1.7038751660402514,1.7038751660402514,0.0,0.025,,,0,1.0,16.6390380859375,8.118651390075684,1.0,1.0,0.8,0.0,0.9943933823529412,5.576461183999982,5.576461183999982,,0.6970576479999977,,0.0,0,0.0,,0.0,,0.0,,5.576461183999982,0.0,,0.0,,0.0,,5.576461183999982,0.0,,0.0,,0.0,,5.576461183999982,0.0,,0.0,,0.0,,5.576461183999982,ok,,300
11,13072,1,0,disease_to_no_disease,near_boundary,11,9113065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,8,8,1.0,1.0,0.8,0.8,1.0,0.0,0.046972550451755524,0.826388888888889,0.06262200325727463,0.5355829544804067,0.5355829544804067,0.375,0.05,,,0,1.0,4.266016483306885,2.4322853088378906,1.0,1.0,0.8,0.0,0.8995445526695527,2.350622029999954,2.350622029999954,,0.29382775374999426,,0.0,0,0.0,,0.0,,0.0,,2.350622029999954,0.0,,0.0,,0.0,,2.350622029999954,0.0,,0.0,,0.0,,2.350622029999954,0.0,,0.0,,0.0,,2.350622029999954,ok,,1
11,13072,1,0,disease_to_no_disease,near_boundary,11,9113159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.3505246937274933,0.09444444444444447,0.21343038976192474,1.5644826847834816,1.5644826847834816,0.0,0.18,,,0,1.0,16.915924072265625,4.15447998046875,1.0,1.0,1.0,1.0,0.9861299535488177,4.8440864690001035,4.8440864690001035,4.8440864690001035,0.48440864690001034,,0.0,0,0.0,,0.0,,0.0,,4.8440864690001035,0.0,,0.0,,0.0,,4.8440864690001035,0.0,,0.0,,0.0,,4.8440864690001035,0.0,,0.0,,0.0,,4.8440864690001035,ok,,300
12,13290,1,0,disease_to_no_disease,near_boundary,11,9114065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,8,8,1.0,1.0,0.8,0.8,1.0,0.0,0.03603314235806465,0.8333333333333334,0.06237553805112839,0.4781212015416592,0.4781212015416592,0.125,0.0,,,0,1.0,5.358019828796387,1.763831615447998,1.0,1.0,0.8,0.0,0.8977830762987014,2.3528269790000422,2.3528269790000422,,0.2941033723750053,,0.0,0,0.0,,0.0,,0.0,,2.3528269790000422,0.0,,0.0,,0.0,,2.3528269790000422,0.0,,0.0,,0.0,,2.3528269790000422,0.0,,0.0,,0.0,,2.3528269790000422,ok,,1
12,13290,1,0,disease_to_no_disease,near_boundary,11,9114159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,8,8,1.0,1.0,0.8,0.8,1.0,0.0,0.3691253960132599,0.05555555555555558,0.08136874437332153,1.6919016873120372,1.6919016873120372,0.0,0.025,,,0,1.0,18.33272361755371,9.235917091369629,1.0,1.0,0.8,0.0,0.9934933632543926,4.941638071000057,4.941638071000057,,0.6177047588750071,,0.0,0,0.0,,0.0,,0.0,,4.941638071000057,0.0,,0.0,,0.0,,4.941638071000057,0.0,,0.0,,0.0,,4.941638071000057,0.0,,0.0,,0.0,,4.941638071000057,ok,,300
13,13353,1,0,disease_to_no_disease,near_boundary,11,9115065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,5,5,1.0,1.0,0.5,0.5,1.0,0.0,0.03340386599302292,0.8777777777777777,0.03756403923034668,0.5237933963396108,0.5237933963396108,0.2,0.0,,,0,1.0,4.651020050048828,0.5646352767944336,0.8875,0.6,0.3,0.0,0.903234126984127,2.414815724999926,2.414815724999926,,0.48296314499998516,,0.0,0,0.0,,0.0,,0.0,,2.414815724999926,0.0,,0.0,,0.0,,2.414815724999926,0.0,,0.0,,0.0,,2.414815724999926,0.0,,0.0,,0.0,,2.414815724999926,ok,,1
13,13353,1,0,disease_to_no_disease,near_boundary,11,9115159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,8,8,1.0,1.0,0.8,0.8,1.0,0.0,0.3494592308998108,0.11805555555555558,0.13737143576145172,1.6263706730985568,1.6263706730985568,0.0,0.17500000000000002,,,0,1.0,19.065685272216797,8.116008758544922,1.0,1.0,0.8,0.0,0.9950805987946865,5.0054912479999984,5.0054912479999984,,0.6256864059999998,,0.0,0,0.0,,0.0,,0.0,,5.0054912479999984,0.0,,0.0,,0.0,,5.0054912479999984,0.0,,0.0,,0.0,,5.0054912479999984,0.0,,0.0,,0.0,,5.0054912479999984,ok,,300
14,13535,1,0,disease_to_no_disease,near_boundary,11,9116065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,6,6,1.0,1.0,0.6,0.6,1.0,0.0,0.03909502550959587,0.8703703703703702,0.050186339765787125,0.5541167512108786,0.5541167512108786,0.0,0.0,,,0,1.0,4.648581027984619,0.8078217506408691,0.9479166666666666,0.6666666666666666,0.4,0.0,0.8488117784992785,2.3659868209999786,2.3659868209999786,,0.39433113683332977,,0.0,0,0.0,,0.0,,0.0,,2.3659868209999786,0.0,,0.0,,0.0,,2.3659868209999786,0.0,,0.0,,0.0,,2.3659868209999786,0.0,,0.0,,0.0,,2.3659868209999786,ok,,1
14,13535,1,0,disease_to_no_disease,near_boundary,11,9116159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,7,7,1.0,1.0,0.7,0.7,1.0,0.0,0.3270115554332733,0.08730158730158732,0.2104269415140152,1.5992260823074151,1.5992260823074151,0.0,0.08571428571428573,,,0,1.0,18.69069480895996,8.597495079040527,1.0,1.0,0.7,0.0,0.9870021848359123,4.778050882999992,4.778050882999992,,0.6825786975714274,,0.0,0,0.0,,0.0,,0.0,,4.778050882999992,0.0,,0.0,,0.0,,4.778050882999992,0.0,,0.0,,0.0,,4.778050882999992,0.0,,0.0,,0.0,,4.778050882999992,ok,,300
15,13625,1,0,disease_to_no_disease,near_boundary,11,9117065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,5,5,1.0,1.0,0.5,0.5,1.0,0.0,0.035723522305488586,0.8555555555555555,0.04054100066423416,0.4581931218218468,0.4581931218218468,0.0,0.04,,,0,1.0,3.4388625621795654,0.8767590522766113,0.925,0.6,0.3,0.0,0.8243650793650794,2.342067496000027,2.342067496000027,,0.4684134992000054,,0.0,0,0.0,,0.0,,0.0,,2.342067496000027,0.0,,0.0,,0.0,,2.342067496000027,0.0,,0.0,,0.0,,2.342067496000027,0.0,,0.0,,0.0,,2.342067496000027,ok,,1
15,13625,1,0,disease_to_no_disease,near_boundary,11,9117159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,7,7,1.0,1.0,0.7,0.7,1.0,0.0,0.38504812121391296,0.03174603174603176,0.17749692499637604,1.566408238605152,1.566408238605152,0.0,0.05714285714285715,,,0,1.0,7.153962135314941,2.500683307647705,1.0,1.0,0.7,0.0,0.9958110516934047,5.17659728600006,5.17659728600006,,0.7395138980000086,,0.0,0,0.0,,0.0,,0.0,,5.17659728600006,0.0,,0.0,,0.0,,5.17659728600006,0.0,,0.0,,0.0,,5.17659728600006,0.0,,0.0,,0.0,,5.17659728600006,ok,,300
16,14110,1,0,disease_to_no_disease,near_boundary,11,9118065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,0,0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,,,,,,0.0,0.0,,20.002980047999927,20.002980047999927,,,,0.0,0,0.0,,0.0,,0.0,,20.002980047999927,0.0,,0.0,,0.0,,20.002980047999927,0.0,,0.0,,0.0,,20.002980047999927,0.0,,0.0,,0.0,,20.002980047999927,timeout,,1
16,14110,1,0,disease_to_no_disease,near_boundary,11,9118159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,6,6,1.0,1.0,0.6,0.6,1.0,0.0,0.38142359256744385,0.13888888888888892,0.21083591878414154,1.5313421520859112,1.5313421520859112,0.0,0.0,,,0,1.0,17.127492904663086,0.5648326873779297,1.0,1.0,0.6,0.0,0.9856928573836248,4.905233081999995,4.905233081999995,,0.8175388469999992,,0.0,0,0.0,,0.0,,0.0,,4.905233081999995,0.0,,0.0,,0.0,,4.905233081999995,0.0,,0.0,,0.0,,4.905233081999995,0.0,,0.0,,0.0,,4.905233081999995,ok,,300
17,15664,1,0,disease_to_no_disease,near_boundary,11,9119065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,0,0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,,,,,,0.0,0.0,,20.003158871000096,20.003158871000096,,,,0.0,0,0.0,,0.0,,0.0,,20.003158871000096,0.0,,0.0,,0.0,,20.003158871000096,0.0,,0.0,,0.0,,20.003158871000096,0.0,,0.0,,0.0,,20.003158871000096,timeout,,1
17,15664,1,0,disease_to_no_disease,near_boundary,11,9119159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,6,6,1.0,1.0,0.6,0.6,1.0,0.0,0.34782013297080994,0.018518518518518528,0.17490240931510925,1.5914498851759225,1.5914498851759225,0.0,0.26666666666666666,,,0,1.0,12.191081047058105,5.223212242126465,1.0,1.0,0.6,0.0,0.9973214285714286,3.870424230000026,3.870424230000026,,0.6450707050000043,,0.0,0,0.0,,0.0,,0.0,,3.870424230000026,0.0,,0.0,,0.0,,3.870424230000026,0.0,,0.0,,0.0,,3.870424230000026,0.0,,0.0,,0.0,,3.870424230000026,ok,,300
18,15767,1,0,disease_to_no_disease,near_boundary,11,9120065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,7,7,1.0,1.0,0.7,0.7,1.0,0.0,0.039783697575330734,0.8492063492063491,0.06844692677259445,0.6272747791634856,0.6272747791634856,0.0,0.1142857142857143,,,0,1.0,8.756165504455566,1.1046457290649414,1.0,1.0,0.7,0.0,0.9089002267573696,2.346075305000113,2.346075305000113,,0.33515361500001617,,0.0,0,0.0,,0.0,,0.0,,2.346075305000113,0.0,,0.0,,0.0,,2.346075305000113,0.0,,0.0,,0.0,,2.346075305000113,0.0,,0.0,,0.0,,2.346075305000113,ok,,1
18,15767,1,0,disease_to_no_disease,near_boundary,11,9120159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,7,7,1.0,1.0,0.7,0.7,1.0,0.0,0.34003087878227234,0.00793650793650794,0.14365477859973907,1.3336435211973934,1.3336435211973934,0.0,0.028571428571428574,,,0,1.0,7.171680450439453,1.8232684135437012,1.0,1.0,0.7,0.0,0.9987244897959184,4.073762451999983,4.073762451999983,,0.5819660645714261,,0.0,0,0.0,,0.0,,0.0,,4.073762451999983,0.0,,0.0,,0.0,,4.073762451999983,0.0,,0.0,,0.0,,4.073762451999983,0.0,,0.0,,0.0,,4.073762451999983,ok,,300
19,15866,1,0,disease_to_no_disease,near_boundary,11,9121065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,9,9,1.0,1.0,0.9,0.9,1.0,0.0,0.024521471932530403,0.8641975308641975,0.04219839349389076,0.5453569805746119,0.5453569805746119,0.0,0.0,,,0,1.0,5.565394878387451,1.223585605621338,0.9930555555555556,0.8888888888888888,0.8,0.0,0.8680831128747796,2.336755485999902,2.336755485999902,,0.2596394984444335,,0.0,0,0.0,,0.0,,0.0,,2.336755485999902,0.0,,0.0,,0.0,,2.336755485999902,0.0,,0.0,,0.0,,2.336755485999902,0.0,,0.0,,0.0,,2.336755485999902,ok,,1
19,15866,1,0,disease_to_no_disease,near_boundary,11,9121159,official_dice_genetic,official dice-ml==0.12,10,0.1,,300.0,9,9,1.0,1.0,0.9,0.9,1.0,0.0,0.35160455107688904,0.0,0.15134260058403015,1.5118935664933033,1.5118935664933033,0.0,0.2,,,0,1.0,9.979448318481445,3.682711124420166,1.0,1.0,0.9,0.0,1.0,3.8568855949999943,3.8568855949999943,,0.42854284388888825,,0.0,0,0.0,,0.0,,0.0,,3.8568855949999943,0.0,,0.0,,0.0,,3.8568855949999943,0.0,,0.0,,0.0,,3.8568855949999943,0.0,,0.0,,0.0,,3.8568855949999943,ok,,300
20,16083,1,0,disease_to_no_disease,near_boundary,11,9122065,official_dice_random,official dice-ml==0.12,10,0.1,10000.0,,8,8,1.0,1.0,0.8,0.8,1.0,0.0,0.04294624179601669,0.826388888888889,0.07101043313741684,0.5559894696840859,0.5559894696840859,0.0,0.125,,,0,1.0,8.534339904785156,2.357147693634033,1.0,1.0,0.8,0.0,0.8853468146436897,2.3324223980000625,2.3324223980000625,,0.2915527997500078,,0.0,0,0.0,,0.0,,0.0,,2.3324223980000625,0.0,,0.0,,0.0,,2.3324223980000625,0.0,,0.0,,0.0,,2.3324223980000625,0.0,,0.0,,0.0,,2.3324223980000625,ok,,1
