method,method_label,candidate_budget,direction,difficulty_stratum,n_factuals,valid_cfe_yield_at_k_mean,valid_cfe_yield_at_k_std,valid_cfe_yield_at_k_median,valid_cfe_yield_at_k_q25,valid_cfe_yield_at_k_q75,coverage_at_1_mean,coverage_at_1_std,coverage_at_1_median,coverage_at_1_q25,coverage_at_1_q75,full_k_success_mean,full_k_success_std,full_k_success_median,full_k_success_q25,full_k_success_q75,robust_completeness_at_k_mean,robust_completeness_at_k_std,robust_completeness_at_k_median,robust_completeness_at_k_q25,robust_completeness_at_k_q75,robust_full_k_success_mean,robust_full_k_success_std,robust_full_k_success_median,robust_full_k_success_q25,robust_full_k_success_q75,proximity_mean,proximity_std,proximity_median,proximity_q25,proximity_q75,sparsity_mean,sparsity_std,sparsity_median,sparsity_q25,sparsity_q75,group_sparsity_mean,group_sparsity_std,group_sparsity_median,group_sparsity_q25,group_sparsity_q75,diversity_mean,diversity_std,diversity_median,diversity_q25,diversity_q75,plausibility_mean,plausibility_std,plausibility_median,plausibility_q25,plausibility_q75,plausibility_distance_mean,plausibility_distance_std,plausibility_distance_median,plausibility_distance_q25,plausibility_distance_q75,plausibility_inlier_rate_mean,plausibility_inlier_rate_std,plausibility_inlier_rate_median,plausibility_inlier_rate_q25,plausibility_inlier_rate_q75,target_data_support_mean,target_data_support_std,target_data_support_median,target_data_support_q25,target_data_support_q75,local_surrogate_fidelity_mean,local_surrogate_fidelity_std,local_surrogate_fidelity_median,local_surrogate_fidelity_q25,local_surrogate_fidelity_q75,fidelity_mean,fidelity_std,fidelity_median,fidelity_q25,fidelity_q75,changed_set_dice_mean,changed_set_dice_std,changed_set_dice_median,changed_set_dice_q25,changed_set_dice_q75,constraint_validity_mean,constraint_validity_std,constraint_validity_median,constraint_validity_q25,constraint_validity_q75,mean_target_logit_margin_mean,mean_target_logit_margin_std,mean_target_logit_margin_median,mean_target_logit_margin_q25,mean_target_logit_margin_q75,generation_time_to_k_or_cap_seconds_mean,generation_time_to_k_or_cap_seconds_std,generation_time_to_k_or_cap_seconds_median,generation_time_to_k_or_cap_seconds_q25,generation_time_to_k_or_cap_seconds_q75,candidate_evaluations_mean,candidate_evaluations_std,candidate_evaluations_median,candidate_evaluations_q25,candidate_evaluations_q75,rounds_used_mean,rounds_used_std,rounds_used_median,rounds_used_q25,rounds_used_q75
countergan_one_shot,CounterGAN one-shot,128,disease_to_no_disease,high_confidence,33.0,0.06666666666666667,0.059511903571190405,0.1,0.0,0.1,0.6060606060606061,0.49619766344887317,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.059511903571190405,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.17295756600797177,0.0435680100638063,0.17483443766832352,0.139213427901268,0.19729406014084816,0.35277777777777775,0.16448375537716772,0.3888888888888889,0.2222222222222222,0.4444444444444444,0.35277777777777775,0.16448375537716772,0.3888888888888889,0.2222222222222222,0.4444444444444444,0.0036124506033957003,0.012038798119969283,0.0,0.0,0.0,0.4144466940229446,0.08202977119439714,0.42216472169925645,0.36122518703521805,0.46111726805768977,0.4144466940229446,0.08202977119439714,0.42216472169925645,0.36122518703521805,0.46111726805768977,0.125,0.31933318682925255,0.0,0.0,0.0,0.9,0.15559732104309984,1.0,0.8,1.0,0.9673076923076923,0.04714687454654807,1.0,0.9615384615384616,1.0,0.9673076923076923,0.04714687454654807,1.0,0.9615384615384616,1.0,0.9986111111111111,0.006211299937499416,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7389706507325172,0.4491791569806105,0.6571294665336609,0.4841429442167282,0.8959928452968597,0.0087129504243311,0.001521115176896527,0.009342569999716943,0.0070813869997436996,0.009560797000631283,128.0,0.0,128.0,128.0,128.0,1.0,0.0,1.0,1.0,1.0
countergan_one_shot,CounterGAN one-shot,128,disease_to_no_disease,medium_confidence,33.0,0.09393939393939395,0.042861651999441336,0.1,0.1,0.1,0.8787878787878788,0.3314339826398084,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09393939393939395,0.042861651999441336,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.18030409206604137,0.05033279476162998,0.18548254668712616,0.1488836109638214,0.20854927599430084,0.31992337164750956,0.15405681944841354,0.33333333333333337,0.2222222222222222,0.3888888888888889,0.31992337164750956,0.15405681944841354,0.33333333333333337,0.2222222222222222,0.3888888888888889,0.003921116541685729,0.017460706194253783,0.0,0.0,0.0,0.39960822448521754,0.07909503755545158,0.39323565744209305,0.32984699796738387,0.4688936109104831,0.39960822448521754,0.07909503755545158,0.39323565744209305,0.32984699796738387,0.4688936109104831,0.20689655172413793,0.4122508203948855,0.0,0.0,0.0,0.8965517241379312,0.1148998278647525,1.0,0.8,1.0,0.9628647214854111,0.06459016270949254,1.0,0.9615384615384616,1.0,0.9628647214854111,0.06459016270949254,1.0,0.9615384615384616,1.0,0.9957289161143117,0.01216543902153621,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0775313151293788,0.5632299163584417,1.0379350185394287,0.6609346866607666,1.4146277904510498,0.009569353818237274,0.0012147507148620315,0.009690697000223736,0.009276718000364781,0.010034352999355178,128.0,0.0,128.0,128.0,128.0,1.0,0.0,1.0,1.0,1.0
countergan_one_shot,CounterGAN one-shot,128,disease_to_no_disease,near_boundary,34.0,0.15294117647058825,0.11344547246504115,0.1,0.1,0.17500000000000002,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15294117647058825,0.11344547246504115,0.1,0.1,0.17500000000000002,0.0,0.0,0.0,0.0,0.0,0.16338442890521357,0.04882466235246904,0.16456936299800873,0.1349649764597416,0.20353859663009644,0.3624727668845316,0.16871377104123794,0.33333333333333337,0.2361111111111111,0.4444444444444444,0.3624727668845316,0.16871377104123794,0.33333333333333337,0.2361111111111111,0.4444444444444444,0.008135816520627807,0.014968597396662,0.0,0.0,0.01524211373180151,0.36712510916475943,0.1012703423125542,0.3703247460443734,0.2780938945356024,0.4421674282711825,0.36712510916475943,0.1012703423125542,0.3703247460443734,0.2780938945356024,0.4421674282711825,0.18382352941176472,0.385871816570645,0.0,0.0,0.0,0.9308823529411764,0.10299654736957678,1.0,0.825,1.0,0.9278950896597956,0.06003223017921363,0.9615384615384616,0.8942307692307692,0.9615384615384616,0.9278950896597956,0.06003223017921363,0.9615384615384616,0.8942307692307692,0.9615384615384616,0.9966147246640326,0.01115646644613407,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.6103048859273685,0.7047420858647737,1.4539454579353333,1.0687061548233032,2.245896577835083,0.009927880029462197,0.0004679242799339711,0.00989350550025847,0.009674519000327564,0.010121755750105876,128.0,0.0,128.0,128.0,128.0,1.0,0.0,1.0,1.0,1.0
countergan_one_shot,CounterGAN one-shot,128,no_disease_to_disease,high_confidence,33.0,0.04242424242424242,0.08671181807538916,0.0,0.0,0.1,0.2727272727272727,0.45226701686664555,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0393939393939394,0.08638357026727486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16701168484157985,0.033636489568462505,0.15999847650527954,0.14506886899471283,0.19837552309036255,0.3209876543209877,0.15410478682493736,0.2777777777777778,0.2222222222222222,0.4444444444444444,0.3209876543209877,0.15410478682493736,0.2777777777777778,0.2222222222222222,0.4444444444444444,0.01768221292230818,0.027489697861575492,0.0,0.0,0.043567363172769547,0.44294939648725273,0.06255071206210558,0.42709423378733385,0.41896610677756213,0.4742811453544963,0.44294939648725273,0.06255071206210558,0.42709423378733385,0.41896610677756213,0.4742811453544963,0.2222222222222222,0.44095855184409843,0.0,0.0,0.0,0.17777777777777778,0.14813657362192648,0.2,0.0,0.30000000000000004,0.9145299145299146,0.06599762910889102,0.9230769230769231,0.8461538461538461,0.9615384615384616,0.9145299145299146,0.06599762910889102,0.9230769230769231,0.8461538461538461,0.9615384615384616,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1394108103381263,0.039531957430486715,0.12928318977355957,0.10977031290531158,0.13886654376983643,0.007453586393818445,0.0015068969080556333,0.0067601920000015525,0.006480002999524004,0.007566199999928358,128.0,0.0,128.0,128.0,128.0,1.0,0.0,1.0,1.0,1.0
countergan_one_shot,CounterGAN one-shot,128,no_disease_to_disease,medium_confidence,33.0,0.24242424242424243,0.14583874448835396,0.2,0.2,0.4,0.8484848484848485,0.36410954062720957,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2393939393939394,0.14348212854610573,0.2,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.1444606161011117,0.03264319709289567,0.14256120473146439,0.12280277349054813,0.16029799729585648,0.41944444444444445,0.12809645952025664,0.4444444444444444,0.33333333333333337,0.5138888888888888,0.41944444444444445,0.12809645952025664,0.4444444444444444,0.33333333333333337,0.5138888888888888,0.04801392222621611,0.016969932663207763,0.04763357527554035,0.04462194815278053,0.06001621764153242,0.3706417934194709,0.08741467033815918,0.36853011672991964,0.31921117966765417,0.4054561819752377,0.3706417934194709,0.08741467033815918,0.36853011672991964,0.31921117966765417,0.4054561819752377,0.3005952380952381,0.40846198887422214,0.0,0.0,0.5,0.16297619047619047,0.13149454067346428,0.1,0.07666666666666666,0.2,0.940018315018315,0.055718787486383856,0.9615384615384616,0.9230769230769231,1.0,0.940018315018315,0.055718787486383856,0.9615384615384616,0.9230769230769231,1.0,0.9931774947741335,0.012251900252524863,1.0,0.9903217126011244,1.0,1.0,0.0,1.0,1.0,1.0,0.5295492652803659,0.2796713771626053,0.4582291543483734,0.30727507919073105,0.7522334307432175,0.00943330306064595,0.0014783160074198784,0.00994048299980932,0.009383096999954432,0.010236424999675364,128.0,0.0,128.0,128.0,128.0,1.0,0.0,1.0,1.0,1.0
countergan_one_shot,CounterGAN one-shot,128,no_disease_to_disease,near_boundary,34.0,0.3352941176470588,0.1685631847025816,0.35,0.2,0.4,0.9705882352941176,0.17149858514250882,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3323529411764706,0.17183605335758725,0.35,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.12717355121717308,0.033145287761737134,0.127826526761055,0.1007876843214035,0.1514199823141098,0.37562930896264235,0.120776934141597,0.3888888888888889,0.2777777777777778,0.4444444444444444,0.37562930896264235,0.120776934141597,0.3888888888888889,0.2777777777777778,0.4444444444444444,0.04618392704111157,0.018155126318668804,0.04874885082244873,0.04339127242565155,0.060718171298503876,0.3812493123869214,0.08514966218546917,0.379656184712582,0.33103783769874395,0.4266021948251105,0.3812493123869214,0.08514966218546917,0.379656184712582,0.33103783769874395,0.4266021948251105,0.5692640692640693,0.4202281310519281,0.75,0.2,1.0,0.20285714285714285,0.11194502821654756,0.2,0.13333333333333333,0.3,0.9440202198822888,0.05184729000082625,0.9615384615384616,0.8888888888888888,1.0,0.9440202198822888,0.05184729000082625,0.9615384615384616,0.8888888888888888,1.0,0.9972661877964908,0.005098521607165935,1.0,0.9975961538461539,1.0,1.0,0.0,1.0,1.0,1.0,0.7490367668144631,0.43564262423106914,0.6358478665351868,0.36445266008377075,1.163130283355713,0.00979965452948176,0.0008345065605939112,0.009949830500318058,0.009546107999995002,0.010320197999590164,128.0,0.0,128.0,128.0,128.0,1.0,0.0,1.0,1.0,1.0
countergan_one_shot,CounterGAN one-shot,256,disease_to_no_disease,high_confidence,33.0,0.06363636363636364,0.05487589303477107,0.1,0.0,0.1,0.6060606060606061,0.49619766344887317,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06363636363636364,0.05487589303477107,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1731263980269432,0.04513923852509399,0.17476873844861984,0.13899018988013268,0.19354815408587456,0.34444444444444444,0.16480441082434805,0.3888888888888889,0.2222222222222222,0.4444444444444444,0.34444444444444444,0.16480441082434805,0.3888888888888889,0.2222222222222222,0.4444444444444444,0.0010894845239818097,0.004872322912114652,0.0,0.0,0.0,0.4150097410661687,0.08059537686021544,0.42328520658776925,0.3620322617797499,0.46076945478332343,0.4150097410661687,0.08059537686021544,0.42328520658776925,0.3620322617797499,0.46076945478332343,0.125,0.31933318682925255,0.0,0.0,0.0,0.905,0.17614288458371996,1.0,0.875,1.0,0.971153846153846,0.05421361028681002,1.0,0.9615384615384616,1.0,0.971153846153846,0.05421361028681002,1.0,0.9615384615384616,1.0,0.9986111111111111,0.006211299937499416,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7255635142326355,0.4449455113043975,0.6584218740463257,0.48485901951789856,0.8958890438079834,0.011118664636424828,0.0035136862880371764,0.012456051999834017,0.007482367000193335,0.013150949000191758,256.0,0.0,256.0,256.0,256.0,1.0,0.0,1.0,1.0,1.0
countergan_one_shot,CounterGAN one-shot,256,disease_to_no_disease,medium_confidence,33.0,0.09696969696969697,0.04666937221594376,0.1,0.1,0.1,0.8787878787878788,0.3314339826398084,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09696969696969697,0.04666937221594376,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.17862630301508411,0.05171994048381775,0.1806764155626297,0.14782966673374176,0.20851358771324158,0.3256704980842912,0.15764200083008675,0.33333333333333337,0.2222222222222222,0.4444444444444444,0.3256704980842912,0.15764200083008675,0.33333333333333337,0.2222222222222222,0.4444444444444444,0.0050916927384919135,0.016606952225270546,0.0,0.0,0.0,0.3958134766060966,0.08625171232623116,0.39751329850357736,0.32984699796738387,0.46911689009765095,0.3958134766060966,0.08625171232623116,0.39751329850357736,0.32984699796738387,0.46911689009765095,0.25862068965517243,0.4354941703556927,0.0,0.0,0.5,0.896551724137931,0.1117483097369443,0.9,0.8,1.0,0.9774535809018567,0.03779259111080904,1.0,0.9615384615384616,1.0,0.9774535809018567,0.03779259111080904,1.0,0.9615384615384616,1.0,0.9947423266388783,0.011851093671980893,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.092424150170951,0.5504404562795391,1.0933350324630737,0.6994755268096924,1.414601445198059,0.012684305484843648,0.0027026994738296403,0.012845977000324638,0.012350513999990653,0.013458675000038056,256.0,0.0,256.0,256.0,256.0,1.0,0.0,1.0,1.0,1.0
countergan_one_shot,CounterGAN one-shot,256,disease_to_no_disease,near_boundary,34.0,0.16176470588235295,0.13260720278977708,0.1,0.1,0.2,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16176470588235295,0.13260720278977708,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.16311057087253122,0.04844570924705516,0.1643165573477745,0.13439519703388214,0.20303088799118996,0.36714130096483044,0.1622744401187704,0.36111111111111116,0.2361111111111111,0.4444444444444444,0.36714130096483044,0.1622744401187704,0.36111111111111116,0.2361111111111111,0.4444444444444444,0.00971208156689125,0.017480138710134544,0.0,0.0,0.02114631189033389,0.3655662493722005,0.09793924965377455,0.3707338575664091,0.2751698372504299,0.44331152220072706,0.3655662493722005,0.09793924965377455,0.3707338575664091,0.2751698372504299,0.44331152220072706,0.19243697478991595,0.38617473389297713,0.0,0.0,0.0,0.9360084033613445,0.0891405950788061,1.0,0.8125,1.0,0.9270730396491045,0.06390665478920574,0.9615384615384616,0.8846153846153846,0.9626068376068375,0.9270730396491045,0.06390665478920574,0.9615384615384616,0.8846153846153846,0.9626068376068375,0.9968459308857234,0.00926422742185175,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.6026235406889635,0.7172537559483583,1.4137334823608398,1.072007656097412,2.187828242778778,0.013363527529370057,0.0007187426915683985,0.013058871000339423,0.012822644499919988,0.013711024249687398,256.0,0.0,256.0,256.0,256.0,1.0,0.0,1.0,1.0,1.0
countergan_one_shot,CounterGAN one-shot,256,no_disease_to_disease,high_confidence,33.0,0.0393939393939394,0.07474704818333106,0.0,0.0,0.1,0.2727272727272727,0.45226701686664555,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03636363636363637,0.0742385589593685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16814881397618187,0.03492779286951929,0.15999847650527954,0.14473159611225128,0.19838860630989075,0.3251028806584362,0.14818029486614573,0.2777777777777778,0.2222222222222222,0.4444444444444444,0.3251028806584362,0.14818029486614573,0.2777777777777778,0.2222222222222222,0.4444444444444444,0.01708885944551892,0.02626505693310955,0.0,0.0,0.043487388640642166,0.4428828954696421,0.06266145089364356,0.43153847046347715,0.4188722224356196,0.47250665423553206,0.4428828954696421,0.06266145089364356,0.43153847046347715,0.4188722224356196,0.47250665423553206,0.2222222222222222,0.44095855184409843,0.0,0.0,0.0,0.18888888888888888,0.16158932858054434,0.2,0.0,0.30000000000000004,0.8934789490345045,0.08122087461396317,0.8846153846153846,0.8076923076923077,0.9615384615384616,0.8934789490345045,0.08122087461396317,0.8846153846153846,0.8076923076923077,0.9615384615384616,0.9976761074800291,0.006971677559912828,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.14535167233811486,0.04550354613693735,0.12928318977355957,0.11625693738460541,0.13887882232666016,0.008156412212249988,0.0023739749451952585,0.006927261000782892,0.006805490999795438,0.007400323000183562,256.0,0.0,256.0,256.0,256.0,1.0,0.0,1.0,1.0,1.0
