method,method_label,candidate_budget,direction,n_factuals,valid_cfe_yield_at_k_mean,valid_cfe_yield_at_k_std,valid_cfe_yield_at_k_median,valid_cfe_yield_at_k_q25,valid_cfe_yield_at_k_q75,coverage_at_1_mean,coverage_at_1_std,coverage_at_1_median,coverage_at_1_q25,coverage_at_1_q75,full_k_success_mean,full_k_success_std,full_k_success_median,full_k_success_q25,full_k_success_q75,robust_completeness_at_k_mean,robust_completeness_at_k_std,robust_completeness_at_k_median,robust_completeness_at_k_q25,robust_completeness_at_k_q75,robust_full_k_success_mean,robust_full_k_success_std,robust_full_k_success_median,robust_full_k_success_q25,robust_full_k_success_q75,proximity_mean,proximity_std,proximity_median,proximity_q25,proximity_q75,sparsity_mean,sparsity_std,sparsity_median,sparsity_q25,sparsity_q75,group_sparsity_mean,group_sparsity_std,group_sparsity_median,group_sparsity_q25,group_sparsity_q75,diversity_mean,diversity_std,diversity_median,diversity_q25,diversity_q75,plausibility_mean,plausibility_std,plausibility_median,plausibility_q25,plausibility_q75,plausibility_distance_mean,plausibility_distance_std,plausibility_distance_median,plausibility_distance_q25,plausibility_distance_q75,plausibility_inlier_rate_mean,plausibility_inlier_rate_std,plausibility_inlier_rate_median,plausibility_inlier_rate_q25,plausibility_inlier_rate_q75,target_data_support_mean,target_data_support_std,target_data_support_median,target_data_support_q25,target_data_support_q75,local_surrogate_fidelity_mean,local_surrogate_fidelity_std,local_surrogate_fidelity_median,local_surrogate_fidelity_q25,local_surrogate_fidelity_q75,fidelity_mean,fidelity_std,fidelity_median,fidelity_q25,fidelity_q75,changed_set_dice_mean,changed_set_dice_std,changed_set_dice_median,changed_set_dice_q25,changed_set_dice_q75,constraint_validity_mean,constraint_validity_std,constraint_validity_median,constraint_validity_q25,constraint_validity_q75,mean_target_logit_margin_mean,mean_target_logit_margin_std,mean_target_logit_margin_median,mean_target_logit_margin_q25,mean_target_logit_margin_q75,generation_time_to_k_or_cap_seconds_mean,generation_time_to_k_or_cap_seconds_std,generation_time_to_k_or_cap_seconds_median,generation_time_to_k_or_cap_seconds_q25,generation_time_to_k_or_cap_seconds_q75,candidate_evaluations_mean,candidate_evaluations_std,candidate_evaluations_median,candidate_evaluations_q25,candidate_evaluations_q75,rounds_used_mean,rounds_used_std,rounds_used_median,rounds_used_q25,rounds_used_q75
countergan_one_shot,CounterGAN one-shot,128,disease_to_no_disease,100.0,0.105,0.08572330399888278,0.1,0.1,0.1,0.83,0.377525168068637,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.105,0.08572330399888278,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.17160289846809515,0.04816080059355888,0.17752039432525635,0.1414274200797081,0.20721053332090378,0.3452699687639447,0.1618386973015554,0.33333333333333337,0.2222222222222222,0.4444444444444444,0.3452699687639447,0.1618386973015554,0.33333333333333337,0.2222222222222222,0.4444444444444444,0.005573242812989706,0.015247359109127487,0.0,0.0,0.0,0.3898774229172533,0.09065309441884156,0.39323565744209305,0.3223237724706933,0.46130074147700295,0.3898774229172533,0.09065309441884156,0.39323565744209305,0.3223237724706933,0.46130074147700295,0.17771084337349397,0.37759290667817136,0.0,0.0,0.0,0.91144578313253,0.12105363183639581,1.0,0.8,1.0,0.9496104074417329,0.061024352000349454,0.9615384615384616,0.9230769230769231,1.0,0.9496104074417329,0.061024352000349454,0.9615384615384616,0.9230769230769231,1.0,0.9967862822664383,0.010525458092237068,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.2141950274088296,0.6940406969634482,1.0657718181610107,0.6756308674812317,1.5446378588676453,0.00940863961006471,0.0012491498865601271,0.009654524500547268,0.009265456000321137,0.010055404999775419,128.0,0.0,128.0,128.0,128.0,1.0,0.0,1.0,1.0,1.0
countergan_one_shot,CounterGAN one-shot,128,no_disease_to_disease,100.0,0.20800000000000005,0.18405093717432558,0.2,0.0,0.4,0.7,0.4605661864718381,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.20500000000000004,0.18443196988361746,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.13921042292245797,0.03519854467159421,0.14234142005443573,0.11567886173725128,0.1587957926094532,0.386130007558579,0.1303681381572764,0.3888888888888889,0.2777777777777778,0.47916666666666663,0.386130007558579,0.1303681381572764,0.3888888888888889,0.2777777777777778,0.47916666666666663,0.04325141901416438,0.021254596064909145,0.047518787905573845,0.0427408367395401,0.05968260858207941,0.38493917275569806,0.08564258125864019,0.37883471639892885,0.3322083977576806,0.42633495028251744,0.38493917275569806,0.08564258125864019,0.37883471639892885,0.3322083977576806,0.42633495028251744,0.4171768707482993,0.4373359784379417,0.30952380952380953,0.0,1.0,0.18368027210884355,0.12440428680777653,0.2,0.1,0.29166666666666663,0.9386278472485369,0.05528973281592174,0.9615384615384616,0.8908045977011494,1.0,0.9386278472485369,0.05528973281592174,0.9615384615384616,0.8908045977011494,1.0,0.9959822007279993,0.00876813202204397,1.0,0.9964533730158731,1.0,1.0,0.0,1.0,1.0,1.0,0.582861286082438,0.398514042886036,0.4940129369497299,0.277647465467453,0.7779566198587418,0.008904556059997048,0.0016560886774309275,0.009623042999919562,0.0069136494998929265,0.010102544749770459,128.0,0.0,128.0,128.0,128.0,1.0,0.0,1.0,1.0,1.0
countergan_one_shot,CounterGAN one-shot,256,disease_to_no_disease,100.0,0.10799999999999998,0.09606395176278563,0.1,0.1,0.1,0.83,0.377525168068637,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10799999999999998,0.09606395176278563,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.17094518262219716,0.048759713622266866,0.175262451171875,0.14095275849103928,0.20743151754140854,0.3471823803149104,0.16033426898169592,0.33333333333333337,0.2222222222222222,0.4444444444444444,0.3471823803149104,0.16033426898169592,0.33333333333333337,0.2222222222222222,0.4444444444444444,0.006019994616508484,0.015314260386963395,0.0,0.0,0.0,0.3880486520669277,0.09117993236222592,0.39373657775866533,0.32341342988743566,0.46176250887326653,0.3880486520669277,0.09117993236222592,0.39373657775866533,0.32341342988743566,0.46176250887326653,0.19931153184165235,0.3886064214519843,0.0,0.0,0.0,0.914750430292599,0.12238709782478646,1.0,0.8,1.0,0.9552977604494016,0.058116625440842416,0.9615384615384616,0.9230769230769231,1.0,0.9552977604494016,0.058116625440842416,0.9615384615384616,0.9230769230769231,1.0,0.9965362812634251,0.009678064098688807,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.2130213376269283,0.6945519495067145,1.0776546001434326,0.6844701766967773,1.539100468158722,0.012398579500004416,0.0027234082100568305,0.01291944649983634,0.012353600250435193,0.013580180500184724,256.0,0.0,256.0,256.0,256.0,1.0,0.0,1.0,1.0,1.0
countergan_one_shot,CounterGAN one-shot,256,no_disease_to_disease,100.0,0.22400000000000006,0.20356420077799492,0.2,0.0,0.4,0.7,0.4605661864718381,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.221,0.20265659863349367,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.1380676939019135,0.035101253048748615,0.13910994678735733,0.11270059458911419,0.1548495925962925,0.38908541194255475,0.12635158227083887,0.3888888888888889,0.28240740740740744,0.46825396825396826,0.38908541194255475,0.12635158227083887,0.3888888888888889,0.28240740740740744,0.46825396825396826,0.043019836954772475,0.02117978543930154,0.04551796801388264,0.04072332940995693,0.059834147803485394,0.3845382381439751,0.08204005325975312,0.3744037632261835,0.3305178312530768,0.4254545780577682,0.3845382381439751,0.08204005325975312,0.3744037632261835,0.3305178312530768,0.4254545780577682,0.4169047619047619,0.4365161834969734,0.3333333333333333,0.0,1.0,0.1957687074829932,0.12589616428072142,0.2,0.1,0.30000000000000004,0.9435729021935919,0.06149363710096459,0.9615384615384616,0.9230769230769231,1.0,0.9435729021935919,0.06149363710096459,0.9615384615384616,0.9230769230769231,1.0,0.995959406839659,0.006958508438964706,1.0,0.9934112762237762,1.0,1.0,0.0,1.0,1.0,1.0,0.5897563530930451,0.39926245953308864,0.4730132073163986,0.27190884947776794,0.7926919013261795,0.011159973010016984,0.0030394594668495772,0.012701791999916168,0.007124491499780561,0.013575743249475636,256.0,0.0,256.0,256.0,256.0,1.0,0.0,1.0,1.0,1.0
countergan_one_shot,CounterGAN one-shot,512,disease_to_no_disease,100.0,0.12300000000000001,0.11708151351977313,0.1,0.1,0.1,0.84,0.3684529491774708,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12300000000000001,0.11708151351977313,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.17068490026784794,0.04775082005805107,0.17941956222057343,0.14137152954936028,0.20361945778131485,0.34700176366843033,0.1564528382652257,0.33333333333333337,0.2222222222222222,0.4444444444444444,0.34700176366843033,0.1564528382652257,0.33333333333333337,0.2222222222222222,0.4444444444444444,0.007802428522457679,0.014733076035032695,0.0,0.0,0.020316507201641798,0.3883432908261528,0.09162987287008013,0.39338670509384893,0.3210594645753771,0.46122876679576097,0.3883432908261528,0.09162987287008013,0.39338670509384893,0.3210594645753771,0.46122876679576097,0.1888227513227513,0.3775301318857138,0.0,0.0,0.0,0.9161640211640212,0.10892063094457277,1.0,0.8,1.0,0.9538563288563291,0.05712190914684165,0.9615384615384616,0.9230769230769231,1.0,0.9538563288563291,0.05712190914684165,0.9615384615384616,0.9230769230769231,1.0,0.9974219573221674,0.006287809338550007,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1751920240265983,0.6703353161848886,1.046846330165863,0.7014935463666916,1.5376618206501007,0.018115440270030377,0.004741100115990074,0.01988018749989351,0.018820059250401755,0.020509502500090093,512.0,0.0,512.0,512.0,512.0,1.0,0.0,1.0,1.0,1.0
countergan_one_shot,CounterGAN one-shot,512,no_disease_to_disease,100.0,0.24700000000000003,0.2262808659675633,0.2,0.0,0.4,0.7,0.4605661864718381,1.0,0.0,1.0,0.01,0.09999999999999995,0.0,0.0,0.0,0.24300000000000005,0.22841350063585827,0.2,0.0,0.4,0.01,0.09999999999999995,0.0,0.0,0.0,0.1380223283810275,0.03471646866376099,0.1373365968465805,0.11296921037137508,0.15711604431271553,0.3961224489795918,0.13094703938123084,0.38888888888888895,0.30000000000000004,0.49537037037037035,0.3961224489795918,0.13094703938123084,0.38888888888888895,0.30000000000000004,0.49537037037037035,0.043708700500428674,0.02112454539470004,0.04604632593691349,0.04234555922448635,0.060988277196884155,0.38347139859925244,0.08378085302535747,0.37125282868263065,0.3341629981277524,0.4261146984531678,0.38347139859925244,0.08378085302535747,0.37125282868263065,0.3341629981277524,0.4261146984531678,0.4246938775510204,0.4185766479849938,0.3333333333333333,0.0,0.975,0.1843537414965986,0.1256383558291376,0.2,0.07,0.27999999999999997,0.9335474232025955,0.05415083404336894,0.9437321937321937,0.8888888888888888,0.9648786717752236,0.9335474232025955,0.05415083404336894,0.9437321937321937,0.8888888888888888,0.9648786717752236,0.994013782280589,0.0104493117363836,1.0,0.9898726851851851,1.0,1.0,0.0,1.0,1.0,1.0,0.5743445113301278,0.3814773663954932,0.4566492885351181,0.2580048590898514,0.7953419536352158,0.01622620619998088,0.006012616806706627,0.01966162250027992,0.008317909999732365,0.02072270625035344,512.0,0.0,512.0,512.0,512.0,1.0,0.0,1.0,1.0,1.0
countergan_one_shot,CounterGAN one-shot,1024,disease_to_no_disease,100.0,0.137,0.13,0.1,0.1,0.2,0.84,0.3684529491774708,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.137,0.13,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.16913127318202031,0.04659294286882381,0.18010656535625458,0.14121713116765022,0.20466477796435356,0.3486184597295709,0.1499782414977655,0.33333333333333337,0.2222222222222222,0.4444444444444444,0.3486184597295709,0.1499782414977655,0.33333333333333337,0.2222222222222222,0.4444444444444444,0.01143250394878643,0.017833297623273528,0.0,0.0,0.023647588677704334,0.3885284349621607,0.08755691587354614,0.39350898714996996,0.3210594645753771,0.45858142886494757,0.3885284349621607,0.08755691587354614,0.39350898714996996,0.3210594645753771,0.45858142886494757,0.207010582010582,0.3825114086193337,0.0,0.0,0.05555555555555555,0.9168650793650792,0.1069691384017307,1.0,0.8,1.0,0.9507461674128341,0.05683387359408858,0.9615384615384616,0.9230769230769231,1.0,0.9507461674128341,0.05683387359408858,0.9615384615384616,0.9230769230769231,1.0,0.9966609618789241,0.008317423663381495,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1360582595779782,0.6393065216392929,0.9993672370910645,0.6663392186164856,1.5374765992164612,0.029687495859980116,0.009221142405134334,0.03302384950029591,0.03123808850000387,0.034471697749495434,1024.0,0.0,1024.0,1024.0,1024.0,1.0,0.0,1.0,1.0,1.0
countergan_one_shot,CounterGAN one-shot,1024,no_disease_to_disease,100.0,0.274,0.2646209410160928,0.2,0.0,0.4,0.7,0.4605661864718381,1.0,0.0,1.0,0.01,0.09999999999999995,0.0,0.0,0.0,0.267,0.265548793286962,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.13890292229396956,0.0343150513051028,0.13866620510816574,0.11482526920735836,0.15461652725934982,0.39191484001007815,0.12288359620328476,0.3888888888888889,0.3055555555555556,0.4652777777777778,0.39191484001007815,0.12288359620328476,0.3888888888888889,0.3055555555555556,0.4652777777777778,0.04568346491349595,0.0185617047175242,0.046237148344516754,0.04270009510219097,0.06044404674321413,0.3845659109312797,0.07946424998787631,0.37568110488255013,0.33240276148309084,0.42332662038701224,0.3845659109312797,0.07946424998787631,0.37568110488255013,0.33240276148309084,0.42332662038701224,0.40083900226757374,0.41226509775940606,0.25,0.0,0.8809523809523809,0.18940702947845808,0.12988990507862783,0.2,0.1,0.30000000000000004,0.935653643929506,0.05968540390133806,0.9615384615384616,0.8846153846153846,1.0,0.935653643929506,0.05968540390133806,0.9615384615384616,0.8846153846153846,1.0,0.9954446966820917,0.010830288111529826,1.0,0.9934602723665223,1.0,1.0,0.0,1.0,1.0,1.0,0.5813139651502882,0.38376669018245013,0.48101936280727386,0.2766525223851204,0.7915975451469421,0.025646413599934022,0.011666202462237166,0.03225860400016245,0.009886662249755318,0.034878524499617924,1024.0,0.0,1024.0,1024.0,1024.0,1.0,0.0,1.0,1.0,1.0
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,disease_to_no_disease,100.0,0.44299999999999995,0.27643290599194503,0.5,0.3,0.6,0.83,0.377525168068637,1.0,1.0,1.0,0.05,0.21904291355759098,0.0,0.0,0.0,0.442,0.2756736469014758,0.5,0.3,0.6,0.05,0.21904291355759098,0.0,0.0,0.0,0.1459087139242385,0.04519699388012205,0.14829087257385254,0.11541624739766121,0.17557962238788605,0.45364155032829734,0.15587513132520192,0.4444444444444445,0.3333333333333333,0.5555555555555556,0.45364155032829734,0.15587513132520192,0.4444444444444445,0.3333333333333333,0.5555555555555556,0.05450881957020386,0.015243536770124848,0.05712883546948433,0.050991490483284,0.06214112602174282,0.37878800391795586,0.09094564952033131,0.3743785258539982,0.31021333372911636,0.4485663580748955,0.37878800391795586,0.09094564952033131,0.3743785258539982,0.31021333372911636,0.4485663580748955,0.2898498756932492,0.3008874102210638,0.2,0.0,0.45,0.8995716198125836,0.08968636305164737,0.9199999999999999,0.8571428571428571,0.9633333333333334,0.935372753237315,0.06497160458733382,0.9615384615384616,0.9230769230769231,1.0,0.935372753237315,0.06497160458733382,0.9615384615384616,0.9230769230769231,1.0,0.9961832140311315,0.006535393575118681,0.9986263736263735,0.9953703703703703,1.0,1.0,0.0,1.0,1.0,1.0,0.9302263408899307,0.5323816802801518,0.8297427892684937,0.5115068852901459,1.154770016670227,0.0179625835099705,0.002118593979153098,0.018097373999808042,0.017490929749556017,0.01916971049968197,128.0,0.0,128.0,128.0,128.0,1.0,0.0,1.0,1.0,1.0
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,no_disease_to_disease,100.0,0.449,0.39987245441262864,0.4,0.0,0.9,0.7,0.4605661864718381,1.0,0.0,1.0,0.21,0.40936018074033265,0.0,0.0,0.0,0.44699999999999995,0.39910379399830115,0.4,0.0,0.9,0.2,0.40201512610368423,0.0,0.0,0.0,0.12300252366278852,0.03182243956796059,0.1229497604072094,0.10118113830685616,0.1431826688349247,0.48204396573444186,0.11279627289771767,0.48749999999999993,0.40740740740740744,0.5555555555555556,0.48204396573444186,0.11279627289771767,0.48749999999999993,0.40740740740740744,0.5555555555555556,0.05393730229032891,0.02371924870810868,0.05997741036117077,0.04532463848590851,0.06865771301090717,0.37493011139457216,0.0811186494157188,0.362323232595011,0.32538045858842235,0.42485849886400506,0.37493011139457216,0.0811186494157188,0.362323232595011,0.32538045858842235,0.42485849886400506,0.39002834467120184,0.3995814913184243,0.2,0.0,0.8250000000000001,0.17316326530612247,0.09905963412636774,0.1657142857142857,0.1,0.24,0.9220521496383565,0.07458704806390284,0.9321839080459771,0.8888888888888888,0.9696969696969697,0.9220521496383565,0.07458704806390284,0.9321839080459771,0.8888888888888888,0.9696969696969697,0.9968077103181896,0.0035288132097337365,0.9977431881843646,0.9951454795204796,1.0,1.0,0.0,1.0,1.0,1.0,0.47855966155018126,0.28069079239988626,0.4066762775182724,0.2487494759261608,0.6373672783374786,0.018829729320059413,0.004670414027776047,0.018400554499748978,0.014363049500389025,0.020968660249991444,128.0,0.0,128.0,128.0,128.0,1.0,0.0,1.0,1.0,1.0
