candidate_budget,reference_method,comparator_method,metric,n_paired_factuals,mean_delta_proposed_minus_comparator,paired_bootstrap_ci95_low,paired_bootstrap_ci95_high,wilcoxon_p_raw,higher_is_better,wilcoxon_p_holm
128,proposed_dp_eps4_sparse_diverse,dice_gradient_style,diversity,9,0.05295955596698655,0.034910512746622165,0.06599340990392699,0.0078125,True,1.0
128,proposed_dp_eps4_sparse_diverse,dice_gradient_style,plausibility_distance,9,0.03308697280114446,0.002923122175266652,0.06380877091062445,0.07421875,False,1.0
128,proposed_dp_eps4_sparse_diverse,dice_gradient_style,plausibility_inlier_rate,9,0.004629629629629626,-0.13902777777777778,0.20055555555555568,0.875,True,1.0
128,proposed_dp_eps4_sparse_diverse,dice_gradient_style,target_data_support,9,0.07711640211640208,-0.009933862433862463,0.17595238095238097,0.1484375,True,1.0
128,proposed_dp_eps4_sparse_diverse,dice_gradient_style,local_surrogate_fidelity,9,-0.08770036547814325,-0.16208380097268982,-0.032599139543583955,0.03125,True,1.0
128,proposed_dp_eps4_sparse_diverse,dice_gradient_style,fidelity,9,-0.08770036547814325,-0.14597686264352927,-0.029109830498719385,0.03125,True,1.0
128,proposed_dp_eps4_sparse_diverse,genetic_cfe,valid_cfe_yield_at_k,200,0.315,0.2709125,0.3692000000000001,7.897212706507768e-20,True,3.245754422374693e-17
128,proposed_dp_eps4_sparse_diverse,genetic_cfe,full_k_success,200,0.185,0.135,0.235,1.1812924646610637e-09,True,3.8510134347950676e-07
128,proposed_dp_eps4_sparse_diverse,genetic_cfe,robust_completeness_at_k,200,0.3125,0.2524875,0.36208750000000006,4.4819930823728657e-20,True,1.8600271291847392e-17
128,proposed_dp_eps4_sparse_diverse,genetic_cfe,proximity,40,0.0608288039220497,0.04803552455210593,0.07298101243912243,3.456079866737127e-11,False,1.1888914741575718e-08
128,proposed_dp_eps4_sparse_diverse,genetic_cfe,sparsity,40,-0.0720623897707231,-0.11370130621693122,-0.02610879629629627,0.005251927859838487,True,1.0
128,proposed_dp_eps4_sparse_diverse,genetic_cfe,group_sparsity,40,-0.0720623897707231,-0.11357605820105816,-0.025553461199294514,0.005251927859838487,True,1.0
128,proposed_dp_eps4_sparse_diverse,genetic_cfe,diversity,40,0.03702221075072885,0.026711955145001413,0.04609315424109809,3.1401395972352475e-07,True,9.326214603788685e-05
128,proposed_dp_eps4_sparse_diverse,genetic_cfe,plausibility_distance,40,-0.007981535004762771,-0.024369482833382514,0.0071778765277440626,0.25349167909553216,False,1.0
128,proposed_dp_eps4_sparse_diverse,genetic_cfe,plausibility_inlier_rate,40,-0.10284722222222223,-0.2201423611111111,0.016013888888888897,0.04336114047673473,True,1.0
128,proposed_dp_eps4_sparse_diverse,genetic_cfe,target_data_support,40,0.061591269841269836,0.028534920634920632,0.0927184523809524,0.0027591275366668755,True,0.6401175885067151
128,proposed_dp_eps4_sparse_diverse,genetic_cfe,local_surrogate_fidelity,40,-0.008318284525181071,-0.03864587519759934,0.023384082312961626,0.7002079409874034,True,1.0
128,proposed_dp_eps4_sparse_diverse,genetic_cfe,fidelity,40,-0.008318284525181071,-0.031409802043422724,0.028683479914083366,0.7002079409874034,True,1.0
128,proposed_dp_eps4_sparse_diverse,proposed_countergan,valid_cfe_yield_at_k,200,0.206,0.14298750000000002,0.26401250000000004,2.2624767217830423e-10,True,7.534047483537531e-08
128,proposed_dp_eps4_sparse_diverse,proposed_countergan,full_k_success,200,0.185,0.13,0.235,1.1812924646610637e-09,True,3.8510134347950676e-07
128,proposed_dp_eps4_sparse_diverse,proposed_countergan,robust_completeness_at_k,200,0.20099999999999998,0.14585000000000004,0.245,3.6762119615511514e-10,True,1.2131499473118799e-07
128,proposed_dp_eps4_sparse_diverse,proposed_countergan,proximity,115,-0.05235980251075133,-0.05733806624441691,-0.04728302284265342,1.945174847588617e-20,False,8.111379114444533e-18
128,proposed_dp_eps4_sparse_diverse,proposed_countergan,sparsity,115,0.19509853538839048,0.17468587531631014,0.21740183843263558,9.89352833617077e-20,True,4.026666032821503e-17
128,proposed_dp_eps4_sparse_diverse,proposed_countergan,group_sparsity,115,0.19509853538839048,0.17480787516294763,0.21642358714822485,9.89352833617077e-20,True,4.026666032821503e-17
128,proposed_dp_eps4_sparse_diverse,proposed_countergan,diversity,115,0.03971575871109963,0.03233947106353615,0.046770890183422884,9.550143323042623e-15,True,3.5144527428796852e-12
128,proposed_dp_eps4_sparse_diverse,proposed_countergan,plausibility_distance,115,-0.07219448028107031,-0.08110070143776657,-0.06197352122100404,3.0450199815153147e-17,False,1.1692876729018808e-14
128,proposed_dp_eps4_sparse_diverse,proposed_countergan,plausibility_inlier_rate,115,0.37589371980676334,0.2958724982746722,0.44863776742581096,1.0478288534047862e-11,True,3.6569226983827038e-09
128,proposed_dp_eps4_sparse_diverse,proposed_countergan,target_data_support,115,-0.03796411318150449,-0.0624326432022084,-0.013788509316770175,0.004471003318277348,True,1.0
128,proposed_dp_eps4_sparse_diverse,proposed_countergan,local_surrogate_fidelity,115,-0.009499515976277599,-0.021220713846650877,0.003957593658493209,0.3200958803186732,True,1.0
128,proposed_dp_eps4_sparse_diverse,proposed_countergan,fidelity,115,-0.009499515976277599,-0.02181744442464083,0.0035098484168948943,0.3200958803186732,True,1.0
