method,method_label,candidate_budget,metric,equal_direction_macro_mean,clustered_bootstrap_ci95_low,clustered_bootstrap_ci95_high,n_factuals
dice_gradient_style,Custom DiCE-style gradient,256,plausibility_distance,0.4871067306941762,0.47058914245841144,0.5016760812188152,200
dice_gradient_style,Custom DiCE-style gradient,256,plausibility_inlier_rate,0.07642857142857143,0.04829336734693878,0.10966581632653057,200
dice_gradient_style,Custom DiCE-style gradient,256,target_data_support,0.31812244897959185,0.2720530612244898,0.34517499999999995,200
dice_gradient_style,Custom DiCE-style gradient,256,local_surrogate_fidelity,0.9044348508634223,0.8964200353218212,0.9115404238618525,200
dice_gradient_style,Custom DiCE-style gradient,256,fidelity,0.9044348508634223,0.8949994113029828,0.9132013343799058,200
dice_gradient_style,Custom DiCE-style gradient,256,changed_set_dice,0.9940891145374411,0.9923683657377522,0.9954187029749412,200
dice_gradient_style,Custom DiCE-style gradient,256,constraint_validity,1.0,1.0,1.0,200
dice_gradient_style,Custom DiCE-style gradient,256,mean_target_logit_margin,6.980376793851658,6.803950435803861,7.167966024390289,200
dice_gradient_style,Custom DiCE-style gradient,256,generation_time_to_k_or_cap_seconds,0.07679831181998452,0.07625434454972617,0.0772817984411422,200
dice_gradient_style,Custom DiCE-style gradient,256,candidate_evaluations,256.0,256.0,256.0,200
dice_gradient_style,Custom DiCE-style gradient,256,rounds_used,1.0,1.0,1.0,200
dice_gradient_style,Custom DiCE-style gradient,512,valid_cfe_yield_at_k,0.10199999999999998,0.10049999999999998,0.10376249999999998,200
dice_gradient_style,Custom DiCE-style gradient,512,coverage_at_1,1.0,1.0,1.0,200
dice_gradient_style,Custom DiCE-style gradient,512,full_k_success,0.0,0.0,0.0,200
dice_gradient_style,Custom DiCE-style gradient,512,robust_completeness_at_k,0.10149999999999998,0.09923749999999998,0.10349999999999998,200
dice_gradient_style,Custom DiCE-style gradient,512,robust_full_k_success,0.0,0.0,0.0,200
dice_gradient_style,Custom DiCE-style gradient,512,proximity,0.07250816807150841,0.07026815718458965,0.07473538922565058,200
dice_gradient_style,Custom DiCE-style gradient,512,sparsity,0.04777777777777778,0.03861111111111112,0.05764583333333334,200
dice_gradient_style,Custom DiCE-style gradient,512,group_sparsity,0.04777777777777778,0.039534722222222235,0.055597222222222215,200
dice_gradient_style,Custom DiCE-style gradient,512,diversity,0.0006895050778985023,0.00016907207667827607,0.0013721026228740811,200
dice_gradient_style,Custom DiCE-style gradient,512,plausibility,0.5308030794103742,0.5153068591972529,0.5483719865632499,200
dice_gradient_style,Custom DiCE-style gradient,512,plausibility_distance,0.5308030794103742,0.5137233913855495,0.5457139656313925,200
dice_gradient_style,Custom DiCE-style gradient,512,plausibility_inlier_rate,0.055,0.03,0.095,200
dice_gradient_style,Custom DiCE-style gradient,512,target_data_support,0.3255,0.2807125,0.3703125,200
dice_gradient_style,Custom DiCE-style gradient,512,local_surrogate_fidelity,0.9253846153846155,0.9195144230769232,0.933269230769231,200
dice_gradient_style,Custom DiCE-style gradient,512,fidelity,0.9253846153846155,0.9165288461538462,0.9335625000000001,200
dice_gradient_style,Custom DiCE-style gradient,512,changed_set_dice,0.9942997344848941,0.992736814776104,0.9959913809171623,200
dice_gradient_style,Custom DiCE-style gradient,512,constraint_validity,1.0,1.0,1.0,200
dice_gradient_style,Custom DiCE-style gradient,512,mean_target_logit_margin,10.396379945278166,10.257867156088352,10.572145171642305,200
dice_gradient_style,Custom DiCE-style gradient,512,generation_time_to_k_or_cap_seconds,0.10988775218001137,0.10947957535387741,0.11036849172315885,200
dice_gradient_style,Custom DiCE-style gradient,512,candidate_evaluations,512.0,512.0,512.0,200
dice_gradient_style,Custom DiCE-style gradient,512,rounds_used,1.0,1.0,1.0,200
genetic_cfe,Budget-matched genetic CFE,64,valid_cfe_yield_at_k,0.895,0.859225,0.9257624999999999,200
genetic_cfe,Budget-matched genetic CFE,64,coverage_at_1,0.99,0.97,1.0,200
genetic_cfe,Budget-matched genetic CFE,64,full_k_success,0.7549999999999999,0.69475,0.81,200
genetic_cfe,Budget-matched genetic CFE,64,robust_completeness_at_k,0.752,0.719425,0.7788375000000002,200
genetic_cfe,Budget-matched genetic CFE,64,robust_full_k_success,0.16,0.115,0.22,200
genetic_cfe,Budget-matched genetic CFE,64,proximity,0.08766297622374734,0.0863828458821553,0.08911570914680784,200
genetic_cfe,Budget-matched genetic CFE,64,sparsity,0.16110269994241083,0.15448723280648238,0.1669477423806824,200
genetic_cfe,Budget-matched genetic CFE,64,group_sparsity,0.16110269994241083,0.15532975127551021,0.16844894376732172,200
genetic_cfe,Budget-matched genetic CFE,64,diversity,0.10647455049716696,0.10475361345381458,0.10797389364136117,200
genetic_cfe,Budget-matched genetic CFE,64,plausibility,0.6287134982586724,0.61766849065099,0.6415659339658107,200
genetic_cfe,Budget-matched genetic CFE,64,plausibility_distance,0.6287134982586724,0.6156224054898397,0.6422131770191,200
genetic_cfe,Budget-matched genetic CFE,64,plausibility_inlier_rate,0.01813605442176871,0.008564965986394559,0.02764804421768707,200
genetic_cfe,Budget-matched genetic CFE,64,target_data_support,0.3742477891156463,0.34785746173469395,0.39453221513605435,200
genetic_cfe,Budget-matched genetic CFE,64,local_surrogate_fidelity,0.8474847839626163,0.8369419968942753,0.8572832915920968,200
genetic_cfe,Budget-matched genetic CFE,64,fidelity,0.8474847839626163,0.8369259049425306,0.8578564241929388,200
genetic_cfe,Budget-matched genetic CFE,64,changed_set_dice,0.966906367787004,0.9655521404156543,0.9681156057870385,200
genetic_cfe,Budget-matched genetic CFE,64,constraint_validity,1.0,1.0,1.0,200
genetic_cfe,Budget-matched genetic CFE,64,mean_target_logit_margin,4.79487412121223,4.575164501684661,4.971818549185079,200
genetic_cfe,Budget-matched genetic CFE,64,generation_time_to_k_or_cap_seconds,0.04499622856999849,0.044625762461252404,0.04538573900000199,200
genetic_cfe,Budget-matched genetic CFE,64,candidate_evaluations,64.0,64.0,64.0,200
genetic_cfe,Budget-matched genetic CFE,64,rounds_used,1.0,1.0,1.0,200
genetic_cfe,Budget-matched genetic CFE,128,valid_cfe_yield_at_k,0.9935,0.9802375,1.0,200
genetic_cfe,Budget-matched genetic CFE,128,coverage_at_1,0.995,0.985,1.0,200
genetic_cfe,Budget-matched genetic CFE,128,full_k_success,0.99,0.98,1.0,200
genetic_cfe,Budget-matched genetic CFE,128,robust_completeness_at_k,0.8255000000000001,0.7966625,0.8458125000000001,200
genetic_cfe,Budget-matched genetic CFE,128,robust_full_k_success,0.175,0.13237500000000002,0.23,200
genetic_cfe,Budget-matched genetic CFE,128,proximity,0.08221224684192978,0.08133755614116525,0.08323708532593505,200
genetic_cfe,Budget-matched genetic CFE,128,sparsity,0.23426507134840466,0.2290756673881674,0.24128728655603657,200
genetic_cfe,Budget-matched genetic CFE,128,group_sparsity,0.23426507134840466,0.22740504349046017,0.24145613876863875,200
genetic_cfe,Budget-matched genetic CFE,128,diversity,0.09761755240648383,0.09643799772521838,0.0986154682299856,200
genetic_cfe,Budget-matched genetic CFE,128,plausibility,0.6169270186455129,0.6080068142276834,0.6272480581268881,200
genetic_cfe,Budget-matched genetic CFE,128,plausibility_distance,0.6169270186455129,0.6083100355856393,0.6257185667553777,200
genetic_cfe,Budget-matched genetic CFE,128,plausibility_inlier_rate,0.02672222222222222,0.015356565656565657,0.03655353535353535,200
genetic_cfe,Budget-matched genetic CFE,128,target_data_support,0.3789600288600289,0.3566624314574315,0.40500452020202016,200
genetic_cfe,Budget-matched genetic CFE,128,local_surrogate_fidelity,0.842377378803711,0.8328543546752794,0.8508687027009909,200
genetic_cfe,Budget-matched genetic CFE,128,fidelity,0.842377378803711,0.8319855807289191,0.8530593434343432,200
genetic_cfe,Budget-matched genetic CFE,128,changed_set_dice,0.9570297739447748,0.9553609404102819,0.958480697647896,200
genetic_cfe,Budget-matched genetic CFE,128,constraint_validity,1.0,1.0,1.0,200
genetic_cfe,Budget-matched genetic CFE,128,mean_target_logit_margin,5.100319176689543,4.884968611680348,5.316260546105378,200
genetic_cfe,Budget-matched genetic CFE,128,generation_time_to_k_or_cap_seconds,0.09030488698503178,0.08969333471153983,0.09081611674606803,200
genetic_cfe,Budget-matched genetic CFE,128,candidate_evaluations,128.0,128.0,128.0,200
genetic_cfe,Budget-matched genetic CFE,128,rounds_used,2.0,2.0,2.0,200
genetic_cfe,Budget-matched genetic CFE,256,valid_cfe_yield_at_k,1.0,1.0,1.0,200
genetic_cfe,Budget-matched genetic CFE,256,coverage_at_1,1.0,1.0,1.0,200
genetic_cfe,Budget-matched genetic CFE,256,full_k_success,1.0,1.0,1.0,200
genetic_cfe,Budget-matched genetic CFE,256,robust_completeness_at_k,0.8825000000000002,0.8665000000000003,0.8965000000000003,200
genetic_cfe,Budget-matched genetic CFE,256,robust_full_k_success,0.29500000000000004,0.245,0.3552499999999999,200
genetic_cfe,Budget-matched genetic CFE,256,proximity,0.07893294902518391,0.07756944311223923,0.08028285563969983,200
genetic_cfe,Budget-matched genetic CFE,256,sparsity,0.3091666666666667,0.30104027777777775,0.3157090277777778,200
genetic_cfe,Budget-matched genetic CFE,256,group_sparsity,0.3091666666666667,0.30153958333333336,0.31599444444444447,200
genetic_cfe,Budget-matched genetic CFE,256,diversity,0.08860820403322578,0.08729374475404619,0.08989697012724354,200
genetic_cfe,Budget-matched genetic CFE,256,plausibility,0.6202373584347052,0.6097034493857183,0.6302908436646512,200
genetic_cfe,Budget-matched genetic CFE,256,plausibility_distance,0.6202373584347052,0.6101943329737206,0.6299691226132295,200
genetic_cfe,Budget-matched genetic CFE,256,plausibility_inlier_rate,0.024,0.014450000000000001,0.0357625,200
genetic_cfe,Budget-matched genetic CFE,256,target_data_support,0.39020000000000005,0.36502249999999997,0.4181525,200
genetic_cfe,Budget-matched genetic CFE,256,local_surrogate_fidelity,0.859242424242424,0.8520416666666665,0.8687159090909089,200
genetic_cfe,Budget-matched genetic CFE,256,fidelity,0.859242424242424,0.8515643939393938,0.867583333333333,200
genetic_cfe,Budget-matched genetic CFE,256,changed_set_dice,0.9454672081348583,0.9441605703298921,0.9472230839089528,200
genetic_cfe,Budget-matched genetic CFE,256,constraint_validity,1.0,1.0,1.0,200
genetic_cfe,Budget-matched genetic CFE,256,mean_target_logit_margin,5.937392964363099,5.719956537812949,6.244228957176207,200
genetic_cfe,Budget-matched genetic CFE,256,generation_time_to_k_or_cap_seconds,0.1859395588800089,0.18475261406139076,0.1871154372974877,200
genetic_cfe,Budget-matched genetic CFE,256,candidate_evaluations,256.0,256.0,256.0,200
genetic_cfe,Budget-matched genetic CFE,256,rounds_used,4.0,4.0,4.0,200
genetic_cfe,Budget-matched genetic CFE,512,valid_cfe_yield_at_k,1.0,1.0,1.0,200
genetic_cfe,Budget-matched genetic CFE,512,coverage_at_1,1.0,1.0,1.0,200
genetic_cfe,Budget-matched genetic CFE,512,full_k_success,1.0,1.0,1.0,200
genetic_cfe,Budget-matched genetic CFE,512,robust_completeness_at_k,0.9010000000000002,0.8900000000000001,0.9160000000000001,200
genetic_cfe,Budget-matched genetic CFE,512,robust_full_k_success,0.405,0.337375,0.4728749999999999,200
genetic_cfe,Budget-matched genetic CFE,512,proximity,0.07450069885700941,0.07305423097824677,0.07578228802513332,200
genetic_cfe,Budget-matched genetic CFE,512,sparsity,0.41480555555555554,0.40769444444444447,0.42295486111111114,200
genetic_cfe,Budget-matched genetic CFE,512,group_sparsity,0.41480555555555554,0.4081458333333334,0.42270902777777775,200
genetic_cfe,Budget-matched genetic CFE,512,diversity,0.08063063500449061,0.07932306885207072,0.08229176193801686,200
genetic_cfe,Budget-matched genetic CFE,512,plausibility,0.630582445263399,0.6190931086811464,0.6449623666550472,200
genetic_cfe,Budget-matched genetic CFE,512,plausibility_distance,0.630582445263399,0.6170741073350028,0.6419927395041294,200
genetic_cfe,Budget-matched genetic CFE,512,plausibility_inlier_rate,0.021,0.0125,0.0322625,200
genetic_cfe,Budget-matched genetic CFE,512,target_data_support,0.39730000000000004,0.3744425000000001,0.4134050000000001,200
genetic_cfe,Budget-matched genetic CFE,512,local_surrogate_fidelity,0.8737878787878786,0.8643787878787877,0.8820492424242423,200
genetic_cfe,Budget-matched genetic CFE,512,fidelity,0.8737878787878786,0.8652234848484848,0.8853181818181817,200
genetic_cfe,Budget-matched genetic CFE,512,changed_set_dice,0.9237901149990865,0.9208117763304219,0.9265264735331732,200
genetic_cfe,Budget-matched genetic CFE,512,constraint_validity,1.0,1.0,1.0,200
genetic_cfe,Budget-matched genetic CFE,512,mean_target_logit_margin,6.686678496599198,6.431984054476023,6.957215555787086,200
genetic_cfe,Budget-matched genetic CFE,512,generation_time_to_k_or_cap_seconds,0.40883595293002145,0.4068715381877835,0.41079469460213763,200
genetic_cfe,Budget-matched genetic CFE,512,candidate_evaluations,512.0,512.0,512.0,200
genetic_cfe,Budget-matched genetic CFE,512,rounds_used,8.0,8.0,8.0,200
proposed_countergan,CounterGAN + iterative black-box search,64,valid_cfe_yield_at_k,0.89,0.8684749999999999,0.9097624999999999,200
proposed_countergan,CounterGAN + iterative black-box search,64,coverage_at_1,1.0,1.0,1.0,200
proposed_countergan,CounterGAN + iterative black-box search,64,full_k_success,0.7,0.647375,0.75,200
proposed_countergan,CounterGAN + iterative black-box search,64,robust_completeness_at_k,0.8520000000000001,0.8201875000000001,0.8817625,200
proposed_countergan,CounterGAN + iterative black-box search,64,robust_full_k_success,0.62,0.557375,0.6852499999999999,200
proposed_countergan,CounterGAN + iterative black-box search,64,proximity,0.10905654273927212,0.1057322799069807,0.11251452563516795,200
proposed_countergan,CounterGAN + iterative black-box search,64,sparsity,0.16583719135802472,0.1574074707892416,0.17492322806437394,200
proposed_countergan,CounterGAN + iterative black-box search,64,group_sparsity,0.16583719135802472,0.15743830742945325,0.17356280864197532,200
proposed_countergan,CounterGAN + iterative black-box search,64,diversity,0.034602210726588964,0.033716804943513125,0.03527711618458852,200
proposed_countergan,CounterGAN + iterative black-box search,64,plausibility,0.44238746605363954,0.43101171758712503,0.452243741150059,200
proposed_countergan,CounterGAN + iterative black-box search,64,plausibility_distance,0.44238746605363954,0.4319058750205716,0.4542069898217751,200
proposed_countergan,CounterGAN + iterative black-box search,64,plausibility_inlier_rate,0.1555515873015873,0.11861741071428573,0.18782301587301584,200
proposed_countergan,CounterGAN + iterative black-box search,64,target_data_support,0.5853138888888889,0.5597093055555555,0.6106129166666667,200
proposed_countergan,CounterGAN + iterative black-box search,64,local_surrogate_fidelity,0.8604241307861996,0.8500273513204547,0.8726771329564432,200
proposed_countergan,CounterGAN + iterative black-box search,64,fidelity,0.8604241307861996,0.8505577445542962,0.8697329804454803,200
proposed_countergan,CounterGAN + iterative black-box search,64,changed_set_dice,0.9696681951936674,0.9676705119916268,0.9716653047366781,200
proposed_countergan,CounterGAN + iterative black-box search,64,constraint_validity,1.0,1.0,1.0,200
proposed_countergan,CounterGAN + iterative black-box search,64,mean_target_logit_margin,6.476328887343406,6.13385453261435,6.850708296254277,200
proposed_countergan,CounterGAN + iterative black-box search,64,generation_time_to_k_or_cap_seconds,0.045510643159964274,0.04527289719671546,0.04580596435766699,200
proposed_countergan,CounterGAN + iterative black-box search,64,candidate_evaluations,64.0,64.0,64.0,200
proposed_countergan,CounterGAN + iterative black-box search,64,rounds_used,1.0,1.0,1.0,200
proposed_countergan,CounterGAN + iterative black-box search,128,valid_cfe_yield_at_k,1.0,1.0,1.0,200
proposed_countergan,CounterGAN + iterative black-box search,128,coverage_at_1,1.0,1.0,1.0,200
proposed_countergan,CounterGAN + iterative black-box search,128,full_k_success,1.0,1.0,1.0,200
proposed_countergan,CounterGAN + iterative black-box search,128,robust_completeness_at_k,0.9575,0.9402375,0.969525,200
proposed_countergan,CounterGAN + iterative black-box search,128,robust_full_k_success,0.81,0.752375,0.847625,200
proposed_countergan,CounterGAN + iterative black-box search,128,proximity,0.11059064334258437,0.10768199620302767,0.11411140772886574,200
proposed_countergan,CounterGAN + iterative black-box search,128,sparsity,0.1699722222222222,0.1633333333333333,0.17780277777777775,200
proposed_countergan,CounterGAN + iterative black-box search,128,group_sparsity,0.1699722222222222,0.16188958333333334,0.17722569444444444,200
proposed_countergan,CounterGAN + iterative black-box search,128,diversity,0.04513071957044303,0.04330696573737078,0.047275677198078486,200
proposed_countergan,CounterGAN + iterative black-box search,128,plausibility,0.4578256589917189,0.4457945577201962,0.46801545481033807,200
proposed_countergan,CounterGAN + iterative black-box search,128,plausibility_distance,0.4578256589917189,0.44386346171621677,0.4686138680034145,200
proposed_countergan,CounterGAN + iterative black-box search,128,plausibility_inlier_rate,0.138,0.1031625,0.18133749999999996,200
proposed_countergan,CounterGAN + iterative black-box search,128,target_data_support,0.582,0.553095,0.606335,200
proposed_countergan,CounterGAN + iterative black-box search,128,local_surrogate_fidelity,0.8646969696969695,0.854371212121212,0.8730378787878785,200
proposed_countergan,CounterGAN + iterative black-box search,128,fidelity,0.8646969696969695,0.8552954545454545,0.8727272727272726,200
proposed_countergan,CounterGAN + iterative black-box search,128,changed_set_dice,0.9692542854482866,0.9668489223116028,0.9710806319608131,200
proposed_countergan,CounterGAN + iterative black-box search,128,constraint_validity,1.0,1.0,1.0,200
proposed_countergan,CounterGAN + iterative black-box search,128,mean_target_logit_margin,6.639255919456481,6.284686020180583,6.981813108965754,200
proposed_countergan,CounterGAN + iterative black-box search,128,generation_time_to_k_or_cap_seconds,0.05915913746987826,0.05687703542884082,0.062134583446706415,200
proposed_countergan,CounterGAN + iterative black-box search,128,candidate_evaluations,83.84,80.0,87.208,200
proposed_countergan,CounterGAN + iterative black-box search,128,rounds_used,1.31,1.257375,1.367625,200
proposed_countergan,CounterGAN + iterative black-box search,256,valid_cfe_yield_at_k,1.0,1.0,1.0,200
proposed_countergan,CounterGAN + iterative black-box search,256,coverage_at_1,1.0,1.0,1.0,200
proposed_countergan,CounterGAN + iterative black-box search,256,full_k_success,1.0,1.0,1.0,200
proposed_countergan,CounterGAN + iterative black-box search,256,robust_completeness_at_k,0.9600000000000001,0.9422125,0.9707625000000001,200
proposed_countergan,CounterGAN + iterative black-box search,256,robust_full_k_success,0.8,0.755,0.852625,200
proposed_countergan,CounterGAN + iterative black-box search,256,proximity,0.11067284943535924,0.10705750861112029,0.11458516983501613,200
proposed_countergan,CounterGAN + iterative black-box search,256,sparsity,0.17127777777777775,0.16438611111111112,0.1791659722222222,200
proposed_countergan,CounterGAN + iterative black-box search,256,group_sparsity,0.17127777777777775,0.16398402777777776,0.17999027777777776,200
proposed_countergan,CounterGAN + iterative black-box search,256,diversity,0.04493029711768031,0.042664772579679267,0.0467175072345417,200
proposed_countergan,CounterGAN + iterative black-box search,256,plausibility,0.45880469834012383,0.4467510534108952,0.4690373920467272,200
proposed_countergan,CounterGAN + iterative black-box search,256,plausibility_distance,0.45880469834012383,0.4481169714166535,0.4711929544055713,200
proposed_countergan,CounterGAN + iterative black-box search,256,plausibility_inlier_rate,0.1395,0.10771250000000002,0.17005,200
proposed_countergan,CounterGAN + iterative black-box search,256,target_data_support,0.5827,0.5551025,0.6145499999999999,200
proposed_countergan,CounterGAN + iterative black-box search,256,local_surrogate_fidelity,0.8584848484848483,0.8501363636363635,0.8678939393939392,200
proposed_countergan,CounterGAN + iterative black-box search,256,fidelity,0.8584848484848483,0.8487803030303028,0.8668484848484846,200
proposed_countergan,CounterGAN + iterative black-box search,256,changed_set_dice,0.9688204395702207,0.9672034051363204,0.9707767415401956,200
proposed_countergan,CounterGAN + iterative black-box search,256,constraint_validity,1.0,1.0,1.0,200
proposed_countergan,CounterGAN + iterative black-box search,256,mean_target_logit_margin,6.65585067152977,6.38783634917438,6.980500246688724,200
proposed_countergan,CounterGAN + iterative black-box search,256,generation_time_to_k_or_cap_seconds,0.058721089725004276,0.05603525905236358,0.061814351116130754,200
proposed_countergan,CounterGAN + iterative black-box search,256,candidate_evaluations,83.52,79.36,87.208,200
proposed_countergan,CounterGAN + iterative black-box search,256,rounds_used,1.305,1.2473750000000001,1.362625,200
proposed_countergan,CounterGAN + iterative black-box search,512,valid_cfe_yield_at_k,1.0,1.0,1.0,200
proposed_countergan,CounterGAN + iterative black-box search,512,coverage_at_1,1.0,1.0,1.0,200
proposed_countergan,CounterGAN + iterative black-box search,512,full_k_success,1.0,1.0,1.0,200
proposed_countergan,CounterGAN + iterative black-box search,512,robust_completeness_at_k,0.9610000000000001,0.9522375000000001,0.9695,200
proposed_countergan,CounterGAN + iterative black-box search,512,robust_full_k_success,0.78,0.732375,0.8276249999999999,200
proposed_countergan,CounterGAN + iterative black-box search,512,proximity,0.11101841099560261,0.10648824301734566,0.11428562508616597,200
proposed_countergan,CounterGAN + iterative black-box search,512,sparsity,0.17124999999999999,0.16400833333333334,0.18125624999999998,200
proposed_countergan,CounterGAN + iterative black-box search,512,group_sparsity,0.17124999999999999,0.16045,0.18008749999999998,200
proposed_countergan,CounterGAN + iterative black-box search,512,diversity,0.04464924201369286,0.04267394409002736,0.046445610887371,200
proposed_countergan,CounterGAN + iterative black-box search,512,plausibility,0.4583411589316345,0.4454725632005618,0.4680979435484532,200
proposed_countergan,CounterGAN + iterative black-box search,512,plausibility_distance,0.4583411589316345,0.44850092627403865,0.4691385274077893,200
proposed_countergan,CounterGAN + iterative black-box search,512,plausibility_inlier_rate,0.1395,0.1097125,0.18081250000000001,200
proposed_countergan,CounterGAN + iterative black-box search,512,target_data_support,0.5811,0.55595,0.6056249999999999,200
proposed_countergan,CounterGAN + iterative black-box search,512,local_surrogate_fidelity,0.8643939393939393,0.8547613636363635,0.8747499999999998,200
proposed_countergan,CounterGAN + iterative black-box search,512,fidelity,0.8643939393939393,0.8538598484848484,0.8764015151515151,200
proposed_countergan,CounterGAN + iterative black-box search,512,changed_set_dice,0.9688576058433889,0.9666584237770297,0.9704182090829174,200
proposed_countergan,CounterGAN + iterative black-box search,512,constraint_validity,1.0,1.0,1.0,200
proposed_countergan,CounterGAN + iterative black-box search,512,mean_target_logit_margin,6.776802322864532,6.415549673467875,7.083462467059492,200
proposed_countergan,CounterGAN + iterative black-box search,512,generation_time_to_k_or_cap_seconds,0.05787085511500209,0.05544548761037947,0.06125506051091463,200
proposed_countergan,CounterGAN + iterative black-box search,512,candidate_evaluations,82.24,79.192,85.94399999999999,200
proposed_countergan,CounterGAN + iterative black-box search,512,rounds_used,1.285,1.2200000000000002,1.3376249999999998,200
proposed_dp_eps16_sparse_diverse,Unified DP-CounterGAN epsilon=16 + counted sparse-diverse search,64,valid_cfe_yield_at_k,0.8439999999999999,0.8132125,0.883575,200
proposed_dp_eps16_sparse_diverse,Unified DP-CounterGAN epsilon=16 + counted sparse-diverse search,64,coverage_at_1,0.9550000000000001,0.935,0.982625,200
proposed_dp_eps16_sparse_diverse,Unified DP-CounterGAN epsilon=16 + counted sparse-diverse search,64,full_k_success,0.705,0.637375,0.762625,200
proposed_dp_eps16_sparse_diverse,Unified DP-CounterGAN epsilon=16 + counted sparse-diverse search,64,robust_completeness_at_k,0.6565,0.6192375,0.6998374999999999,200
proposed_dp_eps16_sparse_diverse,Unified DP-CounterGAN epsilon=16 + counted sparse-diverse search,64,robust_full_k_success,0.175,0.13237500000000002,0.215,200
proposed_dp_eps16_sparse_diverse,Unified DP-CounterGAN epsilon=16 + counted sparse-diverse search,64,proximity,0.07906683140616745,0.07441701009847028,0.08657012684193024,200
proposed_dp_eps16_sparse_diverse,Unified DP-CounterGAN epsilon=16 + counted sparse-diverse search,64,sparsity,0.5824542294349058,0.5639018878772679,0.5998087672116456,200
proposed_dp_eps16_sparse_diverse,Unified DP-CounterGAN epsilon=16 + counted sparse-diverse search,64,group_sparsity,0.5824542294349058,0.5602208104027876,0.6060719312776855,200
proposed_dp_eps16_sparse_diverse,Unified DP-CounterGAN epsilon=16 + counted sparse-diverse search,64,diversity,0.04652472403091466,0.04487470274395504,0.04804214534491513,200
proposed_dp_eps16_sparse_diverse,Unified DP-CounterGAN epsilon=16 + counted sparse-diverse search,64,plausibility,0.48150621423823337,0.47201508280449755,0.49249800647067254,200
proposed_dp_eps16_sparse_diverse,Unified DP-CounterGAN epsilon=16 + counted sparse-diverse search,64,plausibility_distance,0.48150621423823337,0.47184862442186526,0.4940485959776834,200
proposed_dp_eps16_sparse_diverse,Unified DP-CounterGAN epsilon=16 + counted sparse-diverse search,64,plausibility_inlier_rate,0.05162004360373926,0.040011204827780915,0.06684138551665723,200
proposed_dp_eps16_sparse_diverse,Unified DP-CounterGAN epsilon=16 + counted sparse-diverse search,64,target_data_support,0.5577615745097629,0.523295278745007,0.5900596661708528,200
proposed_dp_eps16_sparse_diverse,Unified DP-CounterGAN epsilon=16 + counted sparse-diverse search,64,local_surrogate_fidelity,0.8315001020402106,0.8182142722310799,0.843185069107851,200
proposed_dp_eps16_sparse_diverse,Unified DP-CounterGAN epsilon=16 + counted sparse-diverse search,64,fidelity,0.8315001020402106,0.8212237349858501,0.8435629427681459,200
proposed_dp_eps16_sparse_diverse,Unified DP-CounterGAN epsilon=16 + counted sparse-diverse search,64,changed_set_dice,0.9583922024543181,0.9548755415413801,0.9611438936353239,200
proposed_dp_eps16_sparse_diverse,Unified DP-CounterGAN epsilon=16 + counted sparse-diverse search,64,constraint_validity,1.0,1.0,1.0,200
proposed_dp_eps16_sparse_diverse,Unified DP-CounterGAN epsilon=16 + counted sparse-diverse search,64,mean_target_logit_margin,4.115076105562307,3.6750899842540665,4.61903073512857,200
proposed_dp_eps16_sparse_diverse,Unified DP-CounterGAN epsilon=16 + counted sparse-diverse search,64,generation_time_to_k_or_cap_seconds,0.23865507061001606,0.23535530776011013,0.24192651598244275,200
proposed_dp_eps16_sparse_diverse,Unified DP-CounterGAN epsilon=16 + counted sparse-diverse search,64,candidate_evaluations,64.0,64.0,64.0,200
proposed_dp_eps16_sparse_diverse,Unified DP-CounterGAN epsilon=16 + counted sparse-diverse search,64,rounds_used,1.0,1.0,1.0,200
proposed_dp_eps16_sparse_diverse,Unified DP-CounterGAN epsilon=16 + counted sparse-diverse search,128,valid_cfe_yield_at_k,0.9984999999999999,0.9955,1.0,200
proposed_dp_eps16_sparse_diverse,Unified DP-CounterGAN epsilon=16 + counted sparse-diverse search,128,coverage_at_1,1.0,1.0,1.0,200
proposed_dp_eps16_sparse_diverse,Unified DP-CounterGAN epsilon=16 + counted sparse-diverse search,128,full_k_success,0.995,0.982375,1.0,200
proposed_dp_eps16_sparse_diverse,Unified DP-CounterGAN epsilon=16 + counted sparse-diverse search,128,robust_completeness_at_k,0.7760000000000001,0.7559750000000001,0.7950249999999999,200
proposed_dp_eps16_sparse_diverse,Unified DP-CounterGAN epsilon=16 + counted sparse-diverse search,128,robust_full_k_success,0.195,0.1295,0.24262499999999995,200
proposed_dp_eps16_sparse_diverse,Unified DP-CounterGAN epsilon=16 + counted sparse-diverse search,128,proximity,0.07729018786922097,0.07279374584392644,0.08102987882355228,200
proposed_dp_eps16_sparse_diverse,Unified DP-CounterGAN epsilon=16 + counted sparse-diverse search,128,sparsity,0.643,0.6270555555555555,0.6606444444444445,200
proposed_dp_eps16_sparse_diverse,Unified DP-CounterGAN epsilon=16 + counted sparse-diverse search,128,group_sparsity,0.643,0.6282201388888888,0.6559034722222222,200
proposed_dp_eps16_sparse_diverse,Unified DP-CounterGAN epsilon=16 + counted sparse-diverse search,128,diversity,0.0684097417537123,0.06575321885710582,0.07136424041120336,200
proposed_dp_eps16_sparse_diverse,Unified DP-CounterGAN epsilon=16 + counted sparse-diverse search,128,plausibility,0.5474669872293003,0.5336321257826292,0.5567202942860199,200
proposed_dp_eps16_sparse_diverse,Unified DP-CounterGAN epsilon=16 + counted sparse-diverse search,128,plausibility_distance,0.5474669872293003,0.5377048692524355,0.5586468150252405,200
