method,method_label,candidate_budget,metric,equal_direction_group_macro_mean,group_clustered_bootstrap_ci95_low,group_clustered_bootstrap_ci95_high,n_query_groups,cluster_semantics
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,64,robust_completeness_at_k,0.609822111368164,0.5419617061483838,0.6981584550318103,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,64,robust_full_k_success,0.08337510442773599,0.026004464285714287,0.17649801587301583,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,64,proximity,0.07756596696064702,0.07064844724249253,0.08702629706213463,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,64,sparsity,0.6212735716818841,0.5814516457120005,0.6551919667959964,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,64,group_sparsity,0.6212735716818841,0.5877656376257894,0.6556662203571012,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,64,diversity,0.03783210480378382,0.035245400097783104,0.03960805502194748,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,64,plausibility,0.48656596921063816,0.45918579245446817,0.5129331365528567,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,64,plausibility_distance,0.48656596921063816,0.4593355214542873,0.5247980343083276,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,64,plausibility_inlier_rate,0.11573001681554314,0.0793112443568858,0.17295913461538456,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,64,target_data_support,0.5471019689983505,0.4959512262226078,0.5848170938330067,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,64,local_surrogate_fidelity,0.8310569671317611,0.8127468205690451,0.8439768132574968,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,64,fidelity,0.8310569671317611,0.8192512947576405,0.846717700073058,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,64,changed_set_dice,0.9570389577665923,0.9512646533116776,0.9637105280181995,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,64,constraint_validity,1.0,1.0,1.0,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,64,mean_target_logit_margin,3.4074701265601854,2.918549331373548,4.053702855968805,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,64,generation_time_to_k_or_cap_seconds,0.23856784050732494,0.2326323028881316,0.24310942376533665,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,64,candidate_evaluations,64.0,64.0,64.0,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,64,rounds_used,1.0,1.0,1.0,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,valid_cfe_yield_at_k,0.9950320512820513,0.9896434294871795,1.0,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,coverage_at_1,1.0,1.0,1.0,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,full_k_success,0.9772435897435897,0.9483974358974359,1.0,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,robust_completeness_at_k,0.7826875281151597,0.7604721549466615,0.8128846535409036,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,robust_full_k_success,0.1644114292140608,0.1040716575091575,0.2256137338538654,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,proximity,0.07825423095009289,0.07251277141513748,0.08488020310528221,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,sparsity,0.6631141868203272,0.632249303536173,0.6882788418026905,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,group_sparsity,0.6631141868203272,0.6333819391449599,0.6952471136776236,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,diversity,0.05833039549101571,0.054666936514623274,0.06239694632989259,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,plausibility,0.5452814451701395,0.5142592146087703,0.5734754179220977,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,plausibility_distance,0.5452814451701395,0.5188420465747465,0.5831771064408191,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,plausibility_inlier_rate,0.07061672611014716,0.04382972756410257,0.0993597686122357,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,target_data_support,0.54812421679198,0.5118315084586466,0.5796864087301588,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,local_surrogate_fidelity,0.8422667086521269,0.8272858967780788,0.8580682360730438,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,fidelity,0.8422667086521269,0.8269829669880276,0.8653430179764728,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,changed_set_dice,0.949996856598621,0.94227585576287,0.9545361408512488,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,constraint_validity,1.0,1.0,1.0,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,mean_target_logit_margin,4.692118809878995,4.28521237532371,5.261071681404425,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,generation_time_to_k_or_cap_seconds,0.4842074988892944,0.47799351773646764,0.4908089701890724,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,candidate_evaluations,128.0,128.0,128.0,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,rounds_used,2.0,2.0,2.0,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,valid_cfe_yield_at_k,1.0,1.0,1.0,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,coverage_at_1,1.0,1.0,1.0,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,full_k_success,1.0,1.0,1.0,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,robust_completeness_at_k,0.7865399877899878,0.7614926167582419,0.8107557615995116,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,robust_full_k_success,0.12837462245356981,0.08022168803418803,0.1803998778998779,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,proximity,0.077409873141257,0.07189560281579335,0.08338143978559474,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,sparsity,0.7149514567222901,0.6922900185269978,0.7417278969101887,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,group_sparsity,0.7149514567222901,0.6851204488027405,0.7404989697802199,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,diversity,0.06659381486225804,0.06055727669494798,0.07207749036764403,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,plausibility,0.593112741584268,0.5647401097581141,0.6205839422491164,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,plausibility_distance,0.593112741584268,0.5672004521718063,0.6174374363383699,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,plausibility_inlier_rate,0.06525026508579139,0.03723672161172161,0.08741597985347982,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,target_data_support,0.5392877787417261,0.5095229471916972,0.5672569601086048,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,local_surrogate_fidelity,0.8499477983030614,0.8373347431077695,0.859870309089059,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,fidelity,0.8499477983030614,0.8366974402911903,0.8619908189398322,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,changed_set_dice,0.9381641344647111,0.9295897089012988,0.9450135754079045,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,constraint_validity,1.0,1.0,1.0,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,mean_target_logit_margin,6.015173775352091,5.369301196519834,6.7441766946100525,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,generation_time_to_k_or_cap_seconds,0.9832165464106097,0.9761584528939274,0.9903974913428597,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,candidate_evaluations,256.0,256.0,256.0,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,rounds_used,4.0,4.0,4.0,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,valid_cfe_yield_at_k,1.0,1.0,1.0,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,coverage_at_1,1.0,1.0,1.0,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,full_k_success,1.0,1.0,1.0,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,robust_completeness_at_k,0.8207303515198252,0.8009229644624382,0.844710777344001,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,robust_full_k_success,0.21483476319002634,0.13402892246642245,0.2881381639194139,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,proximity,0.07117663042160596,0.06493006250202843,0.07856557734883464,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,sparsity,0.7729431864026162,0.7522572879068219,0.7951790049821847,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,group_sparsity,0.7729431864026162,0.7461731903878286,0.7982205359820491,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,diversity,0.06990854943528267,0.06374507650234772,0.07524611267187434,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,plausibility,0.6311450347350107,0.6034426543998925,0.6669883134918421,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,plausibility_distance,0.6311450347350107,0.6060760650661032,0.6646093981452226,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,plausibility_inlier_rate,0.04140716374269006,0.024388314536340855,0.05831499522042284,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,target_data_support,0.5175298101021786,0.49310360576923085,0.5426766923317909,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,local_surrogate_fidelity,0.8481587369745265,0.8360114927713612,0.8647141260299155,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,fidelity,0.8481587369745265,0.8325463516746412,0.8652112099644995,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,changed_set_dice,0.9192277088499854,0.9094259801355475,0.9261812565633342,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,constraint_validity,1.0,1.0,1.0,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,mean_target_logit_margin,7.213292074552966,6.444693244763362,7.902721368720338,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,generation_time_to_k_or_cap_seconds,2.0082205902287367,1.9970287941342484,2.020369828198961,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,candidate_evaluations,512.0,512.0,512.0,8,held-out subject
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,rounds_used,8.0,8.0,8.0,8,held-out subject
dice_gradient_style,Custom DiCE-style gradient,64,valid_cfe_yield_at_k,0.029472439110597007,0.022108440170940175,0.03790332602339181,8,held-out subject
dice_gradient_style,Custom DiCE-style gradient,64,coverage_at_1,0.29472439110597004,0.21198527167277167,0.37455950573549257,8,held-out subject
dice_gradient_style,Custom DiCE-style gradient,64,full_k_success,0.0,0.0,0.0,8,held-out subject
dice_gradient_style,Custom DiCE-style gradient,64,robust_completeness_at_k,0.012022644752907912,0.004716021825396826,0.01884262438949938,8,held-out subject
dice_gradient_style,Custom DiCE-style gradient,64,robust_full_k_success,0.0,0.0,0.0,8,held-out subject
dice_gradient_style,Custom DiCE-style gradient,64,proximity,0.02144351997761987,0.01876238113080035,0.02448013208994719,8,held-out subject
dice_gradient_style,Custom DiCE-style gradient,64,sparsity,0.8341435185185185,0.8065248842592592,0.8669560185185186,8,held-out subject
dice_gradient_style,Custom DiCE-style gradient,64,group_sparsity,0.8341435185185185,0.8026996527777778,0.8625839120370371,8,held-out subject
dice_gradient_style,Custom DiCE-style gradient,64,diversity,0.0,0.0,0.0,8,held-out subject
dice_gradient_style,Custom DiCE-style gradient,64,plausibility,0.4044189903398048,0.35255849481116575,0.45553336552498036,8,held-out subject
