method,method_label,candidate_budget,direction,n_factuals,valid_cfe_yield_at_k_mean,valid_cfe_yield_at_k_std,valid_cfe_yield_at_k_median,valid_cfe_yield_at_k_q25,valid_cfe_yield_at_k_q75,coverage_at_1_mean,coverage_at_1_std,coverage_at_1_median,coverage_at_1_q25,coverage_at_1_q75,full_k_success_mean,full_k_success_std,full_k_success_median,full_k_success_q25,full_k_success_q75,robust_completeness_at_k_mean,robust_completeness_at_k_std,robust_completeness_at_k_median,robust_completeness_at_k_q25,robust_completeness_at_k_q75,robust_full_k_success_mean,robust_full_k_success_std,robust_full_k_success_median,robust_full_k_success_q25,robust_full_k_success_q75,proximity_mean,proximity_std,proximity_median,proximity_q25,proximity_q75,sparsity_mean,sparsity_std,sparsity_median,sparsity_q25,sparsity_q75,group_sparsity_mean,group_sparsity_std,group_sparsity_median,group_sparsity_q25,group_sparsity_q75,diversity_mean,diversity_std,diversity_median,diversity_q25,diversity_q75,plausibility_mean,plausibility_std,plausibility_median,plausibility_q25,plausibility_q75,plausibility_distance_mean,plausibility_distance_std,plausibility_distance_median,plausibility_distance_q25,plausibility_distance_q75,plausibility_inlier_rate_mean,plausibility_inlier_rate_std,plausibility_inlier_rate_median,plausibility_inlier_rate_q25,plausibility_inlier_rate_q75,target_data_support_mean,target_data_support_std,target_data_support_median,target_data_support_q25,target_data_support_q75,local_surrogate_fidelity_mean,local_surrogate_fidelity_std,local_surrogate_fidelity_median,local_surrogate_fidelity_q25,local_surrogate_fidelity_q75,fidelity_mean,fidelity_std,fidelity_median,fidelity_q25,fidelity_q75,changed_set_dice_mean,changed_set_dice_std,changed_set_dice_median,changed_set_dice_q25,changed_set_dice_q75,constraint_validity_mean,constraint_validity_std,constraint_validity_median,constraint_validity_q25,constraint_validity_q75,mean_target_logit_margin_mean,mean_target_logit_margin_std,mean_target_logit_margin_median,mean_target_logit_margin_q25,mean_target_logit_margin_q75,generation_time_to_k_or_cap_seconds_mean,generation_time_to_k_or_cap_seconds_std,generation_time_to_k_or_cap_seconds_median,generation_time_to_k_or_cap_seconds_q25,generation_time_to_k_or_cap_seconds_q75,candidate_evaluations_mean,candidate_evaluations_std,candidate_evaluations_median,candidate_evaluations_q25,candidate_evaluations_q75,rounds_used_mean,rounds_used_std,rounds_used_median,rounds_used_q25,rounds_used_q75
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,disease_to_no_disease,100.0,0.9890000000000001,0.04902071300001975,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.95,0.21904291355759048,1.0,1.0,1.0,0.8190000000000001,0.14191689131461438,0.8,0.7,0.9,0.21,0.40936018074033265,0.0,0.0,0.0,0.0733127224445343,0.02306180839935296,0.0694189965724945,0.05809909850358963,0.08397792279720306,0.6747738095238095,0.0914771071831464,0.6805555555555556,0.6214285714285714,0.7388888888888887,0.6747738095238095,0.0914771071831464,0.6805555555555556,0.6214285714285714,0.7388888888888887,0.06051495462656021,0.014740611016732016,0.06001249514520168,0.04902441333979368,0.07090308144688606,0.5457931239701392,0.08231558931521435,0.5469865714841547,0.4892368378360766,0.5993648936449818,0.5457931239701392,0.08231558931521435,0.5469865714841547,0.4892368378360766,0.5993648936449818,0.1205,0.17553597576530783,0.0,0.0,0.2,0.10875,0.16576936485138719,0.04,0.0,0.13999999999999999,0.846648983200707,0.07502747785540764,0.8484848484848485,0.7878787878787878,0.9090909090909091,0.846648983200707,0.07502747785540764,0.8484848484848485,0.7878787878787878,0.9090909090909091,0.9500678590968286,0.021630941882698228,0.9541241591333504,0.9392791930291929,0.9658875239343989,1.0,0.0,1.0,1.0,1.0,5.085315747261047,2.1112360191323924,4.7061448097229,3.768446445465088,6.345046639442444,0.47700911303003524,0.033596763608808575,0.4874593384997752,0.4720091092499388,0.49681684224879064,128.0,0.0,128.0,128.0,128.0,2.0,0.0,2.0,2.0,2.0
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,128,no_disease_to_disease,100.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.733,0.17641491496532313,0.8,0.6749999999999999,0.8,0.1,0.30151134457776335,0.0,0.0,0.0,0.08178583465516567,0.01963091500239844,0.08245960623025894,0.06525248289108276,0.09460173919796944,0.6519444444444444,0.07621229971441007,0.65,0.6041666666666666,0.7124999999999999,0.6519444444444444,0.07621229971441007,0.65,0.6041666666666666,0.7124999999999999,0.055632430985569956,0.012876555955991992,0.054819490760564804,0.046050701290369034,0.06427553482353687,0.5315424743927769,0.08264417097830673,0.5308796024504445,0.46786294213386714,0.5812374260988127,0.5315424743927769,0.08264417097830673,0.5308796024504445,0.46786294213386714,0.5812374260988127,0.013999999999999999,0.07656778867530559,0.0,0.0,0.0,0.9748000000000002,0.04945112881840154,1.0,0.9800000000000001,1.0,0.8315151515151514,0.07839841580578687,0.8484848484848485,0.7878787878787878,0.9090909090909091,0.8315151515151514,0.07839841580578687,0.8484848484848485,0.7878787878787878,0.9090909090909091,0.9522791822771312,0.018718270328208598,0.9564716462051022,0.9443203173030961,0.9655531046342288,1.0,0.0,1.0,1.0,1.0,4.086804767847061,1.7707011531482435,3.8856121301651,2.710612654685974,4.936042428016663,0.49111410578996584,0.01823256794388147,0.49398538599962194,0.4843748472499101,0.5000650592501188,128.0,0.0,128.0,128.0,128.0,2.0,0.0,2.0,2.0,2.0
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,disease_to_no_disease,100.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8080000000000003,0.1426162471087846,0.8,0.7,0.9,0.13,0.3379976689896308,0.0,0.0,0.0,0.0715118720754981,0.02451975245096461,0.06456020846962929,0.05623617395758629,0.08831142075359821,0.738611111111111,0.0821269771701092,0.7500000000000001,0.6930555555555555,0.8013888888888889,0.738611111111111,0.0821269771701092,0.7500000000000001,0.6930555555555555,0.8013888888888889,0.06461702987551689,0.020917604207598958,0.062036797404289246,0.04846574552357197,0.07611795142292976,0.5948255824212708,0.11048192310100619,0.5823220090639125,0.5298994715838476,0.6497625802196834,0.5948255824212708,0.11048192310100619,0.5823220090639125,0.5298994715838476,0.6497625802196834,0.11,0.16966991126265957,0.0,0.0,0.2,0.09720000000000001,0.12520754487222124,0.04,0.0,0.13999999999999999,0.8663636363636362,0.07398852783480525,0.8787878787878788,0.8181818181818182,0.9090909090909091,0.8663636363636362,0.07398852783480525,0.8787878787878788,0.8181818181818182,0.9090909090909091,0.936216935569609,0.023888057331169197,0.9370270007770009,0.9206019154456655,0.9549922993672995,1.0,0.0,1.0,1.0,1.0,6.281627290248871,3.0642319695180924,5.797221899032593,4.156805753707886,7.619930267333984,0.9721417349100284,0.047203118262222246,0.9802446394996878,0.9500709592502972,1.0008492334995935,256.0,0.0,256.0,256.0,256.0,4.0,0.0,4.0,4.0,4.0
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,256,no_disease_to_disease,100.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7620000000000001,0.16129526222478327,0.75,0.6,0.9,0.14,0.34873508801977704,0.0,0.0,0.0,0.08220532715320587,0.01956773530235939,0.08645303919911385,0.06534567102789879,0.09647624380886555,0.6928333333333334,0.06982463827145381,0.6916666666666667,0.6375000000000001,0.7444444444444445,0.6928333333333334,0.06982463827145381,0.6916666666666667,0.6375000000000001,0.7444444444444445,0.06793895941227675,0.017128601579616005,0.06868452578783035,0.05483614094555378,0.07882720790803432,0.5808075637942353,0.08609110457569961,0.5788938577750724,0.5220717599852238,0.6434353186231456,0.5808075637942353,0.08609110457569961,0.5788938577750724,0.5220717599852238,0.6434353186231456,0.011,0.06339709708805218,0.0,0.0,0.0,0.9736,0.048565690179655265,1.0,0.96,1.0,0.8299999999999998,0.08125393529947358,0.8484848484848485,0.7878787878787878,0.8787878787878788,0.8299999999999998,0.08125393529947358,0.8484848484848485,0.7878787878787878,0.8787878787878788,0.9424319948476877,0.024357781957718677,0.9476988656768068,0.9333937763625263,0.9584903439085426,1.0,0.0,1.0,1.0,1.0,5.526396945714951,2.5067519260370137,4.882794380187988,3.6208053827285767,7.233011841773987,0.994951004319828,0.03129690492499695,0.9895883894996587,0.9790024582507613,1.0053498265001508,256.0,0.0,256.0,256.0,256.0,4.0,0.0,4.0,4.0,4.0
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,disease_to_no_disease,100.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8240000000000001,0.14779182738711993,0.9,0.7,0.9,0.2,0.40201512610368473,0.0,0.0,0.0,0.06454656515270471,0.021448624587582572,0.06034211069345474,0.05073360539972782,0.07548081316053867,0.7979999999999999,0.07713183755191612,0.8222222222222223,0.7666666666666667,0.85,0.7979999999999999,0.07713183755191612,0.8222222222222223,0.7666666666666667,0.85,0.062409123852849004,0.019857890023219034,0.059676798060536385,0.0463684257119894,0.07148896157741547,0.6188171091007514,0.11934975738663027,0.5991288377053777,0.53558317972367,0.6814488527559485,0.6188171091007514,0.11934975738663027,0.5991288377053777,0.53558317972367,0.6814488527559485,0.063,0.13077469251357554,0.0,0.0,0.0,0.0818,0.11031982889066072,0.04,0.0,0.10500000000000001,0.8603030303030303,0.09043802040296678,0.8787878787878788,0.7878787878787878,0.9166666666666666,0.8603030303030303,0.09043802040296678,0.8787878787878788,0.7878787878787878,0.9166666666666666,0.9153579614047522,0.027432938819893945,0.9143898809523809,0.8946478174603175,0.9366627296314797,1.0,0.0,1.0,1.0,1.0,6.919412394762039,3.8720941796810933,5.739152669906616,4.519279956817627,7.822857856750488,1.9928614254098465,0.06499989429772135,1.9973212319996492,1.9594723717500528,2.0347362864999923,512.0,0.0,512.0,512.0,512.0,8.0,0.0,8.0,8.0,8.0
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,512,no_disease_to_disease,100.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8079999999999999,0.1447254453973266,0.8,0.7,0.9,0.18,0.38612291966536955,0.0,0.0,0.0,0.07624717365950345,0.020114868144204594,0.07374056056141853,0.06050327327102423,0.09071025624871254,0.7490555555555555,0.0653396499767536,0.7611111111111111,0.6944444444444445,0.8013888888888889,0.7490555555555555,0.0653396499767536,0.7611111111111111,0.6944444444444445,0.8013888888888889,0.07548309005796909,0.022159257768315652,0.07366262003779411,0.06040554214268923,0.08798506110906601,0.6336385071241889,0.10418660050820784,0.6223184486751591,0.559160480731151,0.6996765957374456,0.6336385071241889,0.10418660050820784,0.6223184486751591,0.559160480731151,0.6996765957374456,0.013999999999999999,0.066696962813046,0.0,0.0,0.0,0.9456,0.08199926089836902,0.9800000000000001,0.9199999999999999,1.0,0.8339393939393938,0.0714872346978801,0.8484848484848485,0.7878787878787878,0.8787878787878788,0.8339393939393938,0.0714872346978801,0.8484848484848485,0.7878787878787878,0.8787878787878788,0.9245987818113691,0.03166307181151157,0.9332382201132201,0.9046244900932401,0.9471625596625598,1.0,0.0,1.0,1.0,1.0,7.403817329406738,4.315848571758646,6.357383728027344,4.36070716381073,9.365731716156006,2.0232753298600255,0.05679504430849264,2.0165854755005057,1.996528436249264,2.041037331250209,512.0,0.0,512.0,512.0,512.0,8.0,0.0,8.0,8.0,8.0
dice_gradient_style,Custom DiCE-style gradient,64,disease_to_no_disease,100.0,0.030000000000000006,0.04605661864718391,0.0,0.0,0.1,0.3,0.4605661864718382,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0358870281282637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02079949580753843,0.0061168838447920836,0.018428202718496323,0.015946158207952976,0.025843323674052954,0.8499999999999999,0.10434371926321541,0.8888888888888888,0.7777777777777778,0.9444444444444444,0.8499999999999999,0.10434371926321541,0.8888888888888888,0.7777777777777778,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.3604802949169158,0.09484236640430971,0.3641687740173346,0.31171655387339975,0.4210202070099953,0.3604802949169158,0.09484236640430971,0.3641687740173346,0.31171655387339975,0.4210202070099953,0.3333333333333333,0.479463301485384,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8192307692307691,0.09643195854090642,0.8269230769230769,0.7788461538461539,0.8846153846153846,0.8192307692307691,0.09643195854090642,0.8269230769230769,0.7788461538461539,0.8846153846153846,0.4120310179801278,0.13949990994612543,0.4063801088617265,0.332287851037851,0.5078098984348984,1.0,0.0,1.0,1.0,1.0,1.4932549158732096,1.176278753776175,1.522007703781128,0.2941107749938965,2.6064997911453247,0.05035570695001297,0.0023118098164892943,0.04985864699983722,0.04923849850001716,0.050907140999925105,64.0,0.0,64.0,64.0,64.0,1.0,0.0,1.0,1.0,1.0
dice_gradient_style,Custom DiCE-style gradient,64,no_disease_to_disease,100.0,0.031,0.04648231987117309,0.0,0.0,0.1,0.31,0.4648231987117317,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006999999999999999,0.025643239997624214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022469923741394473,0.004507305629914657,0.024786164984107018,0.01833830028772354,0.02602491993457079,0.8207885304659497,0.10214739352515301,0.8333333333333334,0.7777777777777778,0.8888888888888888,0.8207885304659497,0.10214739352515301,0.8333333333333334,0.7777777777777778,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.42455642103954133,0.13727236076895857,0.4181678556044111,0.37135629454802865,0.5054629961418755,0.42455642103954133,0.13727236076895857,0.4181678556044111,0.37135629454802865,0.5054629961418755,0.1935483870967742,0.4016096644512497,0.0,0.0,0.0,0.6967741935483871,0.42228258387620154,1.0,0.2,1.0,0.8535980148883374,0.07845861912537161,0.8461538461538461,0.8269230769230769,0.9038461538461539,0.8535980148883374,0.07845861912537161,0.8461538461538461,0.8269230769230769,0.9038461538461539,0.4695123694827205,0.11178289545970496,0.45790598290598294,0.3874007936507936,0.5500936563436564,1.0,0.0,1.0,1.0,1.0,0.8967736613365912,0.809072151114559,0.6358637809753418,0.24338769912719727,1.17879056930542,0.05039886246995593,0.00233688774866053,0.04993591899983585,0.04905380874970433,0.05115026899966324,64.0,0.0,64.0,64.0,64.0,1.0,0.0,1.0,1.0,1.0
dice_gradient_style,Custom DiCE-style gradient,128,disease_to_no_disease,100.0,0.06199999999999999,0.04878317312145631,0.1,0.0,0.1,0.62,0.4878317312145631,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04699999999999999,0.05016135580465916,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.035411710640595805,0.0063165609490492365,0.034294646233320236,0.032229525968432426,0.03934847004711628,0.04301075268817203,0.063954670212633,0.0,0.0,0.05555555555555558,0.04301075268817203,0.063954670212633,0.0,0.0,0.05555555555555558,0.0,0.0,0.0,0.0,0.0,0.41236106832431935,0.10299316382669207,0.4183769666520354,0.3447689062768315,0.48089399676006367,0.41236106832431935,0.10299316382669207,0.4183769666520354,0.3447689062768315,0.48089399676006367,0.1774193548387097,0.3851418111568988,0.0,0.0,0.0,0.0032258064516129032,0.02540002540003813,0.0,0.0,0.0,0.892059553349876,0.07130788672616789,0.9230769230769231,0.8461538461538461,0.9230769230769231,0.892059553349876,0.07130788672616789,0.9230769230769231,0.8461538461538461,0.9230769230769231,0.9446410186785678,0.04340382787156538,0.9594346829640947,0.9251716494882412,0.9778695569136746,1.0,0.0,1.0,1.0,1.0,3.3916668468906033,1.965813530231419,3.8919947147369385,1.4184772968292236,5.037431836128235,0.058735134980033764,0.0017537145280140957,0.05842569399965214,0.05771843100001206,0.059511943000188694,128.0,0.0,128.0,128.0,128.0,1.0,0.0,1.0,1.0,1.0
dice_gradient_style,Custom DiCE-style gradient,128,no_disease_to_disease,100.0,0.08999999999999998,0.030151134457776358,0.1,0.1,0.1,0.9,0.3015113445777637,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06199999999999999,0.04878317312145631,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.03868652830521266,0.005155202937191512,0.03927147202193737,0.03421608451753855,0.04294142499566078,0.06111111111111113,0.05000346776710896,0.05555555555555558,0.05555555555555558,0.05555555555555558,0.06111111111111113,0.05000346776710896,0.05555555555555558,0.05555555555555558,0.05555555555555558,0.0,0.0,0.0,0.0,0.0,0.4313342791661278,0.11413590523916585,0.4281869745060514,0.3347507976378754,0.5141818403289405,0.4313342791661278,0.11413590523916585,0.4281869745060514,0.3347507976378754,0.5141818403289405,0.05555555555555555,0.23034469096157195,0.0,0.0,0.0,0.6577777777777778,0.41785373974063084,1.0,0.2,1.0,0.8824786324786325,0.06806399662203844,0.8846153846153846,0.8461538461538461,0.9230769230769231,0.8824786324786325,0.06806399662203844,0.8846153846153846,0.8461538461538461,0.9230769230769231,0.9547283497225398,0.031034946862799638,0.9598982206518971,0.9421584707772026,0.9780252299783551,1.0,0.0,1.0,1.0,1.0,2.444024774763319,1.5846531406588604,2.3775100708007812,1.3031063079833984,3.6648154258728027,0.059741111220018864,0.004792155336714489,0.05876037349980834,0.057774464750536936,0.05985143899965806,128.0,0.0,128.0,128.0,128.0,1.0,0.0,1.0,1.0,1.0
dice_gradient_style,Custom DiCE-style gradient,256,disease_to_no_disease,100.0,0.103,0.026419307295608624,0.1,0.1,0.1,0.98,0.14070529413628963,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.102,0.028355606218883847,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.06064748537859747,0.013151171882388004,0.06225346401333809,0.05073325335979462,0.07036712765693665,0.03287981859410431,0.05517437080248645,0.0,0.0,0.05555555555555558,0.03287981859410431,0.05517437080248645,0.0,0.0,0.05555555555555558,0.0014722908904053727,0.00644358499983046,0.0,0.0,0.0,0.48825860851657465,0.11202938853967578,0.4866544666045195,0.4077988526139463,0.5448620652954781,0.48825860851657465,0.11202938853967578,0.4866544666045195,0.4077988526139463,0.5448620652954781,0.14285714285714285,0.35172622905632944,0.0,0.0,0.0,0.012244897959183673,0.06926016412430425,0.0,0.0,0.0,0.9050235478806907,0.06562652493082986,0.9230769230769231,0.8846153846153846,0.9615384615384616,0.9050235478806907,0.06562652493082986,0.9230769230769231,0.8846153846153846,0.9615384615384616,0.9949679341972476,0.010298084366079692,1.0,0.9928571428571429,1.0,1.0,0.0,1.0,1.0,1.0,7.283014248828499,1.648380448621956,7.778917074203491,6.18305516242981,8.653395891189575,0.07726250462994358,0.005390967179117573,0.07594753849980407,0.07494116024986397,0.07720609699958914,256.0,0.0,256.0,256.0,256.0,1.0,0.0,1.0,1.0,1.0
dice_gradient_style,Custom DiCE-style gradient,256,no_disease_to_disease,100.0,0.09999999999999998,1.9526782154595481e-16,0.1,0.1,0.1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,1.9526782154595481e-16,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0577537839114666,0.008882079927908352,0.05808994174003601,0.051483617164194584,0.06405881606042385,0.04333333333333335,0.04366602267611708,0.05555555555555558,0.0,0.05555555555555558,0.04333333333333335,0.04366602267611708,0.05555555555555558,0.0,0.05555555555555558,0.0,0.0,0.0,0.0,0.0,0.4859548528717778,0.10560670810394428,0.4753306027758464,0.4115676935349446,0.5764612721141309,0.4859548528717778,0.10560670810394428,0.4753306027758464,0.4115676935349446,0.5764612721141309,0.01,0.09999999999999998,0.0,0.0,0.0,0.624,0.43231114870302534,0.8,0.2,1.0,0.9038461538461539,0.06456708151265518,0.9230769230769231,0.8846153846153846,0.9615384615384616,0.9038461538461539,0.06456708151265518,0.9230769230769231,0.8846153846153846,0.9615384615384616,0.9932102948776347,0.011494761343987813,1.0,0.9925913547237077,1.0,1.0,0.0,1.0,1.0,1.0,6.677739338874817,1.138710020121354,6.7469892501831055,5.922606945037842,7.648882865905762,0.07633411901002546,0.0024115740427247206,0.07593669250036328,0.07496881150018453,0.0773057312499077,256.0,0.0,256.0,256.0,256.0,1.0,0.0,1.0,1.0,1.0
dice_gradient_style,Custom DiCE-style gradient,512,disease_to_no_disease,100.0,0.10399999999999998,0.01969463855669318,0.1,0.1,0.1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10299999999999997,0.02227015033536142,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.07607611384242773,0.02037661856530213,0.07680715620517731,0.06105966307222843,0.09052224829792976,0.04166666666666666,0.06671107761304564,0.0,0.0,0.05555555555555558,0.04166666666666666,0.06671107761304564,0.0,0.0,0.05555555555555558,0.0013790101557970046,0.006790422266089129,0.0,0.0,0.0,0.5371280239201323,0.1259994044577139,0.5363127719753089,0.4407668614112516,0.5992756477991562,0.5371280239201323,0.1259994044577139,0.5363127719753089,0.4407668614112516,0.5992756477991562,0.1,0.30151134457776335,0.0,0.0,0.0,0.015,0.0770346898114314,0.0,0.0,0.0,0.9257692307692308,0.05307331947272719,0.9230769230769231,0.8846153846153846,0.9615384615384616,0.9257692307692308,0.05307331947272719,0.9230769230769231,0.8846153846153846,0.9615384615384616,0.9955991651917871,0.009825088920324857,1.0,0.9961510263929618,1.0,1.0,0.0,1.0,1.0,1.0,11.13559715270996,1.5026802019039018,11.55591630935669,10.594446182250977,11.913304328918457,0.11040700701004426,0.00436058559088869,0.10964823649965183,0.10792254825014425,0.11134190250004394,512.0,0.0,512.0,512.0,512.0,1.0,0.0,1.0,1.0,1.0
dice_gradient_style,Custom DiCE-style gradient,512,no_disease_to_disease,100.0,0.09999999999999998,1.9526782154595481e-16,0.1,0.1,0.1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,1.9526782154595481e-16,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.06894022230058909,0.013091219010362658,0.07012997195124626,0.06117573846131563,0.07718712836503983,0.053888888888888896,0.06290103906772906,0.05555555555555558,0.0,0.05555555555555558,0.053888888888888896,0.06290103906772906,0.05555555555555558,0.0,0.05555555555555558,0.0,0.0,0.0,0.0,0.0,0.524478134900616,0.10534317020561526,0.5032916297582567,0.4611342502607244,0.6135687482934941,0.524478134900616,0.10534317020561526,0.5032916297582567,0.4611342502607244,0.6135687482934941,0.01,0.09999999999999998,0.0,0.0,0.0,0.636,0.43519878193531264,1.0,0.2,1.0,0.9250000000000003,0.06096640677753854,0.9230769230769231,0.8846153846153846,0.9615384615384616,0.9250000000000003,0.06096640677753854,0.9230769230769231,0.8846153846153846,0.9615384615384616,0.993000303778001,0.012707028705185704,1.0,0.9928030303030303,1.0,1.0,0.0,1.0,1.0,1.0,9.657162737846374,1.1145020807008044,9.50442886352539,9.04182767868042,10.751849174499512,0.1093684973499785,0.002739975548652051,0.10885178000035012,0.10749263549973875,0.11082819249986642,512.0,0.0,512.0,512.0,512.0,1.0,0.0,1.0,1.0,1.0
genetic_cfe,Budget-matched genetic CFE,64,disease_to_no_disease,100.0,0.8610000000000001,0.2557994005726622,1.0,0.875,1.0,0.98,0.14070529413628963,1.0,1.0,1.0,0.69,0.4648231987117316,1.0,0.0,1.0,0.754,0.24305297256924768,0.8,0.6749999999999999,0.9,0.19,0.3942772444036622,0.0,0.0,0.0,0.0856485727946369,0.0103687210448631,0.08533688634634018,0.07841762527823448,0.09238018468022346,0.1695843681387899,0.05393853259373098,0.1611111111111111,0.13055555555555556,0.21111111111111108,0.1695843681387899,0.05393853259373098,0.1611111111111111,0.13055555555555556,0.21111111111111108,0.10510820340441197,0.011233179538369067,0.1051914319396019,0.09751339629292488,0.11345743760466576,0.6376210771175418,0.09550599539059372,0.6162595269752268,0.5643732481234548,0.701712833889292,0.6376210771175418,0.09550599539059372,0.6162595269752268,0.5643732481234548,0.701712833889292,0.03027210884353742,0.09319168616885176,0.0,0.0,0.0,0.02120748299319728,0.0441716301511362,0.0,0.0,0.02,0.8531734457842831,0.07463378324928674,0.8484848484848485,0.8181818181818182,0.9090909090909091,0.8531734457842831,0.07463378324928674,0.8484848484848485,0.8181818181818182,0.9090909090909091,0.9664153011950589,0.010356243736519903,0.968324484438724,0.9588871038263194,0.97389494300676,1.0,0.0,1.0,1.0,1.0,4.977691467927427,1.35611283370938,4.852777004241943,4.100046753883362,6.07096529006958,0.04495756600003006,0.0022945895342447358,0.04459371350003494,0.04357441200022549,0.045555322999916825,64.0,0.0,64.0,64.0,64.0,1.0,0.0,1.0,1.0,1.0
genetic_cfe,Budget-matched genetic CFE,64,no_disease_to_disease,100.0,0.929,0.1713257868872204,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.82,0.38612291966536905,1.0,1.0,1.0,0.7500000000000001,0.20424781936944075,0.8,0.7,0.9,0.13,0.33799766898963085,0.0,0.0,0.0,0.08967737965285778,0.008547965695378957,0.0882391557097435,0.08307391405105591,0.09655138850212097,0.15262103174603175,0.04214579532930702,0.1513888888888889,0.12222222222222223,0.17916666666666667,0.15262103174603175,0.04214579532930702,0.1513888888888889,0.12222222222222223,0.17916666666666667,0.10784089758992195,0.010664339918590494,0.10580786690115929,0.09959535859525204,0.11383528262376785,0.6198059193998031,0.07687302861421205,0.6087689065810289,0.5594102846399025,0.6792286753574788,0.6198059193998031,0.07687302861421205,0.6087689065810289,0.5594102846399025,0.6792286753574788,0.006,0.050891050194498674,0.0,0.0,0.0,0.7272880952380953,0.22682743886773082,0.78,0.5766666666666667,0.9157142857142857,0.8417961221409496,0.07654607658374546,0.8484848484848485,0.7878787878787878,0.8846153846153846,0.8417961221409496,0.07654607658374546,0.8484848484848485,0.7878787878787878,0.8846153846153846,0.967397434378949,0.008151757458619057,0.9679005799195788,0.9624104098900573,0.9725032520932956,1.0,0.0,1.0,1.0,1.0,4.612056774497032,1.360183415922678,4.48530387878418,3.834054708480835,5.592057824134827,0.04503489113996693,0.003699730299288395,0.04435823849962617,0.04342345700001715,0.04556820849961696,64.0,0.0,64.0,64.0,64.0,1.0,0.0,1.0,1.0,1.0
