candidate_budget,reference_method,comparator_method,metric,n_paired_factuals,mean_delta_proposed_minus_comparator,paired_bootstrap_ci95_low,paired_bootstrap_ci95_high,wilcoxon_p_raw,higher_is_better,wilcoxon_p_holm
64,proposed_dp_eps4_sparse_diverse,dice_gradient_style,diversity,25,0.0668535915017128,0.062395187731832266,0.07209475022926927,5.960464477539063e-08,True,1.633167266845703e-05
64,proposed_dp_eps4_sparse_diverse,dice_gradient_style,plausibility_distance,25,0.16135036571789782,0.13957321792004904,0.18614717454292662,5.960464477539063e-08,False,1.633167266845703e-05
64,proposed_dp_eps4_sparse_diverse,dice_gradient_style,plausibility_inlier_rate,25,-0.6199999999999999,-0.7841,-0.43989999999999996,9.084444721953487e-05,True,0.018441422785565577
64,proposed_dp_eps4_sparse_diverse,dice_gradient_style,target_data_support,25,0.3194666666666667,0.19366666666666665,0.46109333333333336,0.0007738935649223596,True,0.14626588377032598
64,proposed_dp_eps4_sparse_diverse,dice_gradient_style,local_surrogate_fidelity,25,0.10234654234654234,0.06811292411292408,0.15555244755244754,3.603726611424188e-05,True,0.007748012214562005
64,proposed_dp_eps4_sparse_diverse,dice_gradient_style,fidelity,25,0.10234654234654234,0.0652863247863248,0.1384933954933955,3.603726611424188e-05,True,0.007748012214562005
64,proposed_dp_eps4_sparse_diverse,genetic_cfe,valid_cfe_yield_at_k,200,0.5375,0.47940000000000005,0.5890375,9.77561151190372e-26,True,3.8809177702257764e-23
64,proposed_dp_eps4_sparse_diverse,genetic_cfe,full_k_success,200,0.66,0.5948749999999999,0.720125,2.6960760152927463e-29,True,1.1350480024382461e-26
64,proposed_dp_eps4_sparse_diverse,genetic_cfe,robust_completeness_at_k,200,0.5605,0.502925,0.6105875000000001,9.330290126033033e-30,True,3.984033883816105e-27
64,proposed_dp_eps4_sparse_diverse,genetic_cfe,proximity,130,0.04409776969024768,0.03956580312922597,0.048429966622676984,1.3509870702540728e-22,False,5.174280479073099e-20
64,proposed_dp_eps4_sparse_diverse,genetic_cfe,sparsity,130,0.13151323349852762,0.12225676937441644,0.14360433275874449,6.609413820217635e-23,True,2.5578431484242246e-20
64,proposed_dp_eps4_sparse_diverse,genetic_cfe,group_sparsity,130,0.13995522995522994,0.1324792684167684,0.15043884818884817,4.434606301059389e-23,True,1.7294964574131618e-20
64,proposed_dp_eps4_sparse_diverse,genetic_cfe,diversity,130,-0.022952939942479135,-0.028417861251733623,-0.017536121854701867,7.216748883556547e-10,True,2.1433744184162944e-07
64,proposed_dp_eps4_sparse_diverse,genetic_cfe,plausibility_distance,130,-0.014325495097241396,-0.03148240259911145,0.001440325551707075,0.11223172169987385,False,1.0
64,proposed_dp_eps4_sparse_diverse,genetic_cfe,plausibility_inlier_rate,130,0.10967643467643473,0.010497329059829062,0.19031318681318687,0.0393848461926873,True,1.0
64,proposed_dp_eps4_sparse_diverse,genetic_cfe,target_data_support,130,0.272476800976801,0.22336391941391942,0.3177011141636142,6.563061205258156e-15,True,2.2576930546088056e-12
64,proposed_dp_eps4_sparse_diverse,genetic_cfe,local_surrogate_fidelity,129,0.06532316080565213,0.05059614212848643,0.07784172647177193,1.7356181643644768e-13,True,5.866389395551931e-11
64,proposed_dp_eps4_sparse_diverse,genetic_cfe,fidelity,129,0.06532316080565213,0.050117506742072375,0.0787986763501332,1.7356181643644768e-13,True,5.866389395551931e-11
64,proposed_dp_eps4_sparse_diverse,proposed_countergan,valid_cfe_yield_at_k,200,-0.025999999999999995,-0.0470125,0.0015875000000000192,0.10519214183199489,True,1.0
64,proposed_dp_eps4_sparse_diverse,proposed_countergan,full_k_success,200,0.01,-0.040125,0.05512500000000003,0.6948866023724733,True,1.0
64,proposed_dp_eps4_sparse_diverse,proposed_countergan,robust_completeness_at_k,200,-0.0605,-0.08901250000000001,-0.03648749999999999,0.0002113613810478932,True,0.041849553447482854
64,proposed_dp_eps4_sparse_diverse,proposed_countergan,proximity,192,0.00019199855159968138,-0.003774594622276102,0.0036920944985467962,0.9029626235686875,False,1.0
64,proposed_dp_eps4_sparse_diverse,proposed_countergan,sparsity,192,0.14209358222455645,0.13162569085794038,0.1509956408778789,5.39293236187491e-33,True,2.3567114421393356e-30
64,proposed_dp_eps4_sparse_diverse,proposed_countergan,group_sparsity,192,0.12967974950396824,0.12163406721919094,0.13856942635995373,6.1796941024578e-33,True,2.6758075463642275e-30
64,proposed_dp_eps4_sparse_diverse,proposed_countergan,diversity,192,0.027091416782544304,0.024864910508767935,0.028904660985669278,6.046646077065945e-33,True,2.630291043523686e-30
64,proposed_dp_eps4_sparse_diverse,proposed_countergan,plausibility_distance,192,0.04378493898715175,0.028087315428350506,0.0611630568802953,1.2133734404511722e-06,False,0.000296063119470086
64,proposed_dp_eps4_sparse_diverse,proposed_countergan,plausibility_inlier_rate,192,-0.1371527777777778,-0.20764322916666664,-0.05917100694444441,0.001351201539140306,True,0.2486210832018163
64,proposed_dp_eps4_sparse_diverse,proposed_countergan,target_data_support,192,0.0545899470899471,0.019751033399470905,0.0919921875,0.010466339360580378,True,1.0
64,proposed_dp_eps4_sparse_diverse,proposed_countergan,local_surrogate_fidelity,190,-0.012118687926310436,-0.020869462341785393,-0.00323586791644868,0.007162441684831521,True,1.0
64,proposed_dp_eps4_sparse_diverse,proposed_countergan,fidelity,190,-0.012118687926310436,-0.022979705849034346,-0.0029200777376820904,0.007162441684831521,True,1.0
64,proposed_dp_eps4_sparse_diverse,proposed_dp_eps16_sparse_diverse,valid_cfe_yield_at_k,200,0.005999999999999998,-0.014500000000000002,0.0255,0.6761958461313211,True,1.0
64,proposed_dp_eps4_sparse_diverse,proposed_dp_eps16_sparse_diverse,full_k_success,200,0.005,-0.035,0.04012500000000003,1.0,True,1.0
64,proposed_dp_eps4_sparse_diverse,proposed_dp_eps16_sparse_diverse,robust_completeness_at_k,200,0.0075000000000000015,-0.0175125,0.03460000000000003,0.7676465960234463,True,1.0
64,proposed_dp_eps4_sparse_diverse,proposed_dp_eps16_sparse_diverse,proximity,188,0.010520583335706529,0.007392012890666089,0.0137808949746033,4.3033323588914006e-09,False,1.235056387001832e-06
64,proposed_dp_eps4_sparse_diverse,proposed_dp_eps16_sparse_diverse,sparsity,188,-0.015295284780578889,-0.024581595049367255,-0.00628240657965314,0.00010054126566347276,True,0.020208794398358026
64,proposed_dp_eps4_sparse_diverse,proposed_dp_eps16_sparse_diverse,group_sparsity,188,-0.02366405634357761,-0.031321291371158376,-0.015250412480299437,9.392707512434743e-08,True,2.4984601983076414e-05
64,proposed_dp_eps4_sparse_diverse,proposed_dp_eps16_sparse_diverse,diversity,188,-0.007882635158665002,-0.010766757204088363,-0.004647781099490028,8.120494952475019e-07,True,0.00020057622532613297
64,proposed_dp_eps4_sparse_diverse,proposed_dp_eps16_sparse_diverse,plausibility_distance,188,0.09430807191665308,0.08324871855844192,0.1069930405792194,7.392934986536652e-27,False,3.008924539520417e-24
64,proposed_dp_eps4_sparse_diverse,proposed_dp_eps16_sparse_diverse,plausibility_inlier_rate,188,-0.2660756501182033,-0.3223670212765957,-0.21169769503546101,7.026551516324297e-15,True,2.4030806185829096e-12
64,proposed_dp_eps4_sparse_diverse,proposed_dp_eps16_sparse_diverse,target_data_support,188,0.049577001013171224,0.022021044410672073,0.08231689040864575,0.006589976481445411,True,1.0
64,proposed_dp_eps4_sparse_diverse,proposed_dp_eps16_sparse_diverse,local_surrogate_fidelity,184,-0.00019034771658460096,-0.009402386874744446,0.009719772980642548,0.7604613360048132,True,1.0
64,proposed_dp_eps4_sparse_diverse,proposed_dp_eps16_sparse_diverse,fidelity,184,-0.00019034771658460096,-0.008868052861681054,0.009565515537685707,0.7604613360048132,True,1.0
64,proposed_dp_eps4_sparse_diverse,proposed_dp_eps2_sparse_diverse,valid_cfe_yield_at_k,200,0.007499999999999998,-0.017,0.0355,0.5914682620370268,True,1.0
64,proposed_dp_eps4_sparse_diverse,proposed_dp_eps2_sparse_diverse,full_k_success,200,-0.005,-0.04,0.035,1.0,True,1.0
64,proposed_dp_eps4_sparse_diverse,proposed_dp_eps2_sparse_diverse,robust_completeness_at_k,200,0.0175,-0.0075124999999999975,0.04105000000000002,0.23962197257816586,True,1.0
64,proposed_dp_eps4_sparse_diverse,proposed_dp_eps2_sparse_diverse,proximity,187,-0.007362884195411906,-0.010010774544176251,-0.005006279896964682,5.010348693477517e-08,False,1.3878665880932723e-05
64,proposed_dp_eps4_sparse_diverse,proposed_dp_eps2_sparse_diverse,sparsity,187,-0.0024184005152863247,-0.009705832422095394,0.008063800386464755,0.4084264105509514,True,1.0
64,proposed_dp_eps4_sparse_diverse,proposed_dp_eps2_sparse_diverse,group_sparsity,187,-0.016656410038762975,-0.024257871077724008,-0.00877383781795546,5.3984020657256935e-05,True,0.011336644338023956
64,proposed_dp_eps4_sparse_diverse,proposed_dp_eps2_sparse_diverse,diversity,187,0.0033064394452195756,0.0016972806516357443,0.00518658448902163,0.00016163022361054166,True,0.03216441449849779
64,proposed_dp_eps4_sparse_diverse,proposed_dp_eps2_sparse_diverse,plausibility_distance,187,0.026303252301482095,0.01771233061017837,0.035404493985701564,1.2913222452042668e-06,False,0.00031249998333943255
64,proposed_dp_eps4_sparse_diverse,proposed_dp_eps2_sparse_diverse,plausibility_inlier_rate,187,-0.05062388591800356,-0.09810160427807488,-0.010294117647058811,0.021938998718492957,True,1.0
64,proposed_dp_eps4_sparse_diverse,proposed_dp_eps2_sparse_diverse,target_data_support,187,-0.042045666751549096,-0.06714200831847891,-0.014006917918682622,0.0019279296154795448,True,0.34124354193987944
64,proposed_dp_eps4_sparse_diverse,proposed_dp_eps2_sparse_diverse,local_surrogate_fidelity,186,0.0029001786880911828,-0.0050082352863220535,0.01173277115296025,0.6487974049136774,True,1.0
64,proposed_dp_eps4_sparse_diverse,proposed_dp_eps2_sparse_diverse,fidelity,186,0.0029001786880911828,-0.0054293714360455205,0.011823275754032152,0.6487974049136774,True,1.0
