profile,query_number,direction,group_off,feature_off,base_fraction,proximity_weight,sparsity_weight,diversity_weight,returned,reference_valid_returned,returned_validity,conditional_returned_validity,valid_cfe_yield_at_k,completeness_at_k,coverage_at_1,full_k_success,proximity,sparsity,diversity,plausibility,plausibility_distance,plausibility_inlier_rate,target_data_support,local_surrogate_fidelity,fidelity,fidelity_oracle_evaluations,constraint_validity,mean_target_logit_margin,minimum_target_logit_margin,robust_validity,robust_cfe_fraction_95,robust_completeness_at_k,robust_full_k_success,changed_set_dice,runtime_seconds,generation_time_to_k_or_cap_seconds,time_to_full_k_seconds,time_per_returned_cfe_seconds,candidate_evaluations,candidate_throughput_per_second,rounds_used,k1_achieved,rounds_to_k1,rounds_to_k1_or_cap,candidates_to_k1,candidates_to_k1_or_cap,time_to_k1_seconds,time_to_k1_or_cap_seconds,k3_achieved,rounds_to_k3,rounds_to_k3_or_cap,candidates_to_k3,candidates_to_k3_or_cap,time_to_k3_seconds,time_to_k3_or_cap_seconds,k5_achieved,rounds_to_k5,rounds_to_k5_or_cap,candidates_to_k5,candidates_to_k5_or_cap,time_to_k5_seconds,time_to_k5_or_cap_seconds,k10_achieved,rounds_to_k10,rounds_to_k10_or_cap,candidates_to_k10,candidates_to_k10_or_cap,time_to_k10_seconds,time_to_k10_or_cap_seconds,group_sparsity
sparse,2,disease_to_no_disease,0.08,0.04,0.5,0.1,0.72,3.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.06077761575579643,0.7,0.0582972951233387,0.749796989600313,0.749796989600313,0.6,0.82,0.8484848484848485,0.8484848484848485,81,1.0,1.4703565835952759,0.348061203956604,0.9833333333333334,0.9,0.9,0.0,0.8739141716568598,4.0118907360001685,4.0118907360001685,4.0118907360001685,0.4011890736000169,512,127.62062421232862,8,1.0,1.0,1.0,64.0,64.0,0.48923956700036797,0.48923956700036797,1.0,1.0,1.0,64.0,64.0,0.48923956700036797,0.48923956700036797,1.0,1.0,1.0,64.0,64.0,0.48923956700036797,0.48923956700036797,1.0,1.0,1.0,64.0,64.0,0.48923956700036797,0.48923956700036797,0.6416666666666666
sparse,3,disease_to_no_disease,0.08,0.04,0.5,0.1,0.72,3.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.08373073488473892,0.4470588235294118,0.06536398082971573,0.7330457528884669,0.7330457528884669,0.2,0.8200000000000001,0.8484848484848485,0.8484848484848485,81,1.0,1.6424089670181274,0.28104838728904724,0.9833333333333334,0.9,0.9,0.0,0.980227141241038,4.06056208300015,4.06056208300015,4.06056208300015,0.406056208300015,512,126.0909178420216,8,1.0,1.0,1.0,64.0,64.0,0.47941746800006513,0.47941746800006513,1.0,1.0,1.0,64.0,64.0,0.47941746800006513,0.47941746800006513,1.0,1.0,1.0,64.0,64.0,0.47941746800006513,0.47941746800006513,1.0,1.0,1.0,64.0,64.0,0.47941746800006513,0.47941746800006513,0.225
sparse,4,no_disease_to_disease,0.08,0.04,0.5,0.1,0.72,3.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.09387397021055222,0.6058823529411764,0.06574772298336029,0.8775440912102962,0.8775440912102962,0.7,0.8400000000000001,0.9393939393939394,0.9393939393939394,81,1.0,7.019629001617432,2.134769916534424,1.0,1.0,1.0,1.0,0.9527057232256064,3.6596113039995544,3.6596113039995544,3.6596113039995544,0.3659611303999554,512,139.90556850680838,8,1.0,1.0,1.0,64.0,64.0,0.3488921090001895,0.3488921090001895,1.0,1.0,1.0,64.0,64.0,0.3488921090001895,0.3488921090001895,1.0,1.0,1.0,64.0,64.0,0.3488921090001895,0.3488921090001895,1.0,1.0,1.0,64.0,64.0,0.3488921090001895,0.3488921090001895,0.5666666666666667
sparse,5,no_disease_to_disease,0.08,0.04,0.5,0.1,0.72,3.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.09483107924461365,0.5911764705882352,0.07249133288860321,0.9001949043817337,0.9001949043817337,0.0,0.22000000000000003,0.9696969696969697,0.9696969696969697,81,1.0,1.3024845123291016,0.13453072309494019,0.9666666666666666,0.9,0.9,0.0,0.9424814996681832,3.8653445649997593,3.8653445649997593,3.8653445649997593,0.3865344564999759,512,132.45908389024353,8,1.0,1.0,1.0,64.0,64.0,0.3374719069997809,0.3374719069997809,1.0,1.0,1.0,64.0,64.0,0.3374719069997809,0.3374719069997809,1.0,1.0,1.0,64.0,64.0,0.3374719069997809,0.3374719069997809,1.0,1.0,1.0,64.0,64.0,0.3374719069997809,0.3374719069997809,0.525
sparse,6,no_disease_to_disease,0.08,0.04,0.5,0.1,0.72,3.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.11014864593744278,0.5029411764705882,0.06642390042543411,0.8543321418539225,0.8543321418539225,1.0,0.8,1.0,1.0,81,1.0,9.011465072631836,1.795867919921875,1.0,1.0,1.0,1.0,0.9792426508742142,3.835691606000182,3.835691606000182,3.835691606000182,0.3835691606000182,512,133.4830983802444,8,1.0,1.0,1.0,64.0,64.0,0.3359919960003026,0.3359919960003026,1.0,1.0,1.0,64.0,64.0,0.3359919960003026,0.3359919960003026,1.0,1.0,1.0,64.0,64.0,0.3359919960003026,0.3359919960003026,1.0,1.0,1.0,64.0,64.0,0.3359919960003026,0.3359919960003026,0.4083333333333333
sparse,7,no_disease_to_disease,0.08,0.04,0.5,0.1,0.72,3.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.03287476301193237,0.8411764705882353,0.04800286144018173,0.8437384727887579,0.8437384727887579,0.7,0.5000000000000001,0.8181818181818182,0.8181818181818182,81,1.0,5.9487810134887695,0.2334100604057312,1.0,1.0,1.0,1.0,0.8189864982512042,2.820205480000368,2.820205480000368,2.820205480000368,0.2820205480000368,512,181.54705521667634,8,1.0,1.0,1.0,64.0,64.0,0.3435842950002552,0.3435842950002552,1.0,1.0,1.0,64.0,64.0,0.3435842950002552,0.3435842950002552,1.0,1.0,1.0,64.0,64.0,0.3435842950002552,0.3435842950002552,1.0,1.0,1.0,64.0,64.0,0.3435842950002552,0.3435842950002552,0.8
diverse,0,disease_to_no_disease,0.06,0.03,0.65,0.1,0.55,7.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.17503014206886292,0.29705882352941176,0.1883191615343094,1.0170940317802164,1.0170940317802164,0.1,0.7599999999999999,0.9090909090909091,0.9090909090909091,81,1.0,8.461355209350586,0.7287400364875793,1.0,1.0,1.0,1.0,0.983089735286603,3.6411247500000172,3.6411247500000172,3.6411247500000172,0.3641124750000017,512,140.61589073541015,8,1.0,1.0,1.0,64.0,64.0,0.34538204800082895,0.34538204800082895,1.0,1.0,1.0,64.0,64.0,0.34538204800082895,0.34538204800082895,1.0,1.0,1.0,64.0,64.0,0.34538204800082895,0.34538204800082895,1.0,1.0,1.0,64.0,64.0,0.34538204800082895,0.34538204800082895,0.2166666666666667
diverse,1,disease_to_no_disease,0.06,0.03,0.65,0.1,0.55,7.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.18113048374652863,0.20294117647058826,0.2036210596561432,1.1729312210483154,1.1729312210483154,0.1,0.78,0.9696969696969697,0.9696969696969697,81,1.0,8.600285530090332,0.6745762228965759,1.0,1.0,1.0,1.0,0.9704787628825174,2.75669934599955,2.75669934599955,2.75669934599955,0.27566993459995504,512,185.72935809739317,8,1.0,1.0,1.0,64.0,64.0,0.3378288949998023,0.3378288949998023,1.0,1.0,1.0,64.0,64.0,0.3378288949998023,0.3378288949998023,1.0,1.0,1.0,64.0,64.0,0.3378288949998023,0.3378288949998023,1.0,1.0,1.0,64.0,64.0,0.3378288949998023,0.3378288949998023,0.10833333333333335
diverse,2,disease_to_no_disease,0.06,0.03,0.65,0.1,0.55,7.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.14257976412773132,0.3764705882352941,0.16874638199806213,0.9023745570110808,0.9023745570110808,0.4,0.8400000000000001,0.9090909090909091,0.9090909090909091,81,1.0,4.984677314758301,0.43135401606559753,0.9666666666666668,0.8,0.8,0.0,0.9400711134143742,4.046882994000043,4.046882994000043,4.046882994000043,0.40468829940000434,512,126.51712460160012,8,1.0,1.0,1.0,64.0,64.0,0.4903487060000771,0.4903487060000771,1.0,1.0,1.0,64.0,64.0,0.4903487060000771,0.4903487060000771,1.0,1.0,1.0,64.0,64.0,0.4903487060000771,0.4903487060000771,1.0,1.0,1.0,64.0,64.0,0.4903487060000771,0.4903487060000771,0.3
diverse,3,disease_to_no_disease,0.06,0.03,0.65,0.1,0.55,7.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.1713007390499115,0.22941176470588234,0.16616950929164886,0.925013616168331,0.925013616168331,0.0,0.96,0.9696969696969697,0.9696969696969697,81,1.0,7.074176788330078,2.979475498199463,1.0,1.0,1.0,1.0,0.989920896377841,4.150548806000188,4.150548806000188,4.150548806000188,0.4150548806000188,512,123.35718092504628,8,1.0,1.0,1.0,64.0,64.0,0.474556123000184,0.474556123000184,1.0,1.0,1.0,64.0,64.0,0.474556123000184,0.474556123000184,1.0,1.0,1.0,64.0,64.0,0.474556123000184,0.474556123000184,1.0,1.0,1.0,64.0,64.0,0.474556123000184,0.474556123000184,0.06666666666666668
