profile,group_off,feature_off,base_fraction,proximity_weight,sparsity_weight,diversity_weight,query_number,returned,reference_valid_returned,returned_validity,conditional_returned_validity,valid_cfe_yield_at_k,completeness_at_k,coverage_at_1,full_k_success,proximity,sparsity,diversity,plausibility,plausibility_distance,plausibility_inlier_rate,target_data_support,local_surrogate_fidelity,fidelity,fidelity_oracle_evaluations,constraint_validity,mean_target_logit_margin,minimum_target_logit_margin,robust_validity,robust_cfe_fraction_95,robust_completeness_at_k,robust_full_k_success,changed_set_dice,runtime_seconds,generation_time_to_k_or_cap_seconds,time_to_full_k_seconds,time_per_returned_cfe_seconds,candidate_evaluations,candidate_throughput_per_second,rounds_used,k1_achieved,rounds_to_k1,rounds_to_k1_or_cap,candidates_to_k1,candidates_to_k1_or_cap,time_to_k1_seconds,time_to_k1_or_cap_seconds,k3_achieved,rounds_to_k3,rounds_to_k3_or_cap,candidates_to_k3,candidates_to_k3_or_cap,time_to_k3_seconds,time_to_k3_or_cap_seconds,k5_achieved,rounds_to_k5,rounds_to_k5_or_cap,candidates_to_k5,candidates_to_k5_or_cap,time_to_k5_seconds,time_to_k5_or_cap_seconds,k10_achieved,rounds_to_k10,rounds_to_k10_or_cap,candidates_to_k10,candidates_to_k10_or_cap,time_to_k10_seconds,time_to_k10_or_cap_seconds,group_sparsity,worst_direction_yield,best_direction_yield,worst_direction_coverage,worst_direction_robustness,direction_yield_gap
balanced,0.06,0.03,0.5,0.15,0.45,4.0,3.5,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09315135842189193,0.575735294117647,0.08815185423009098,0.8509839388165961,0.8509839388165961,0.5125,0.675,0.9128787878787878,0.9128787878787878,81.0,1.0,7.510406851768494,0.818007156252861,0.99375,0.9625,0.9625,0.625,0.9355073454440328,3.5612287416250865,3.5612287416250865,3.5612287416250865,0.35612287416250865,512.0,146.77204569178534,8.0,1.0,1.0,1.0,64.0,64.0,0.35952488912528224,0.35952488912528224,1.0,1.0,1.0,64.0,64.0,0.35952488912528224,0.35952488912528224,1.0,1.0,1.0,64.0,64.0,0.35952488912528224,0.35952488912528224,1.0,1.0,1.0,64.0,64.0,0.35952488912528224,0.35952488912528224,0.5125,1.0,1.0,1.0,0.95,0.0
diverse,0.06,0.03,0.65,0.1,0.55,7.0,3.5,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17146532237529755,0.29411764705882354,0.18172336369752884,1.0254548576263507,1.0254548576263507,0.2375,0.845,0.9166666666666667,0.9166666666666667,81.0,1.0,24.135045528411865,1.277063425630331,0.9875,0.9625,0.9625,0.75,0.9706574429814854,3.5689485756249724,3.5689485756249724,3.5689485756249724,0.3568948575624972,512.0,146.7831580356298,8.0,1.0,1.0,1.0,64.0,64.0,0.37514368787515195,0.37514368787515195,1.0,1.0,1.0,64.0,64.0,0.37514368787515195,0.37514368787515195,1.0,1.0,1.0,64.0,64.0,0.37514368787515195,0.37514368787515195,1.0,1.0,1.0,64.0,64.0,0.37514368787515195,0.37514368787515195,0.2,1.0,1.0,1.0,0.95,0.0
sparse,0.08,0.04,0.5,0.1,0.72,3.0,3.5,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07569248462095857,0.6349264705882353,0.05885202973149717,0.8198043467920839,0.8198043467920839,0.525,0.65,0.9015151515151515,0.9015151515151515,81.0,1.0,4.136863112449646,0.7538687139749527,0.9895833333333334,0.95,0.95,0.5,0.9187883821993917,3.5945287666249897,3.5945287666249897,3.5945287666249897,0.359452876662499,512.0,145.18197611782787,8.0,1.0,1.0,1.0,64.0,64.0,0.3774580291251368,0.3774580291251368,1.0,1.0,1.0,64.0,64.0,0.3774580291251368,0.3774580291251368,1.0,1.0,1.0,64.0,64.0,0.3774580291251368,0.3774580291251368,1.0,1.0,1.0,64.0,64.0,0.3774580291251368,0.3774580291251368,0.553125,1.0,1.0,1.0,0.925,0.0
sparse_diverse,0.07,0.035,0.55,0.1,0.66,6.0,3.5,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15193719137459993,0.38125000000000003,0.1690750690177083,1.0229319921179214,1.0229319921179214,0.27499999999999997,0.8,0.9204545454545454,0.9204545454545454,81.0,1.0,21.149470686912537,1.206156525760889,0.9875,0.95,0.95,0.625,0.9529429138053506,3.505325655500087,3.505325655500087,3.505325655500087,0.3505325655500087,512.0,148.75980798691864,8.0,1.0,1.0,1.0,64.0,64.0,0.35291313512516354,0.35291313512516354,1.0,1.0,1.0,64.0,64.0,0.35291313512516354,0.35291313512516354,1.0,1.0,1.0,64.0,64.0,0.35291313512516354,0.35291313512516354,1.0,1.0,1.0,64.0,64.0,0.35291313512516354,0.35291313512516354,0.28958333333333336,1.0,1.0,1.0,0.925,0.0
utility_balanced,0.03,0.015,0.75,0.15,0.35,2.0,3.5,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08635329362004995,0.5176470588235293,0.06309114419855177,0.8138392297345095,0.8138392297345095,0.4875,0.7175,0.8674242424242424,0.8674242424242424,81.0,1.0,3.9713034480810165,0.8961221091449261,0.9895833333333334,0.9375,0.9375,0.5,0.9465405927851065,3.482110079749873,3.482110079749873,3.482110079749873,0.3482110079749873,512.0,149.8480018272935,8.0,1.0,1.0,1.0,64.0,64.0,0.349903385624998,0.349903385624998,1.0,1.0,1.0,64.0,64.0,0.349903385624998,0.349903385624998,1.0,1.0,1.0,64.0,64.0,0.349903385624998,0.349903385624998,1.0,1.0,1.0,64.0,64.0,0.349903385624998,0.349903385624998,0.446875,1.0,1.0,1.0,0.925,0.0
