candidate_budget,reference_method,comparator_method,metric,n_paired_factuals,mean_delta_proposed_minus_comparator,paired_bootstrap_ci95_low,paired_bootstrap_ci95_high,wilcoxon_p_raw,higher_is_better,wilcoxon_p_holm
128,proposed_dp_eps4_sparse_diverse,uniform_random,valid_cfe_yield_at_k,200,0.006500000000000001,0.0,0.0155,0.5,True,1.0
128,proposed_dp_eps4_sparse_diverse,uniform_random,full_k_success,200,0.01,0.0,0.025,0.5,True,1.0
128,proposed_dp_eps4_sparse_diverse,uniform_random,robust_completeness_at_k,200,-0.06400000000000002,-0.09601250000000001,-0.0299625,3.520924919458522e-05,True,0.009048777043008402
128,proposed_dp_eps4_sparse_diverse,uniform_random,proximity,200,-0.008276390973478556,-0.012667644530534743,-0.003994705836754291,9.440298782615625e-05,False,0.02369514994436522
128,proposed_dp_eps4_sparse_diverse,uniform_random,sparsity,200,0.4530833333333333,0.43376250000000005,0.4710652777777778,1.4326512684831143e-34,True,6.529089127234479e-32
128,proposed_dp_eps4_sparse_diverse,uniform_random,group_sparsity,200,0.4530833333333333,0.4313736111111111,0.47216736111111113,1.4326512684831143e-34,True,6.529089127234479e-32
128,proposed_dp_eps4_sparse_diverse,uniform_random,diversity,200,-0.04697727187536657,-0.05032416734099388,-0.04396454829908907,3.642787291252587e-33,True,1.4789716402485504e-30
128,proposed_dp_eps4_sparse_diverse,uniform_random,plausibility_distance,200,-0.09054233623191589,-0.10511246781743629,-0.07751408164511014,5.687653846446303e-23,False,2.155620807803149e-20
128,proposed_dp_eps4_sparse_diverse,uniform_random,plausibility_inlier_rate,200,0.0365,0.017974999999999998,0.05705000000000001,5.04173526686293e-05,True,0.012856424930500472
128,proposed_dp_eps4_sparse_diverse,uniform_random,target_data_support,200,0.16390000000000002,0.13088999999999998,0.19750500000000001,2.0979572026174152e-17,True,7.531666357396521e-15
128,proposed_dp_eps4_sparse_diverse,uniform_random,local_surrogate_fidelity,200,-0.01515669515669516,-0.03080934343434344,-0.002861240611240611,0.027777200427795593,True,1.0
128,proposed_dp_eps4_sparse_diverse,uniform_random,fidelity,200,-0.01515669515669516,-0.02925968013468013,0.0016893939393939471,0.027777200427795593,True,1.0
128,proposed_dp_eps4_sparse_diverse,wachter_style,valid_cfe_yield_at_k,200,0.9240000000000002,0.9184875000000001,0.9305250000000002,9.97036142567698e-39,True,4.6661291472168266e-36
128,proposed_dp_eps4_sparse_diverse,wachter_style,full_k_success,200,1.0,1.0,1.0,2.0884875837625446e-45,True,1.0024740402060214e-42
128,proposed_dp_eps4_sparse_diverse,wachter_style,robust_completeness_at_k,200,0.7090000000000001,0.685975,0.736,9.618500807198256e-35,True,4.424510371311198e-32
128,proposed_dp_eps4_sparse_diverse,wachter_style,proximity,152,0.041150399385706374,0.03637337549558938,0.045650164961606565,1.4527832783268014e-26,False,5.578687788774917e-24
128,proposed_dp_eps4_sparse_diverse,wachter_style,sparsity,152,0.6078581871345029,0.5878810307017545,0.6262399488304093,1.0760667231776916e-26,True,4.2181815548565514e-24
128,proposed_dp_eps4_sparse_diverse,wachter_style,group_sparsity,152,0.6078581871345029,0.58640533625731,0.6270842470760234,1.0760667231776916e-26,True,4.2181815548565514e-24
128,proposed_dp_eps4_sparse_diverse,wachter_style,diversity,152,0.06643962461844478,0.06218926958298605,0.07059585955790489,1.079221572524015e-26,True,4.2181815548565514e-24
128,proposed_dp_eps4_sparse_diverse,wachter_style,plausibility_distance,152,0.1157685357049544,0.10016645745444738,0.13238108529069323,2.977867166422778e-22,False,1.1107444530756962e-19
128,proposed_dp_eps4_sparse_diverse,wachter_style,plausibility_inlier_rate,152,-0.0506578947368421,-0.10465460526315788,-0.005855263157894722,0.4787720527428764,True,1.0
128,proposed_dp_eps4_sparse_diverse,wachter_style,target_data_support,152,0.2405263157894737,0.1900657894736842,0.29079276315789476,1.4048648127758939e-13,True,4.720345770927003e-11
128,proposed_dp_eps4_sparse_diverse,wachter_style,local_surrogate_fidelity,152,-0.07293583609373083,-0.08940620782726047,-0.05843684823947982,2.8079396391065368e-14,True,9.546994772962226e-12
128,proposed_dp_eps4_sparse_diverse,wachter_style,fidelity,152,-0.07293583609373083,-0.08698357563489144,-0.05732367960986382,2.8079396391065368e-14,True,9.546994772962226e-12
256,proposed_dp_eps4_sparse_diverse,countergan_one_shot,valid_cfe_yield_at_k,200,0.0385,0.0244875,0.0560125,1.6675319633338147e-05,True,0.004535686940267976
256,proposed_dp_eps4_sparse_diverse,countergan_one_shot,full_k_success,200,0.12,0.084875,0.165,9.633570086430965e-07,True,0.00027937353250649796
256,proposed_dp_eps4_sparse_diverse,countergan_one_shot,robust_completeness_at_k,200,-0.14,-0.17254999999999998,-0.10845,1.0746947874188839e-12,True,3.546492798482317e-10
256,proposed_dp_eps4_sparse_diverse,countergan_one_shot,proximity,200,-0.027241652812808752,-0.03204038249608129,-0.02303973815543577,1.2504787225941918e-20,False,4.5642473374688005e-18
256,proposed_dp_eps4_sparse_diverse,countergan_one_shot,sparsity,200,0.5000594135802469,0.4880324322089947,0.5137252204585538,1.4334182775279898e-34,True,6.529089127234479e-32
256,proposed_dp_eps4_sparse_diverse,countergan_one_shot,group_sparsity,200,0.5000594135802469,0.4867317074514992,0.5150037643298061,1.4334182775279898e-34,True,6.529089127234479e-32
256,proposed_dp_eps4_sparse_diverse,countergan_one_shot,diversity,200,0.03964408449828625,0.03471850796393119,0.044134569636778906,7.4611065625497906e-34,True,3.0515925840828645e-31
256,proposed_dp_eps4_sparse_diverse,countergan_one_shot,plausibility_distance,200,0.16239817737289294,0.1471730772558596,0.1745984732337301,4.6107820097025624e-33,False,1.8673667139295378e-30
256,proposed_dp_eps4_sparse_diverse,countergan_one_shot,plausibility_inlier_rate,200,-0.1055059523809524,-0.1405394345238095,-0.06632916666666666,5.289456639991047e-07,True,0.00015498107955173767
256,proposed_dp_eps4_sparse_diverse,countergan_one_shot,target_data_support,200,-0.0557876984126984,-0.08732089285714285,-0.022730109126984116,0.001122565970743149,True,0.24808707953423592
256,proposed_dp_eps4_sparse_diverse,countergan_one_shot,local_surrogate_fidelity,200,-0.027649983477569685,-0.042764833570005975,-0.013363655230465569,0.00018756798891270872,True,0.04632929326143905
256,proposed_dp_eps4_sparse_diverse,countergan_one_shot,fidelity,200,-0.027649983477569685,-0.04123771546142235,-0.01524273660566763,0.00018756798891270872,True,0.04632929326143905
256,proposed_dp_eps4_sparse_diverse,countergan_sparse_diverse_no_dp,valid_cfe_yield_at_k,200,0.0,0.0,0.0,1.0,True,1.0
256,proposed_dp_eps4_sparse_diverse,countergan_sparse_diverse_no_dp,full_k_success,200,0.0,0.0,0.0,1.0,True,1.0
256,proposed_dp_eps4_sparse_diverse,countergan_sparse_diverse_no_dp,robust_completeness_at_k,200,-0.008499999999999995,-0.034012499999999994,0.02102500000000002,0.6391144279088237,True,1.0
