profile,query_number,direction,group_off,feature_off,base_fraction,proximity_weight,sparsity_weight,diversity_weight,returned,reference_valid_returned,returned_validity,conditional_returned_validity,valid_cfe_yield_at_k,completeness_at_k,coverage_at_1,full_k_success,proximity,sparsity,diversity,plausibility,plausibility_distance,plausibility_inlier_rate,target_data_support,local_surrogate_fidelity,fidelity,fidelity_oracle_evaluations,constraint_validity,mean_target_logit_margin,minimum_target_logit_margin,robust_validity,robust_cfe_fraction_95,robust_completeness_at_k,robust_full_k_success,changed_set_dice,runtime_seconds,generation_time_to_k_or_cap_seconds,time_to_full_k_seconds,time_per_returned_cfe_seconds,candidate_evaluations,candidate_throughput_per_second,rounds_used,k1_achieved,rounds_to_k1,rounds_to_k1_or_cap,candidates_to_k1,candidates_to_k1_or_cap,time_to_k1_seconds,time_to_k1_or_cap_seconds,k3_achieved,rounds_to_k3,rounds_to_k3_or_cap,candidates_to_k3,candidates_to_k3_or_cap,time_to_k3_seconds,time_to_k3_or_cap_seconds,k5_achieved,rounds_to_k5,rounds_to_k5_or_cap,candidates_to_k5,candidates_to_k5_or_cap,time_to_k5_seconds,time_to_k5_or_cap_seconds,k10_achieved,rounds_to_k10,rounds_to_k10_or_cap,candidates_to_k10,candidates_to_k10_or_cap,time_to_k10_seconds,time_to_k10_or_cap_seconds,group_sparsity
sparse,2,disease_to_no_disease,0.12,0.025,0.5,0.12,0.72,1.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.07022644579410553,0.788888888888889,0.05093054100871086,0.6871265831528092,0.6871265831528092,0.0,0.6799999999999999,0.9090909090909091,0.9090909090909091,81,1.0,3.5215988159179688,0.5802450180053711,1.0,1.0,1.0,1.0,0.89246151996152,2.0356367720005437,2.0356367720005437,2.0356367720005437,0.20356367720005436,512,251.51834897186816,8,1.0,1.0,1.0,64.0,64.0,0.24324809000063397,0.24324809000063397,1.0,1.0,1.0,64.0,64.0,0.24324809000063397,0.24324809000063397,1.0,2.0,2.0,128.0,128.0,0.4963707290007733,0.4963707290007733,1.0,2.0,2.0,128.0,128.0,0.4963707290007733,0.4963707290007733,0.788888888888889
sparse,3,disease_to_no_disease,0.12,0.025,0.5,0.12,0.72,1.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.06269203126430511,0.788888888888889,0.06631793081760406,0.5303032694470385,0.5303032694470385,0.1,0.8,0.7878787878787878,0.7878787878787878,81,1.0,10.211640357971191,2.380885601043701,1.0,1.0,1.0,1.0,0.9261087061087061,2.1268831710003724,2.1268831710003724,2.1268831710003724,0.21268831710003724,512,240.72784390840917,8,1.0,1.0,1.0,64.0,64.0,0.2583432470000844,0.2583432470000844,1.0,1.0,1.0,64.0,64.0,0.2583432470000844,0.2583432470000844,1.0,1.0,1.0,64.0,64.0,0.2583432470000844,0.2583432470000844,1.0,1.0,1.0,64.0,64.0,0.2583432470000844,0.2583432470000844,0.788888888888889
sparse,4,no_disease_to_disease,0.12,0.025,0.5,0.12,0.72,1.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.1027367115020752,0.5333333333333333,0.08892430365085602,0.7033400421367958,0.7033400421367958,0.0,0.9800000000000001,0.9393939393939394,0.9393939393939394,81,1.0,7.297203063964844,0.32408761978149414,0.9,0.8,0.8,0.0,0.9517386194243779,2.10917288499968,2.10917288499968,2.10917288499968,0.210917288499968,512,242.74918554155303,8,1.0,1.0,1.0,64.0,64.0,0.2533667889993012,0.2533667889993012,1.0,1.0,1.0,64.0,64.0,0.2533667889993012,0.2533667889993012,1.0,1.0,1.0,64.0,64.0,0.2533667889993012,0.2533667889993012,1.0,1.0,1.0,64.0,64.0,0.2533667889993012,0.2533667889993012,0.5333333333333333
sparse,5,no_disease_to_disease,0.12,0.025,0.5,0.12,0.72,1.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.09156534820795059,0.8222222222222223,0.058297015726566315,0.7953803198618967,0.7953803198618967,0.0,0.9800000000000001,0.8484848484848485,0.8484848484848485,81,1.0,4.183261394500732,0.8921904563903809,1.0,1.0,1.0,1.0,0.9039285714285714,1.988470898999367,1.988470898999367,1.988470898999367,0.19884708989993669,512,257.48428114167893,8,1.0,1.0,1.0,64.0,64.0,0.17535283500001242,0.17535283500001242,1.0,1.0,1.0,64.0,64.0,0.17535283500001242,0.17535283500001242,1.0,1.0,1.0,64.0,64.0,0.17535283500001242,0.17535283500001242,1.0,1.0,1.0,64.0,64.0,0.17535283500001242,0.17535283500001242,0.8222222222222223
sparse,6,no_disease_to_disease,0.12,0.025,0.5,0.12,0.72,1.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.12380710989236832,0.7388888888888889,0.12455428391695023,1.0281770886053914,1.0281770886053914,0.0,0.96,0.9393939393939394,0.9393939393939394,81,1.0,9.554667472839355,3.4199166297912598,1.0,1.0,1.0,1.0,0.9411282236282237,2.0527062969995313,2.0527062969995313,2.0527062969995313,0.20527062969995313,512,249.42681802476923,8,1.0,1.0,1.0,64.0,64.0,0.2520857099998466,0.2520857099998466,1.0,1.0,1.0,64.0,64.0,0.2520857099998466,0.2520857099998466,1.0,1.0,1.0,64.0,64.0,0.2520857099998466,0.2520857099998466,1.0,2.0,2.0,128.0,128.0,0.5133035999997446,0.5133035999997446,0.7388888888888889
sparse,7,no_disease_to_disease,0.12,0.025,0.5,0.12,0.72,1.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.09052357822656631,0.6944444444444444,0.05018662288784981,0.7270021076487615,0.7270021076487615,0.0,0.9,0.9393939393939394,0.9393939393939394,81,1.0,8.98636531829834,0.7415947914123535,1.0,1.0,1.0,1.0,0.9348096348096349,2.1151655980002033,2.1151655980002033,2.1151655980002033,0.21151655980002032,512,242.06142558486846,8,1.0,1.0,1.0,64.0,64.0,0.2549638529999356,0.2549638529999356,1.0,1.0,1.0,64.0,64.0,0.2549638529999356,0.2549638529999356,1.0,1.0,1.0,64.0,64.0,0.2549638529999356,0.2549638529999356,1.0,1.0,1.0,64.0,64.0,0.2549638529999356,0.2549638529999356,0.6944444444444444
diverse,0,disease_to_no_disease,0.1,0.015,0.65,0.12,0.55,3.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.08172409981489182,0.788888888888889,0.08407167345285416,0.85235525733442,0.85235525733442,0.0,0.02,0.9696969696969697,0.9696969696969697,81,1.0,9.06082534790039,0.17265033721923828,0.9333333333333332,0.9,0.9,0.0,0.8636493027669498,2.0944719400004033,2.0944719400004033,2.0944719400004033,0.20944719400004033,512,244.45302427871218,8,1.0,1.0,1.0,64.0,64.0,0.25290144000064174,0.25290144000064174,1.0,1.0,1.0,64.0,64.0,0.25290144000064174,0.25290144000064174,1.0,1.0,1.0,64.0,64.0,0.25290144000064174,0.25290144000064174,1.0,1.0,1.0,64.0,64.0,0.25290144000064174,0.25290144000064174,0.788888888888889
diverse,1,disease_to_no_disease,0.1,0.015,0.65,0.12,0.55,3.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.13735726475715637,0.6611111111111112,0.15709863603115082,0.8936160412280543,0.8936160412280543,0.0,0.18,0.9696969696969697,0.9696969696969697,81,1.0,13.74882698059082,1.7458534240722656,1.0,1.0,1.0,1.0,0.9280683387055936,2.0791657810004835,2.0791657810004835,2.0791657810004835,0.20791657810004835,512,246.2526099066657,8,1.0,1.0,1.0,64.0,64.0,0.2488857160005864,0.2488857160005864,1.0,1.0,1.0,64.0,64.0,0.2488857160005864,0.2488857160005864,1.0,1.0,1.0,64.0,64.0,0.2488857160005864,0.2488857160005864,1.0,2.0,2.0,128.0,128.0,0.5031824819998292,0.5031824819998292,0.6611111111111112
diverse,2,disease_to_no_disease,0.1,0.015,0.65,0.12,0.55,3.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.09323374181985855,0.7055555555555555,0.10619518160820007,0.7906041614789737,0.7906041614789737,0.0,0.7,0.7878787878787878,0.7878787878787878,81,1.0,7.795796871185303,0.7517876625061035,1.0,1.0,1.0,1.0,0.9305991122167592,2.0510196380000707,2.0510196380000707,2.0510196380000707,0.20510196380000706,512,249.63193453342367,8,1.0,1.0,1.0,64.0,64.0,0.24656599900026777,0.24656599900026777,1.0,1.0,1.0,64.0,64.0,0.24656599900026777,0.24656599900026777,1.0,1.0,1.0,64.0,64.0,0.24656599900026777,0.24656599900026777,1.0,2.0,2.0,128.0,128.0,0.4970192260007025,0.4970192260007025,0.7055555555555555
diverse,3,disease_to_no_disease,0.1,0.015,0.65,0.12,0.55,3.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.12081769853830338,0.6611111111111112,0.14064662158489227,0.7675616956689852,0.7675616956689852,0.1,0.8400000000000001,0.7575757575757576,0.7575757575757576,81,1.0,14.963743209838867,1.1401753425598145,0.9833333333333334,0.9,0.9,0.0,0.95565770649104,2.1297462559996347,2.1297462559996347,2.1297462559996347,0.21297462559996347,512,240.40422588261978,8,1.0,1.0,1.0,64.0,64.0,0.18067733799944108,0.18067733799944108,1.0,1.0,1.0,64.0,64.0,0.18067733799944108,0.18067733799944108,1.0,1.0,1.0,64.0,64.0,0.18067733799944108,0.18067733799944108,1.0,1.0,1.0,64.0,64.0,0.18067733799944108,0.18067733799944108,0.6611111111111112
