dataset,variant,attack,metric,mean,sd,ci95_low,ci95_high,attack_seeds
ecg,dp_eps8,multi_draw_reconstruction,evaluation_tpr_at_calibrated_threshold,0.3223999999999999,0.0700003174595976,0.2779974999999999,0.3592999999999999,10
ecg,dp_eps8,multi_draw_reconstruction,evaluation_fpr_at_calibrated_threshold,0.4659,0.1139282912869124,0.3940975,0.525,10
ecg,dp_eps8,multi_draw_reconstruction,tpr_at_fpr_0.001,0.0124999999999999,0.003865804501581,0.0103974999999999,0.0147999999999999,10
ecg,dp_eps8,multi_draw_reconstruction,tpr_at_fpr_0.01,0.0479,0.0097233967544497,0.0424999999999999,0.0537024999999999,10
ecg,dp_eps8,multi_draw_reconstruction,tpr_at_fpr_0.05,0.089,0.008679477710861,0.0839999999999999,0.0943,10
ecg,dp_eps8,released_discriminator_score,evaluation_auc,0.7427615000000001,0.0078112274359127,0.7379971349999999,0.7472202775000002,10
ecg,dp_eps8,released_discriminator_score,evaluation_accuracy,0.6762500000000001,0.0077826373707403,0.67195,0.6811499999999999,10
ecg,dp_eps8,released_discriminator_score,evaluation_balanced_accuracy,0.6762499999999999,0.0077826373707403,0.6718999999999999,0.68095125,10
ecg,dp_eps8,released_discriminator_score,evaluation_membership_advantage,0.3524999999999999,0.0155652747414807,0.3439,0.3621,10
ecg,dp_eps8,released_discriminator_score,evaluation_tpr_at_calibrated_threshold,0.7253000000000001,0.0127893184598189,0.7175,0.7325,10
ecg,dp_eps8,released_discriminator_score,evaluation_fpr_at_calibrated_threshold,0.3727999999999999,0.0196231156207842,0.3611999999999999,0.3841,10
ecg,dp_eps8,released_discriminator_score,tpr_at_fpr_0.001,0.0399999999999999,0.0159582789381144,0.0316,0.0504,10
ecg,dp_eps8,released_discriminator_score,tpr_at_fpr_0.01,0.1509,0.0127056417914772,0.1437,0.1588024999999999,10
ecg,dp_eps8,released_discriminator_score,tpr_at_fpr_0.05,0.1973,0.0106045063796272,0.1911,0.2033999999999999,10
ecg,dp_eps8,single_draw_loss_threshold,evaluation_auc,0.4493219,0.0160598415202503,0.4401231775000001,0.4587230174999999,10
ecg,dp_eps8,single_draw_loss_threshold,evaluation_accuracy,0.49395,0.0063001322737436,0.4902499999999999,0.4975499999999999,10
ecg,dp_eps8,single_draw_loss_threshold,evaluation_balanced_accuracy,0.49395,0.0063001322737436,0.4901,0.4975499999999999,10
ecg,dp_eps8,single_draw_loss_threshold,evaluation_membership_advantage,-0.0121,0.0126002645474873,-0.02,-0.0052,10
ecg,dp_eps8,single_draw_loss_threshold,evaluation_tpr_at_calibrated_threshold,0.6803,0.343018642188568,0.4737999999999999,0.8791024999999999,10
ecg,dp_eps8,single_draw_loss_threshold,evaluation_fpr_at_calibrated_threshold,0.6923999999999999,0.3393884041756418,0.4898,0.8892,10
ecg,dp_eps8,single_draw_loss_threshold,tpr_at_fpr_0.001,0.0155999999999999,0.0083026100313897,0.0106974999999999,0.0204999999999999,10
ecg,dp_eps8,single_draw_loss_threshold,tpr_at_fpr_0.01,0.0418,0.0083373323737938,0.0369,0.0467999999999999,10
ecg,dp_eps8,single_draw_loss_threshold,tpr_at_fpr_0.05,0.0921999999999999,0.0099866577659061,0.0861974999999999,0.0979,10
