epoch,d_loss,g_loss,classification_weight,proximity_weight,sparsity_weight,group_sparsity_weight,diversity_weight,margin_validity,margin_validity_disease_to_no_disease,margin_validity_no_disease_to_disease,proximity,constraint_validity,selection_score
15,0.3785103678703308,5.0851205587387085,8.0,0.04,0.01,0.0,0.0,0.7421875,0.9453125,0.5390625,0.1466692015528679,1.0,0.9348540399223566
16,0.3544634148478508,5.477779340744019,8.0,0.04,0.01,0.0,0.0,0.70703125,0.9609375,0.453125,0.1422041431069374,1.0,0.8999210428446531
17,0.3920894905924797,5.970754933357239,8.0,0.04,0.01,0.0,0.0,0.5546875,0.9453125,0.1640625,0.1453111618757248,1.0,0.7474219419062137
18,0.39996047168970106,5.95856294631958,8.0,0.04,0.01,0.0,0.0,0.73828125,0.9296875,0.546875,0.14112553000450134,1.0,0.9312249734997748
19,0.509728929400444,5.535061478614807,8.0,0.04,0.01,0.0,0.0,0.66015625,0.9296875,0.390625,0.15815971046686172,1.0,0.8522482644766569
20,0.5267168849706649,5.7723681926727295,8.0,0.04,0.01,0.0,0.0,0.66015625,0.921875,0.3984375,0.13553419709205627,1.0,0.8533795401453972
21,0.4329353332519531,6.154089570045471,8.0,0.04,0.01,0.0,0.0,0.6640625,0.953125,0.375,0.14308032393455505,1.0,0.8569084838032722
22,0.3206535875797272,6.153105115890503,8.0,0.04,0.01,0.0,0.0,0.67578125,0.96875,0.3828125,0.13238751888275146,1.0,0.8691618740558624
23,0.2891193762421608,5.537564611434936,8.0,0.04,0.01,0.0,0.0,0.73828125,0.9296875,0.546875,0.14413589239120483,1.0,0.9310744553804398
24,0.44532125145196916,5.10278217792511,8.0,0.04,0.01,0.0,0.0,0.67578125,0.921875,0.4296875,0.13564710319042206,1.0,0.8689988948404789
25,0.43368798941373826,5.428852987289429,8.0,0.04,0.01,0.0,0.0,0.578125,0.859375,0.296875,0.13694652169942856,1.0,0.7712776739150285
26,0.38973209708929063,5.888894104957581,8.0,0.04,0.01,0.0,0.0,0.59375,0.9140625,0.2734375,0.13564039021730423,1.0,0.7869679804891347
27,0.37041697055101397,5.81639084815979,8.0,0.04,0.01,0.0,0.0,0.68359375,0.8984375,0.46875,0.14247695356607437,1.0,0.8764699023216962
28,0.3230642884969711,5.707806181907654,8.0,0.04,0.01,0.0,0.0,0.67578125,0.953125,0.3984375,0.13450129330158234,1.0,0.8690561853349208
29,0.3031835570931435,5.977021336555481,8.0,0.04,0.01,0.0,0.0,0.66796875,0.890625,0.4453125,0.14682121574878693,1.0,0.8606276892125606
30,0.2779239997267723,5.720228505134583,8.0,0.04,0.01,0.0,0.0,0.7265625,0.953125,0.5,0.14694608747959137,1.0,0.9192151956260204
31,0.3551487073302269,5.576963806152344,8.022222222222222,0.04088888888888889,0.0105,0.0008333333333333334,0.00044444444444444447,0.6328125,0.9453125,0.3203125,0.14364631474018097,1.0,0.825630184262991
32,0.37200180292129514,6.139583539962769,8.044444444444444,0.04177777777777778,0.011000000000000001,0.0016666666666666668,0.0008888888888888889,0.56640625,0.9375,0.1953125,0.14800100028514862,1.0,0.7590061999857425
33,0.39440327882766724,6.45531313419342,8.066666666666666,0.042666666666666665,0.0115,0.0025,0.0013333333333333333,0.57421875,0.9375,0.2109375,0.13565409928560257,1.0,0.7674360450357198
34,0.4004170194268227,6.480334687232971,8.088888888888889,0.043555555555555556,0.012,0.0033333333333333335,0.0017777777777777779,0.71484375,0.9765625,0.453125,0.13984964787960052,1.0,0.90785126760602
35,0.478036941587925,5.508500075340271,8.11111111111111,0.044444444444444446,0.0125,0.004166666666666667,0.0022222222222222222,0.70703125,0.921875,0.4921875,0.1431180238723755,1.0,0.8998753488063812
36,0.36696537733078005,5.714146065711975,8.133333333333333,0.04533333333333334,0.013000000000000001,0.005,0.0026666666666666666,0.66015625,0.9375,0.3828125,0.13413985073566437,1.0,0.8534492574632168
37,0.27909929528832433,6.307423400878906,8.155555555555555,0.04622222222222222,0.013500000000000002,0.005833333333333334,0.0031111111111111114,0.6796875,0.9296875,0.4296875,0.14831455051898956,1.0,0.8722717724740505
38,0.2204020380973816,6.61921751499176,8.177777777777777,0.04711111111111111,0.014000000000000002,0.006666666666666667,0.0035555555555555557,0.63671875,0.875,0.3984375,0.14327280223369598,1.0,0.8295551098883152
39,0.17549710348248482,5.461076927185059,8.2,0.048,0.0145,0.0075,0.004,0.8046875,0.9375,0.671875,0.1416172832250595,1.0,0.997606635838747
40,0.5138680189847946,4.899098253250122,8.222222222222221,0.04888888888888889,0.015,0.008333333333333333,0.0044444444444444444,0.75,0.90625,0.59375,0.1381779909133911,1.0,0.9430911004543304
41,0.34987183213233947,5.453282976150513,8.244444444444444,0.04977777777777778,0.0155,0.009166666666666667,0.004888888888888889,0.69921875,0.953125,0.4453125,0.13319458439946175,1.0,0.8925590207800269
42,0.3529485896229744,6.362417888641358,8.266666666666667,0.050666666666666665,0.016,0.01,0.005333333333333333,0.55859375,0.875,0.2421875,0.13017312437295914,1.0,0.752085093781352
43,0.3351675882935524,6.652100014686584,8.28888888888889,0.051555555555555556,0.0165,0.010833333333333332,0.0057777777777777775,0.5546875,0.9453125,0.1640625,0.14210481941699982,1.0,0.74758225902915
44,0.3875238627195358,7.062483167648315,8.311111111111112,0.052444444444444446,0.017,0.011666666666666667,0.006222222222222223,0.56640625,0.96875,0.1640625,0.14305154234170914,1.0,0.7592536728829145
45,0.3811005219817162,7.221700978279114,8.333333333333334,0.05333333333333333,0.0175,0.012499999999999999,0.006666666666666666,0.61328125,0.9375,0.2890625,0.1429205983877182,1.0,0.806135220080614
46,0.4824286729097366,5.479958581924438,8.355555555555556,0.05422222222222223,0.018000000000000002,0.013333333333333334,0.0071111111111111115,0.7265625,0.9453125,0.5078125,0.13688700646162033,1.0,0.9197181496769189
47,0.3920319855213165,5.622522449493408,8.377777777777778,0.05511111111111111,0.018500000000000003,0.014166666666666666,0.007555555555555556,0.67578125,0.890625,0.4609375,0.13246022909879684,1.0,0.8691582385450601
48,0.30066779255867004,6.080358982086182,8.4,0.056,0.019000000000000003,0.015,0.008,0.6875,0.953125,0.421875,0.1398463398218155,1.0,0.8805076830089091
49,0.2843374088406563,5.634287905693054,8.422222222222222,0.05688888888888889,0.019500000000000003,0.01583333333333333,0.008444444444444445,0.70703125,0.8984375,0.515625,0.15411118417978287,1.0,0.8993256907910108
50,0.3993909567594528,5.601530575752259,8.444444444444445,0.057777777777777775,0.02,0.016666666666666666,0.008888888888888889,0.6875,0.9296875,0.4453125,0.1502605676651001,1.0,0.879986971616745
51,0.3234378039836884,6.260177898406982,8.466666666666667,0.05866666666666667,0.0205,0.017499999999999998,0.009333333333333334,0.65625,0.9765625,0.3359375,0.14455369114875793,1.0,0.849022315442562
52,0.26059459820389747,6.081642913818359,8.488888888888889,0.059555555555555556,0.021,0.018333333333333333,0.009777777777777778,0.6328125,0.921875,0.34375,0.13540028780698776,1.0,0.8260424856096505
53,0.318416815251112,6.503190732002258,8.511111111111111,0.06044444444444444,0.0215,0.019166666666666665,0.010222222222222221,0.58203125,0.9609375,0.203125,0.15382787585258484,1.0,0.7743398562073707
54,0.3046215303242207,6.263378024101257,8.533333333333333,0.06133333333333334,0.022000000000000002,0.02,0.010666666666666666,0.6875,0.9765625,0.3984375,0.15281140804290771,1.0,0.8798594295978546
55,0.3123560190200806,5.850660753250122,8.555555555555555,0.06222222222222222,0.022500000000000003,0.020833333333333332,0.011111111111111112,0.58984375,0.8828125,0.296875,0.14509697258472443,1.0,0.7825889013707638
56,0.3042729049921036,6.715768790245056,8.577777777777778,0.06311111111111112,0.023,0.021666666666666664,0.011555555555555555,0.56640625,0.9140625,0.21875,0.1373244747519493,1.0,0.7595400262624025
57,0.288467887789011,6.300798034667968,8.6,0.064,0.0235,0.0225,0.012,0.6171875,0.96875,0.265625,0.12706845253705978,1.0,0.8108340773731469
58,0.5056017205119133,6.028340435028076,8.622222222222222,0.06488888888888888,0.024,0.023333333333333334,0.012444444444444445,0.64453125,0.9375,0.3515625,0.13412167504429817,1.0,0.837825166247785
59,0.38408121168613435,6.424077033996582,8.644444444444444,0.06577777777777778,0.0245,0.024166666666666666,0.01288888888888889,0.56640625,0.9453125,0.1875,0.13583308458328247,1.0,0.7596145957708358
60,0.29080952554941175,6.175505638122559,8.666666666666666,0.06666666666666667,0.025,0.024999999999999998,0.013333333333333332,0.71484375,0.8984375,0.53125,0.1380653828382492,1.0,0.9079404808580875
61,0.32188458666205405,5.90460991859436,8.688888888888888,0.06755555555555556,0.025500000000000002,0.025833333333333333,0.013777777777777778,0.6796875,0.9453125,0.4140625,0.12222542613744736,1.0,0.8735762286931276
62,0.2719099722802639,6.4823997735977175,8.71111111111111,0.06844444444444445,0.026000000000000002,0.02666666666666667,0.014222222222222223,0.60546875,0.890625,0.3203125,0.13958045840263367,1.0,0.7984897270798683
63,0.27947458177804946,6.5927814722061155,8.733333333333333,0.06933333333333333,0.026500000000000003,0.027499999999999997,0.014666666666666666,0.6328125,0.8984375,0.3671875,0.14733931422233582,1.0,0.8254455342888831
64,0.2683678887784481,6.333246493339539,8.755555555555556,0.07022222222222223,0.027000000000000003,0.028333333333333332,0.015111111111111112,0.6015625,0.8828125,0.3203125,0.1434830129146576,1.0,0.794388349354267
65,0.27514595836400985,6.520817041397095,8.777777777777779,0.07111111111111111,0.027500000000000004,0.029166666666666667,0.015555555555555557,0.58203125,0.9375,0.2265625,0.15022138506174088,1.0,0.7745201807469129
66,0.2764523267745972,6.963501787185669,8.8,0.07200000000000001,0.028000000000000004,0.03,0.016,0.59375,0.9609375,0.2265625,0.1439342200756073,1.0,0.7865532889962196
67,0.2554284505546093,5.758506846427918,8.822222222222223,0.07288888888888889,0.028500000000000004,0.03083333333333333,0.016444444444444446,0.63671875,0.9375,0.3359375,0.12467266619205475,1.0,0.8304851166903973
68,0.37010458260774615,5.990948271751404,8.844444444444445,0.07377777777777778,0.029000000000000005,0.03166666666666666,0.01688888888888889,0.62109375,0.9296875,0.3125,0.12617768347263336,1.0,0.8147848658263683
69,0.3461488947272301,6.544008779525757,8.866666666666667,0.07466666666666667,0.029500000000000005,0.0325,0.017333333333333336,0.61328125,0.9453125,0.28125,0.1281936690211296,1.0,0.8068715665489434
70,0.3636189833283424,6.958413410186767,8.88888888888889,0.07555555555555556,0.03,0.03333333333333333,0.017777777777777778,0.57421875,0.9765625,0.171875,0.1383480653166771,1.0,0.7673013467341661
71,0.28843504562973976,6.575990176200866,8.911111111111111,0.07644444444444445,0.0305,0.034166666666666665,0.018222222222222223,0.6484375,0.96875,0.328125,0.13563277572393417,1.0,0.8416558612138032
72,0.2542375236749649,6.8446317434310915,8.933333333333334,0.07733333333333334,0.031,0.034999999999999996,0.018666666666666668,0.60546875,0.9140625,0.296875,0.14923956245183945,1.0,0.798006771877408
73,0.3169895693659782,6.344421482086181,8.955555555555556,0.07822222222222222,0.03150000000000001,0.035833333333333335,0.019111111111111113,0.6875,0.9375,0.4375,0.15109021961688995,1.0,0.8799454890191555
74,0.28259671330451963,6.460431051254273,8.977777777777778,0.0791111111111111,0.032,0.03666666666666667,0.019555555555555555,0.640625,0.953125,0.328125,0.14561118185520172,1.0,0.8333444409072399
75,0.2585993424057961,7.2780001878738405,9.0,0.08,0.0325,0.0375,0.02,0.6796875,0.921875,0.4375,0.12913506478071213,1.0,0.8732307467609643
76,0.2752259783446789,5.983902955055237,9.022222222222222,0.08088888888888889,0.033,0.03833333333333333,0.020444444444444442,0.69140625,0.9296875,0.453125,0.14363928139209747,1.0,0.884224285930395
77,0.30579002648591996,6.74454391002655,9.044444444444444,0.08177777777777778,0.0335,0.03916666666666667,0.02088888888888889,0.703125,0.96875,0.4375,0.13857391476631165,1.0,0.8961963042616844
78,0.19881264120340347,6.0005827903747555,9.066666666666666,0.08266666666666667,0.034,0.04,0.021333333333333333,0.76171875,0.9453125,0.578125,0.1394149661064148,1.0,0.9547480016946792
79,0.24308172538876532,6.2660143852233885,9.088888888888889,0.08355555555555555,0.0345,0.040833333333333326,0.021777777777777778,0.7109375,0.9765625,0.4453125,0.1353733390569687,1.0,0.9041688330471516
80,0.2145941250026226,6.501953721046448,9.11111111111111,0.08444444444444445,0.035,0.041666666666666664,0.022222222222222223,0.65625,0.8984375,0.4140625,0.12329570204019547,1.0,0.8500852148979902
81,0.337566377222538,6.687480545043945,9.133333333333333,0.08533333333333333,0.035500000000000004,0.042499999999999996,0.022666666666666665,0.59375,0.9375,0.25,0.12937123700976372,1.0,0.7872814381495118
82,0.3395343288779259,6.945154619216919,9.155555555555555,0.08622222222222223,0.036000000000000004,0.04333333333333333,0.02311111111111111,0.62890625,0.9375,0.3203125,0.13571055233478546,1.0,0.8221207223832607
83,0.2890813656151295,7.042544102668762,9.177777777777777,0.08711111111111111,0.036500000000000005,0.04416666666666667,0.023555555555555555,0.58984375,0.9609375,0.21875,0.14589865505695343,1.0,0.7825488172471523
84,0.42610213458538054,6.903002691268921,9.2,0.088,0.037000000000000005,0.045,0.024,0.59765625,0.9296875,0.265625,0.14807497709989548,1.0,0.7902525011450052
85,0.3100192703306675,6.818351697921753,9.222222222222221,0.08888888888888889,0.037500000000000006,0.04583333333333334,0.024444444444444446,0.67578125,0.953125,0.3984375,0.13040820509195328,1.0,0.8692608397454022
86,0.3007661052048206,6.618156766891479,9.244444444444444,0.08977777777777779,0.038000000000000006,0.04666666666666667,0.02488888888888889,0.6953125,0.9375,0.453125,0.1358252763748169,1.0,0.8885212361812591
87,0.27530291900038717,7.082200407981873,9.266666666666666,0.09066666666666667,0.0385,0.047499999999999994,0.025333333333333333,0.62109375,0.9375,0.3046875,0.12631528452038765,1.0,0.8147779857739805
88,0.331130675971508,6.581962370872498,9.28888888888889,0.09155555555555556,0.03900000000000001,0.04833333333333333,0.02577777777777778,0.64453125,0.9296875,0.359375,0.12515763938426971,1.0,0.8382733680307864
89,0.3392025247216225,7.069460916519165,9.311111111111112,0.09244444444444444,0.0395,0.049166666666666664,0.026222222222222223,0.62109375,0.9453125,0.296875,0.1361372470855713,1.0,0.8142868876457214
90,0.3280262276530266,6.964160227775574,9.333333333333334,0.09333333333333332,0.04,0.049999999999999996,0.026666666666666665,0.65625,0.9453125,0.3671875,0.12869460880756378,1.0,0.8498152695596217
91,0.2615158349275589,6.288193273544311,9.355555555555556,0.09422222222222223,0.04050000000000001,0.050833333333333335,0.027111111111111114,0.69140625,0.90625,0.4765625,0.13292577862739563,1.0,0.8847599610686302
92,0.28217180371284484,6.982364058494568,9.377777777777778,0.09511111111111112,0.041,0.051666666666666666,0.027555555555555555,0.63671875,0.921875,0.3515625,0.13268616795539856,1.0,0.83008444160223
93,0.2634703166782856,6.6635401248931885,9.4,0.096,0.0415,0.0525,0.027999999999999997,0.67578125,0.890625,0.4609375,0.13081686198711395,1.0,0.8692404069006443
94,0.22601946517825128,6.561531352996826,9.422222222222222,0.09688888888888889,0.04200000000000001,0.05333333333333334,0.028444444444444446,0.6484375,0.9609375,0.3359375,0.12869881093502045,1.0,0.842002559453249
95,0.38392904251813886,7.17452347278595,9.444444444444445,0.09777777777777777,0.0425,0.05416666666666666,0.028888888888888888,0.6015625,0.9453125,0.2578125,0.13285832107067108,1.0,0.7949195839464664
96,0.3373401865363121,7.135904741287232,9.466666666666667,0.09866666666666667,0.043000000000000003,0.05499999999999999,0.029333333333333333,0.625,0.953125,0.296875,0.1351015567779541,1.0,0.8182449221611022
97,0.3046851515769958,6.686493158340454,9.488888888888889,0.09955555555555556,0.043500000000000004,0.05583333333333333,0.029777777777777778,0.68359375,0.9453125,0.421875,0.13378909975290298,1.0,0.8769042950123548
98,0.27893112376332285,6.934593510627747,9.511111111111111,0.10044444444444445,0.044000000000000004,0.056666666666666664,0.030222222222222223,0.69140625,0.9765625,0.40625,0.12656328082084656,1.0,0.8850780859589576
99,0.2661590687930584,7.093908405303955,9.533333333333333,0.10133333333333333,0.04450000000000001,0.0575,0.03066666666666667,0.66015625,0.9375,0.3828125,0.13079757243394852,1.0,0.8536163713783025
100,0.26736504063010214,7.037582111358643,9.555555555555555,0.10222222222222223,0.045000000000000005,0.058333333333333334,0.031111111111111114,0.625,0.9140625,0.3359375,0.127203818410635,1.0,0.8186398090794682
101,0.2875644639134407,6.86965274810791,9.577777777777778,0.1031111111111111,0.045500000000000006,0.05916666666666666,0.03155555555555555,0.72265625,0.9296875,0.515625,0.14177362620830536,1.0,0.9155675686895847
102,0.23727114796638488,6.940690636634827,9.6,0.10400000000000001,0.046000000000000006,0.06,0.032,0.703125,0.953125,0.453125,0.13020051270723343,1.0,0.8966149743646383
103,0.2633064813911915,6.674574255943298,9.622222222222222,0.10488888888888889,0.04650000000000001,0.06083333333333333,0.03244444444444444,0.58984375,0.8671875,0.3125,0.14882714301347733,1.0,0.7824023928493261
104,0.20590314716100694,6.827151203155518,9.644444444444444,0.10577777777777778,0.04700000000000001,0.06166666666666666,0.03288888888888889,0.6875,0.96875,0.40625,0.12112075462937355,1.0,0.8814439622685313
105,0.27202684953808787,7.176510429382324,9.666666666666666,0.10666666666666666,0.04750000000000001,0.0625,0.03333333333333333,0.58984375,0.9296875,0.25,0.13088616728782654,1.0,0.7832994416356086
106,0.3035043552517891,7.23729932308197,9.688888888888888,0.10755555555555557,0.04800000000000001,0.06333333333333332,0.03377777777777778,0.62890625,0.953125,0.3046875,0.12291263788938522,1.0,0.8227606181055307
107,0.3193338632583618,6.88359124660492,9.71111111111111,0.10844444444444445,0.0485,0.06416666666666666,0.03422222222222222,0.6796875,0.9453125,0.4140625,0.1300852820277214,1.0,0.8731832358986139
108,0.2540102332830429,7.044098949432373,9.733333333333334,0.10933333333333334,0.04900000000000001,0.065,0.03466666666666667,0.6875,0.9296875,0.4453125,0.13278530538082123,1.0,0.8808607347309589
109,0.24937044754624366,7.3515115022659305,9.755555555555556,0.11022222222222222,0.04950000000000001,0.06583333333333333,0.035111111111111114,0.5859375,0.921875,0.25,0.14127953350543976,1.0,0.7788735233247279
110,0.2582405462861061,6.744748902320862,9.777777777777779,0.1111111111111111,0.05,0.06666666666666667,0.035555555555555556,0.6875,0.9453125,0.4296875,0.13022305071353912,1.0,0.880988847464323
111,0.2574600487947464,7.217706871032715,9.8,0.11200000000000002,0.05050000000000001,0.0675,0.036000000000000004,0.66015625,0.9375,0.3828125,0.12831275910139084,1.0,0.8537406120449305
112,0.28724467307329177,7.084047484397888,9.822222222222223,0.1128888888888889,0.051000000000000004,0.06833333333333333,0.036444444444444446,0.66015625,0.9609375,0.359375,0.1320618987083435,1.0,0.8535531550645827
113,0.2813000060617924,7.298652839660645,9.844444444444445,0.11377777777777778,0.05150000000000001,0.06916666666666667,0.036888888888888895,0.62890625,0.9375,0.3203125,0.13003653287887573,1.0,0.8224044233560561
114,0.2840694025158882,7.067732477188111,9.866666666666667,0.11466666666666667,0.052000000000000005,0.06999999999999999,0.037333333333333336,0.69140625,0.9453125,0.4375,0.1372450590133667,1.0,0.8845439970493316
115,0.2614816851913929,7.09425036907196,9.88888888888889,0.11555555555555555,0.052500000000000005,0.07083333333333333,0.03777777777777778,0.6484375,0.9453125,0.3515625,0.1262604147195816,1.0,0.8421244792640209
116,0.2543868742883205,7.326756238937378,9.911111111111111,0.11644444444444446,0.05300000000000001,0.07166666666666667,0.03822222222222223,0.61328125,0.9296875,0.296875,0.1260058470070362,1.0,0.8069809576496482
117,0.22885715514421462,7.113844847679138,9.933333333333334,0.11733333333333335,0.053500000000000006,0.0725,0.03866666666666667,0.65234375,0.96875,0.3359375,0.14848843961954117,1.0,0.8449193280190229
118,0.24148028045892717,7.324296021461487,9.955555555555556,0.11822222222222223,0.054000000000000006,0.07333333333333333,0.03911111111111111,0.65234375,0.9453125,0.359375,0.1336136758327484,1.0,0.8456630662083625
119,0.2212436281144619,7.077587103843689,9.977777777777778,0.11911111111111111,0.05450000000000001,0.07416666666666667,0.03955555555555556,0.63671875,0.9296875,0.34375,0.13100769370794296,1.0,0.8301683653146028
120,0.3104942813515663,7.4298309803009035,10.0,0.12,0.05500000000000001,0.075,0.04,0.6328125,0.953125,0.3125,0.12536197900772095,1.0,0.8265444010496139
121,0.29196838289499283,7.347716021537781,10.022222222222222,0.12088888888888888,0.05550000000000001,0.07583333333333332,0.04044444444444444,0.56640625,0.9453125,0.1875,0.1406160593032837,1.0,0.7593754470348357
122,0.22759573683142661,7.108536410331726,10.044444444444444,0.12177777777777776,0.056,0.07666666666666666,0.040888888888888884,0.6640625,0.9375,0.390625,0.13462211191654205,1.0,0.8573313944041728
123,0.27549258843064306,7.435516047477722,10.066666666666666,0.12266666666666667,0.056500000000000015,0.0775,0.04133333333333334,0.59375,0.9375,0.25,0.1355798840522766,1.0,0.7869710057973861
124,0.26665150821208955,7.547458696365356,10.088888888888889,0.12355555555555556,0.05700000000000001,0.07833333333333334,0.04177777777777778,0.625,0.9453125,0.3046875,0.12984640523791313,1.0,0.8185076797381043
125,0.28374570831656454,7.4793510913848875,10.11111111111111,0.12444444444444444,0.05750000000000001,0.07916666666666666,0.042222222222222223,0.64453125,0.9453125,0.34375,0.1362612172961235,1.0,0.8377181891351938
126,0.20242971032857895,7.049606227874756,10.133333333333333,0.12533333333333332,0.05800000000000001,0.08,0.042666666666666665,0.671875,0.953125,0.390625,0.12695758789777756,1.0,0.8655271206051111
127,0.2415905199944973,7.401305246353149,10.155555555555555,0.1262222222222222,0.0585,0.08083333333333333,0.04311111111111111,0.66796875,0.9296875,0.40625,0.12706084549427032,1.0,0.8616157077252864
128,0.23948513716459274,7.212044024467469,10.177777777777777,0.12711111111111112,0.059000000000000004,0.08166666666666665,0.043555555555555556,0.62109375,0.9296875,0.3125,0.12409503757953644,1.0,0.8148889981210231
129,0.34467318654060364,7.957211828231811,10.2,0.128,0.05950000000000001,0.0825,0.044000000000000004,0.59765625,0.9296875,0.265625,0.1266830787062645,1.0,0.7913220960646867
130,0.27566913366317747,7.640807366371154,10.222222222222221,0.1288888888888889,0.06000000000000001,0.08333333333333333,0.044444444444444446,0.59765625,0.953125,0.2421875,0.14321226626634598,1.0,0.7904956366866827
131,0.2325582593679428,7.468596935272217,10.244444444444444,0.12977777777777777,0.060500000000000005,0.08416666666666667,0.04488888888888889,0.640625,0.9375,0.34375,0.13335184752941132,1.0,0.8339574076235294
132,0.26137334331870077,7.337826919555664,10.266666666666666,0.13066666666666665,0.061000000000000006,0.08499999999999999,0.04533333333333333,0.6328125,0.96875,0.296875,0.12649105116724968,1.0,0.8264879474416374
133,0.22596548795700072,7.64203794002533,10.288888888888888,0.13155555555555556,0.061500000000000006,0.08583333333333333,0.04577777777777778,0.59375,0.9375,0.25,0.1361633911728859,1.0,0.7869418304413557
134,0.21997276619076728,7.441391015052796,10.31111111111111,0.13244444444444445,0.062000000000000006,0.08666666666666666,0.04622222222222222,0.6640625,0.9453125,0.3828125,0.1292693167924881,1.0,0.8575990341603755
135,0.2048716813325882,7.149233937263489,10.333333333333334,0.13333333333333333,0.06250000000000001,0.08750000000000001,0.04666666666666667,0.640625,0.96875,0.3125,0.12245216220617294,1.0,0.8345023918896913
136,0.2960761658847332,7.534645318984985,10.355555555555556,0.13422222222222221,0.063,0.08833333333333333,0.04711111111111111,0.6328125,0.921875,0.34375,0.12454354763031006,1.0,0.8265853226184845
137,0.2633325710892677,7.833696460723877,10.377777777777778,0.13511111111111113,0.0635,0.08916666666666666,0.04755555555555556,0.62109375,0.9453125,0.296875,0.14086735248565674,1.0,0.8140503823757171
138,0.27386976405978203,7.476837134361267,10.4,0.136,0.064,0.09,0.048,0.6484375,0.9296875,0.3671875,0.13519813120365143,1.0,0.8416775934398174
139,0.19671370312571526,7.417522525787353,10.422222222222222,0.1368888888888889,0.0645,0.09083333333333332,0.04844444444444444,0.67578125,0.9296875,0.421875,0.133041363209486,1.0,0.8691291818395257
140,0.22252943366765976,7.547721648216248,10.444444444444445,0.13777777777777778,0.06500000000000002,0.09166666666666667,0.04888888888888889,0.625,0.9765625,0.2734375,0.13227476179599762,1.0,0.8183862619102
141,0.2214452438056469,7.361049604415894,10.466666666666667,0.1386666666666667,0.0655,0.0925,0.04933333333333334,0.65625,0.9609375,0.3515625,0.12903936952352524,1.0,0.8497980315238237
142,0.2528229206800461,7.579408121109009,10.488888888888889,0.13955555555555557,0.066,0.09333333333333334,0.04977777777777778,0.60546875,0.8984375,0.3125,0.1313174143433571,1.0,0.7989028792828321
143,0.25687495842576025,7.913115382194519,10.511111111111111,0.14044444444444446,0.0665,0.09416666666666666,0.050222222222222224,0.5703125,0.90625,0.234375,0.13733717054128647,1.0,0.7634456414729356
144,0.23810613602399827,7.297216296195984,10.533333333333333,0.14133333333333334,0.067,0.09499999999999999,0.050666666666666665,0.65625,0.9765625,0.3359375,0.12624520063400269,1.0,0.8499377399682998
145,0.24160220548510553,7.775077056884766,10.555555555555555,0.14222222222222222,0.0675,0.09583333333333333,0.05111111111111111,0.65234375,0.921875,0.3828125,0.13085241988301277,1.0,0.8458011290058494
146,0.203341493755579,7.334815907478332,10.577777777777778,0.14311111111111113,0.068,0.09666666666666666,0.05155555555555556,0.6875,0.9140625,0.4609375,0.12755658477544785,1.0,0.8811221707612276
147,0.20580831915140152,7.711146950721741,10.6,0.14400000000000002,0.0685,0.0975,0.052000000000000005,0.60546875,0.9296875,0.28125,0.1221875250339508,1.0,0.7993593737483025
