direction,method,method_family,cfe_logit,plaintext_logit_recomputed,he_logit,abs_logit_error,label_agreement
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,0.1004660725593566,0.10046609630690279,0.10160153113955546,0.0011354348326526736,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.1004660725593566,0.10046609630690279,0.10174107889787685,0.0012749825909740692,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,-0.1004827320575714,-0.10048272057716748,-0.10114571395652476,0.0006629933793572823,True
disease_to_no_disease,uniform_random,Baseline,-0.1004951894283294,-0.1004951648330335,-0.10031661407334554,0.00017855075968796486,True
no_disease_to_disease,countergan_one_shot,Non-DP CounterGAN,0.1004960089921951,0.10049601600374557,0.10130647466240103,0.0008104586586554635,True
disease_to_no_disease,uniform_random,Baseline,-0.100551426410675,-0.1005514830736926,-0.10009074593656905,0.00046073713712355135,True
disease_to_no_disease,uniform_random,Baseline,-0.1005827337503433,-0.10058261262074547,-0.10110841699922145,0.0005258043784759775,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.1005890965461731,0.10058905569696319,0.10125831855550134,0.0006692628585381472,True
no_disease_to_disease,countergan_one_shot,Non-DP CounterGAN,0.1006521880626678,0.10065207649840185,0.10125082217390421,0.0005987456755023601,True
disease_to_no_disease,genetic_cfe,Baseline,-0.1006684601306915,-0.10066835632050644,-0.10074500413747224,7.66478169657997e-05,True
disease_to_no_disease,dice_gradient_style,Baseline,-0.1006810069084167,-0.1006811014079737,-0.10034364096809559,0.0003374604398781178,True
no_disease_to_disease,genetic_cfe,Baseline,0.1006841957569122,0.10068407951744672,0.10044869794248784,0.0002353815749588789,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,0.1006849557161331,0.10068504180160133,0.10071540693656292,3.0365134961587992e-05,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,-0.1006861925125122,-0.1006861886109851,-0.10091058896303712,0.00022440035205201214,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,-0.1006861925125122,-0.1006861886109851,-0.1007657854168354,7.95968058502905e-05,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.1007549166679382,0.10075488800355356,0.10158560028305565,0.0008307122795020855,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.100772924721241,0.10077280305430023,0.10232999766953016,0.0015571946152299343,True
disease_to_no_disease,uniform_random,Baseline,-0.1007876396179199,-0.10078757478416245,-0.10085002708560983,6.245230144738545e-05,True
disease_to_no_disease,genetic_cfe,Baseline,-0.1007924675941467,-0.1007924842644718,-0.1003798608598777,0.0004126234045940952,True
disease_to_no_disease,uniform_random,Baseline,-0.1008017510175705,-0.10080174251258328,-0.10098646084763988,0.00018471833505659396,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.1008030176162719,0.10080304057074545,0.1015616071408018,0.0007585665700563515,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,-0.1008194684982299,-0.10081928803783563,-0.10080014200015636,1.914603767927403e-05,True
no_disease_to_disease,genetic_cfe,Baseline,0.1008202880620956,0.10082026182192608,0.10113431091994307,0.0003140490980169941,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,0.1008332669734954,0.10083330651382183,0.10147187865572264,0.0006385721419008145,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.1008332669734954,0.10083330651382183,0.10144950784487516,0.0006162013310533343,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.1008332669734954,0.10083330651382183,0.10137989135437779,0.0005465848405559609,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,-0.1008504629135131,-0.10085048924426812,-0.10077748273933977,7.300650492834959e-05,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,-0.1009040772914886,-0.10090401047450565,-0.10078127788979427,0.00012273258471137694,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,-0.1009160578250885,-0.10091587032938609,-0.10063547774817773,0.0002803925812083635,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,0.1009174287319183,0.10091739752325343,0.10212630544562107,0.0012089079223676358,True
no_disease_to_disease,genetic_cfe,Baseline,0.1009327918291091,0.10093269530482288,0.10245989311213523,0.0015271978073123499,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,0.100933589041233,0.1009336220366686,0.1017449050157565,0.0008112829790879045,True
disease_to_no_disease,genetic_cfe,Baseline,-0.1009442210197448,-0.10094418201222932,-0.10070526966631073,0.00023891234591859323,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.1009553149342536,0.10095526603102281,0.10120793198416125,0.0002526659531384423,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,-0.1010096222162246,-0.10100962551618409,-0.10011383365442135,0.0008957918617627375,True
disease_to_no_disease,genetic_cfe,Baseline,-0.1010127961635589,-0.10101278253955412,-0.1011384684388092,0.00012568589925508744,True
no_disease_to_disease,genetic_cfe,Baseline,0.1010135114192962,0.1010135602067565,0.10147513776214065,0.00046157755538414613,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,0.1010293662548065,0.1010294356673801,0.1012936386741216,0.00026420300674150077,True
disease_to_no_disease,uniform_random,Baseline,-0.1010668873786926,-0.10106684987186473,-0.10075227741149646,0.00031457246036827036,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,-0.1010755598545074,-0.1010755128573651,-0.10152987047218069,0.0004543576148155898,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.1010885760188102,0.10108865118592737,0.10173872530580652,0.0006500741198791488,True
disease_to_no_disease,genetic_cfe,Baseline,-0.1011399775743484,-0.1011400418072122,-0.10073759820072205,0.0004024436064901521,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,-0.1011463403701782,-0.10114622020669742,-0.10103541850497783,0.0001108017017195928,True
disease_to_no_disease,genetic_cfe,Baseline,-0.101168543100357,-0.10116853327550418,-0.10086449323822,0.00030404003728418116,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,-0.1011997461318969,-0.10119971683421347,-0.10124139843611393,4.168160190046177e-05,True
disease_to_no_disease,genetic_cfe,Baseline,-0.101227194070816,-0.10122713008267814,-0.10082429386850408,0.00040283621417405713,True
disease_to_no_disease,uniform_random,Baseline,-0.1012367010116577,-0.10123671843288243,-0.10176121923342676,0.0005245008005443363,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,-0.1012457758188247,-0.10124578386684552,-0.101059469041294,0.0001863148255515229,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,-0.1012466549873352,-0.10124659324410917,-0.1018638946953286,0.0006173014512194236,True
disease_to_no_disease,uniform_random,Baseline,-0.1012997925281524,-0.10129973807142184,-0.10103941801751504,0.000260320053906804,True
disease_to_no_disease,genetic_cfe,Baseline,-0.1013229638338089,-0.10132294885136936,-0.10089842657965528,0.0004245222717140784,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,-0.1013343036174774,-0.10133422149032023,-0.10074215244500008,0.000592069045320151,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,-0.101383090019226,-0.10138306102514233,-0.10085173030725472,0.000531330717887607,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,-0.101383090019226,-0.10138306102514233,-0.10091388492687493,0.0004691760982673959,True
disease_to_no_disease,uniform_random,Baseline,-0.1013935357332229,-0.1013935160293831,-0.1009382323183743,0.0004552837110087943,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,-0.1014148741960525,-0.10141487731295612,-0.10109833889673094,0.0003165384162251844,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,-0.101416066288948,-0.10141601795250077,-0.10132455697905295,9.146097344782389e-05,True
disease_to_no_disease,uniform_random,Baseline,-0.1014344096183776,-0.10143441626988062,-0.10172536692060495,0.0002909506507243337,True
disease_to_no_disease,genetic_cfe,Baseline,-0.1014376133680343,-0.1014375749352466,-0.10160797834378077,0.00017040340853416436,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.10146364569664,0.10146369685505846,0.10279792851994674,0.0013342316648882746,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,-0.1014871597290039,-0.10148710676463557,-0.10135155388716867,0.0001355528774669018,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,-0.1015068292617797,-0.1015069437243804,-0.1019959626003765,0.000489018875996089,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,-0.1015352308750152,-0.10153523100373679,-0.10136155830917593,0.00017367269456086687,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.1015394926071167,0.10153947642355166,0.10198405124709362,0.00044457482354196,True
no_disease_to_disease,countergan_one_shot,Non-DP CounterGAN,0.1015727370977401,0.10157279142394215,0.1018599917891235,0.00028720036518134484,True
disease_to_no_disease,uniform_random,Baseline,-0.1015944480895996,-0.10159444024320488,-0.10120827904168234,0.00038616120152254463,True
disease_to_no_disease,genetic_cfe,Baseline,-0.1016088277101516,-0.10160884453770733,-0.10146100286152997,0.00014784167617735988,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.1016452312469482,0.10164504258071667,0.10324122251538136,0.0015961799346646821,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.1016464233398437,0.10164638940321685,0.10261219672918007,0.0009658073259632138,True
no_disease_to_disease,countergan_one_shot,Non-DP CounterGAN,0.1016839072108268,0.10168383929299887,0.10208071025402425,0.0003968709610253779,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,0.1016902029514312,0.10169025963957833,0.10204571410738586,0.00035545446780753387,True
no_disease_to_disease,proposed_countergan,Non-DP CounterGAN,0.1017087623476982,0.10170881530724762,0.1020834875988792,0.00037467229163157256,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.1017102599143982,0.10171032930041177,0.10108737249280861,0.0006229568076031589,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.1017102599143982,0.10171032930041177,0.10111881221175179,0.0005915170886599819,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.1017922461032867,0.10179237108096911,0.10207249666688827,0.0002801255859191526,True
disease_to_no_disease,uniform_random,Baseline,-0.101843774318695,-0.10184379369789365,-0.10159386131167189,0.0002499323862217573,True
disease_to_no_disease,genetic_cfe,Baseline,-0.1018557101488113,-0.10185575206787023,-0.10163793103109038,0.00021782103677984999,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,0.1019084826111793,0.10190848473897712,0.1028013138890087,0.0008928291500315821,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,0.1019084826111793,0.10190848473897712,0.10293876766910855,0.0010302829301314237,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.1019084826111793,0.10190848473897712,0.10281269445761596,0.000904209718638832,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.1019350811839103,0.10193502401290563,0.10308444510617044,0.0011494210932648102,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.1019628942012786,0.10196291091758208,0.10254564664512404,0.0005827357275419581,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,-0.1019662916660308,-0.10196635348692412,-0.10135458730670557,0.0006117661802185481,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,-0.1019773185253143,-0.10197733571250037,-0.10162426934013388,0.00035306637236648397,True
no_disease_to_disease,genetic_cfe,Baseline,0.1020049601793289,0.1020049845321912,0.10285863538547477,0.0008536508532835663,True
no_disease_to_disease,proposed_countergan,Non-DP CounterGAN,0.1020050048828125,0.1020049845321912,0.10285245871755687,0.0008474741853656681,True
disease_to_no_disease,genetic_cfe,Baseline,-0.102007582783699,-0.10200755442370674,-0.10167613619889976,0.0003314182248069786,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.1020394563674926,0.10203942797758693,0.102373484574691,0.00033405659710407376,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,-0.102044939994812,-0.10204493685187241,-0.10201775645026813,2.718040160427926e-05,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,-0.1020675301551818,-0.10206759207635757,-0.10222612947099552,0.00015853739463794758,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.1021427363157272,0.1021427504697014,0.1026253275664365,0.00048257709673510396,True
disease_to_no_disease,uniform_random,Baseline,-0.1021523177623748,-0.10215232814131792,-0.10241575360442721,0.0002634254631092986,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,-0.1021708697080612,-0.10217073192145082,-0.10223146232160175,6.0730400150935115e-05,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,-0.1022017002105712,-0.10220169966831702,-0.10177015237735508,0.00043154729096193944,True
disease_to_no_disease,genetic_cfe,Baseline,-0.1022184193134307,-0.10221840956187281,-0.1027959109256915,0.0005775013638186915,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.1022317856550216,0.10223184330486987,0.10292845555458875,0.0006966122497188837,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,-0.1022480726242065,-0.10224803712895084,-0.10229781860585112,4.9781476900281896e-05,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,-0.1022541970014572,-0.10225414704219923,-0.10200145836248815,0.00025268867971108,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,-0.1022575348615646,-0.10225749128789413,-0.10337337493615437,0.0011158836482602352,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,-0.1023204624652862,-0.10232054124737788,-0.10169375133554906,0.0006267899118288234,True
no_disease_to_disease,genetic_cfe,Baseline,0.1023513972759246,0.10235139269010193,0.1029252624434491,0.0005738697533471671,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,0.1023658961057663,0.10236590799732229,0.10302291431649727,0.0006570063191749798,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,-0.10236856341362,-0.10236854866226364,-0.10171791781065319,0.0006506308516104481,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,-0.1023742854595184,-0.1023741871746755,-0.10217913283262574,0.00019505434204976357,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,0.1023996844887733,0.10239965244632435,0.1030564739446217,0.0006568214982973497,True
disease_to_no_disease,genetic_cfe,Baseline,-0.1024088561534881,-0.10240881976009822,-0.10293573114034284,0.0005269113802446185,True
no_disease_to_disease,genetic_cfe,Baseline,0.1024169772863388,0.102417008434186,0.1033099921386955,0.0008929837045095063,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.1024428308010101,0.10244285647889861,0.10369145666689518,0.0012486001879965652,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.1024960875511169,0.10249614981896868,0.10372704852593737,0.001230898706968686,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.1025107204914093,0.10251072362039604,0.10290579702059484,0.00039507340019880044,True
disease_to_no_disease,genetic_cfe,Baseline,-0.1025323271751403,-0.10253229599641275,-0.10226954285133733,0.00026275314507542835,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,-0.1025519073009491,-0.10255193007666225,-0.10202131336472343,0.0005306167119388111,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,-0.1025519073009491,-0.10255193007666225,-0.10199342506376738,0.0005585050128948665,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,-0.1025523096323013,-0.10255228348194778,-0.10255692327509726,4.639793149477378e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.1026228666305542,0.10262288401312436,0.10286500961829666,0.00024212560517229698,True
disease_to_no_disease,uniform_random,Baseline,-0.1026270240545272,-0.1026269883746449,-0.10282437943622579,0.00019739106158088437,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,-0.1026318818330764,-0.10263178106774407,-0.10333432123740585,0.0007025401696617861,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,0.1027447283267974,0.10274471149908394,0.10294971578475622,0.00020500428567227225,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,-0.102754920721054,-0.1027549106606796,-0.10270210139793928,5.28092627403165e-05,True
disease_to_no_disease,genetic_cfe,Baseline,-0.1027822494506836,-0.10278229833974506,-0.10367627208841494,0.0008939737486698823,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,-0.1028206944465637,-0.10282063494894444,-0.10324329182968837,0.0004226568807439296,True
no_disease_to_disease,proposed_countergan,Non-DP CounterGAN,0.1028435081243515,0.1028435018284548,0.10349562917689854,0.0006521273484437484,True
no_disease_to_disease,genetic_cfe,Baseline,0.1028693988919258,0.10286940964586382,0.10271835300186347,0.00015105664400034968,True
disease_to_no_disease,genetic_cfe,Baseline,-0.1028815507888794,-0.1028814990331009,-0.10489898534881546,0.0020174863157145645,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,0.1029089912772178,0.10290903609337496,0.10361411440123912,0.0007050783078641626,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,-0.1029201298952102,-0.10292012932685807,-0.10257149953352733,0.0003486297933307375,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,0.1029210686683654,0.10292098903399109,0.10384075990222795,0.0009197708682368577,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.1029276847839355,0.10292771289878197,0.10344654848525571,0.0005188355864737398,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.1029439195990562,0.1029439357118638,0.10371697056255297,0.0007730348506891638,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,0.1029439195990562,0.1029439357118638,0.10374867402673496,0.0008047383148711562,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.1029439195990562,0.1029439357118638,0.10377836270203974,0.0008344269901759405,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.1029439195990562,0.1029439357118638,0.10379454400711996,0.0008506082952561556,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,-0.1029600501060485,-0.10296006214560832,-0.10245538198731127,0.0005046801582970495,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,-0.1029677093029022,-0.10296762022129763,-0.10256496688762587,0.0004026533336717597,True
disease_to_no_disease,genetic_cfe,Baseline,-0.1029714345932006,-0.10297139691415483,-0.10306836605343932,9.696913928448903e-05,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,0.103027731180191,0.10302756816314129,0.1036561428509553,0.0006285746878140069,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.1030480414628982,0.10304813370221708,0.10402986892550546,0.0009817352232883853,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,-0.1030558496713638,-0.10305592150528237,-0.10348972691987293,0.00043380541459056565,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,-0.1030558496713638,-0.10305592150528237,-0.10361027023551454,0.0005543487302321765,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,-0.1030558496713638,-0.10305592150528237,-0.10353017656700512,0.00047425506172275866,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.1030600890517234,0.10306005099479712,0.10346550570953011,0.00040545471473299455,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.103121668100357,0.10312175455303865,0.10462127936668018,0.0014995248136415312,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,-0.1031315326690673,-0.10313153523289678,-0.10339485092740959,0.00026331569451280845,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.103140115737915,0.10314013694185292,0.10359432345377965,0.00045418651192673243,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,-0.1031505763530731,-0.10315056327285402,-0.10362495503044185,0.00047439175758783036,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,-0.1031505763530731,-0.10315056327285402,-0.10358423186379509,0.000433668590941072,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,-0.1031505763530731,-0.10315056327285402,-0.10358724178225404,0.00043667850940001807,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,-0.1031505763530731,-0.10315056327285402,-0.10365649371711434,0.0005059304442603246,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,-0.1031505763530731,-0.10315056327285402,-0.1035778135588668,0.0004272502860127869,True
disease_to_no_disease,genetic_cfe,Baseline,-0.1031710803508758,-0.10317104950438608,-0.10314685425689771,2.4195247488367766e-05,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.1031767427921295,0.10317669810657255,0.10331710819313572,0.0001404100865631669,True
no_disease_to_disease,proposed_countergan,Non-DP CounterGAN,0.1032050848007202,0.10320507881156163,0.10318633803509016,1.8740776471473652e-05,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,-0.1032209992408752,-0.10322094050726133,-0.10281338573355117,0.0004075547737101559,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,-0.1032276451587677,-0.10322759827484196,-0.10289485307054487,0.00033274520429708854,True
disease_to_no_disease,uniform_random,Baseline,-0.1032827049493789,-0.10328273673914812,-0.1029761921404806,0.00030654459866752415,True
disease_to_no_disease,uniform_random,Baseline,-0.1032900661230087,-0.1032900666090513,-0.10321084425967675,7.922234937454697e-05,True
no_disease_to_disease,genetic_cfe,Baseline,0.1033166795969009,0.10331666524926936,0.10404391289394413,0.0007272476446747722,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,-0.1033771634101867,-0.10337708069655713,-0.10272311701503165,0.0006539636815254823,True
disease_to_no_disease,genetic_cfe,Baseline,-0.1034137904644012,-0.1034137942666741,-0.10389334427845481,0.00047955001178071055,True
disease_to_no_disease,genetic_cfe,Baseline,-0.1035044938325882,-0.1035045504327283,-0.10333715608960022,0.00016739434312808277,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.1035147011280059,0.10351473714222281,0.10392701545359578,0.0004122783113729711,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.103523351252079,0.10352325043676427,0.10368447968520667,0.0001612292484423905,True
disease_to_no_disease,uniform_random,Baseline,-0.1035551577806472,-0.10355517833272307,-0.10343645543087511,0.00011872290184795908,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.1035674884915351,0.10356754706806212,0.10416712220490261,0.0005995751368404884,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,0.1035709381103515,0.10357098434692374,0.10301544094839286,0.0005555433985308805,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,-0.103571206331253,-0.10357118854122677,-0.10326604481165523,0.0003051437295715359,True
no_disease_to_disease,proposed_countergan,Non-DP CounterGAN,0.1035732552409172,0.10357324430284097,0.10425111936161038,0.0006778750587694143,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.1036109775304794,0.10361106682966667,0.10295882145921201,0.0006522453704546627,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,0.1036190241575241,0.1036190740254273,0.10450116760256825,0.0008820935771409466,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.1036190241575241,0.1036190740254273,0.10453066925192528,0.0009115952264979743,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,0.1036198586225509,0.10361988856526205,0.10464861597022135,0.0010287274049592954,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,-0.1036484539508819,-0.10364843596938916,-0.10332671390282136,0.00032172206656780333,True
no_disease_to_disease,genetic_cfe,Baseline,0.1036492735147476,0.10364923027265693,0.10416800189043679,0.0005187716177798563,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.1036637499928474,0.10366381529387513,0.1039768273385069,0.0003130120446317719,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.1036637499928474,0.10366381529387513,0.10397399323811149,0.00031017794423636447,True
no_disease_to_disease,proposed_countergan,Non-DP CounterGAN,0.1036699265241622,0.10366991787663705,0.10347028968576726,0.00019962819086979944,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,-0.1036738008260726,-0.10367378048105841,-0.10349661123185798,0.00017716924920042898,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,-0.1036738008260726,-0.10367378048105841,-0.10346038474619208,0.00021339573486632568,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,-0.1036738008260726,-0.10367378048105841,-0.10347896463032273,0.0001948158507356773,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,-0.1036738008260726,-0.10367378048105841,-0.10349075252283532,0.00018302795822308648,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,-0.1036738008260726,-0.10367378048105841,-0.10350351583311845,0.000170264647939955,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,-0.1037165075540542,-0.10371657463387324,-0.1043930484232257,0.0006764737893524692,True
