direction,method,method_family,candidate_cohort_seed,plaintext_logit,he_logit,abs_logit_error,label_agreement
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,-0.2829900735702524,-0.28539284839611023,0.002402774825857823,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,-0.8999795542130835,-0.9022022557888083,0.0022227015757247948,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,101,-1.7407161887552012,-1.7466045669995265,0.00588837824432531,True
no_disease_to_disease,uniform_random,Baseline,101,0.42440624842757524,0.42729132777443474,0.002885079346859498,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,0.36072036721021966,0.36245843958882734,0.0017380723786076802,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,0.42773060669636576,0.4298831270748621,0.0021525203784963365,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,0.17791328441613935,0.17901523232067088,0.001101947904531525,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,0.3331542917778427,0.3345344288711106,0.001380137093267897,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,101,0.10357098434692374,0.10298103954252848,0.0005899448043952676,True
disease_to_no_disease,genetic_cfe,Baseline,101,-0.10824649399624786,-0.10844775378023466,0.00020125978398680133,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,-0.3726467669356103,-0.3733336280986674,0.0006868611630571064,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,-0.14879862167083868,-0.148520497166643,0.0002781245041956759,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,-0.1177299462285486,-0.11736256418318039,0.0003673820453682086,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,-0.41350643389702335,-0.4142431290561418,0.0007366951591184501,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,101,-0.4162662473696239,-0.4172558759665314,0.000989628596907488,True
no_disease_to_disease,dice_gradient_style,Baseline,101,0.20048471651351835,0.20111633420579478,0.0006316176922764316,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,0.47353599214392195,0.4753771878761216,0.001841195732199652,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,0.13793525372684345,0.13920143637879076,0.0012661826519473063,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,0.24066919972202339,0.24030385966256737,0.0003653400594560152,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,0.2544405503605323,0.25561793543516675,0.0011773850746344405,True
no_disease_to_disease,countergan_one_shot,Non-DP CounterGAN,101,0.4230046281560613,0.4239534107893145,0.0009487826332531535,True
disease_to_no_disease,uniform_random,Baseline,101,-0.23395088648655604,-0.23734240374567225,0.0033915172591162113,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,-1.4302674208719068,-1.4345211584496445,0.004253737577737615,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,-0.2468308187803897,-0.24743091637828352,0.0006000975978938117,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,-0.20334976070531297,-0.20350975075521754,0.0001599900499045792,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,-0.10523218454715316,-0.10480606047860404,0.00042612406854912466,True
disease_to_no_disease,countergan_one_shot,Non-DP CounterGAN,101,-0.6859749378325957,-0.6875535459788912,0.0015786081462955126,True
no_disease_to_disease,uniform_random,Baseline,101,0.15251190422046623,0.15326351090803217,0.0007516066875659366,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,0.1650176216222795,0.1660425104812584,0.0010248888589788896,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,0.5110542777226259,0.5125580526509412,0.0015037749283153268,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,0.42185663489362873,0.4230622510818216,0.0012056161881928706,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,0.21550273466054132,0.21714853379834387,0.0016457991378025505,True
no_disease_to_disease,proposed_countergan,Non-DP CounterGAN,101,1.676691023731291,1.6825755494467167,0.005884525715425637,True
disease_to_no_disease,dice_gradient_style,Baseline,101,-0.165838518755679,-0.1654356534222977,0.00040286533338129704,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,-0.38956340792390765,-0.38984719495938425,0.00028378703547660145,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,-0.10439464076307908,-0.10439780449204239,3.1637289633068555e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,-0.15472955496956042,-0.15486816501283643,0.00013861004327600512,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,-0.11939319262738252,-0.12026830523287638,0.0008751126054938607,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,101,-1.0338651233568408,-1.0362539487324882,0.002388825375647441,True
no_disease_to_disease,uniform_random,Baseline,101,0.4409147666683165,0.4426928084665599,0.0017780417982433683,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,0.5695403655036383,0.5724174616404831,0.0028770961368448367,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,0.10989579487349407,0.1103196136384214,0.0004238187649273223,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,0.3133577090151354,0.3150579489031253,0.0017002398879898961,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,0.22175384342402643,0.22296563038480136,0.0012117869607749243,True
no_disease_to_disease,countergan_one_shot,Non-DP CounterGAN,101,0.26028583869450694,0.2621043022848279,0.0018184635903209512,True
disease_to_no_disease,uniform_random,Baseline,101,-0.4867607975664814,-0.487680672989957,0.0009198754234756024,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,-0.5740974263670187,-0.5750838313440995,0.0009864049770808014,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,-2.155106001380628,-2.1621091015369487,0.007003100156320663,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,-0.20486249096078868,-0.20512789309591276,0.0002654021351240765,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,-0.3496333974814074,-0.3500736622117729,0.0004402647303654583,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,101,-0.13002225042904536,-0.13044428853429532,0.0004220381052499611,True
no_disease_to_disease,uniform_random,Baseline,101,0.11410748497884876,0.11469516362289268,0.0005876786440439236,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,0.28730471318520995,0.28852870408388637,0.0012239908986764192,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,0.5200429559405382,0.5218414786817078,0.0017985227411696503,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,0.252478130325183,0.2541045972032337,0.0016264668780506808,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,0.42169254272840706,0.4228918302055117,0.001199287477104627,True
no_disease_to_disease,proposed_countergan,Non-DP CounterGAN,101,0.15734783714794082,0.15850816012180408,0.0011603229738632592,True
disease_to_no_disease,genetic_cfe,Baseline,101,-0.10240881976009822,-0.10294538579869933,0.0005365660386011106,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,-0.5586753682002659,-0.5602955468567484,0.0016201786564825627,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,-0.1764620256124524,-0.17659588759175263,0.00013386197930023713,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,-0.4673462967894546,-0.4682458079486684,0.0008995111592137728,True
