generator_training_seed,variant,training_protocol,requested_epsilon,delta,max_grad_norm,composition,secure_rng,secure_rng_backend,training_rows,requested_epochs,requested_steps_per_epoch_cap,warmup_epochs,ramp_epochs,classification_weight_start,classification_weight_end,proximity_weight_start,proximity_weight_end,sparsity_weight_start,sparsity_weight_end,group_sparsity_weight_start,group_sparsity_weight_end,diversity_weight_start,diversity_weight_end,direction_balance_weighting,positive_factual_classification_weight,negative_factual_classification_weight,actual_generator_optimizer_steps,actual_discriminator_optimizer_steps,dp_scope,multi_seed_release_policy,checkpoint_selection,selected_epoch,opacus_version,accountant,privacy_calibration_mode,calibration_sample_rate,planned_steps_per_epoch,planned_optimizer_steps_generator,planned_optimizer_steps_discriminator,noise_multiplier_generator,noise_multiplier_discriminator,expected_batch_size_generator,expected_batch_size_discriminator,sample_rate_generator,sample_rate_discriminator,component_delta_generator,component_delta_discriminator,composed_delta,achieved_epsilon_generator,achieved_epsilon_discriminator,achieved_epsilon_composed
11,countergan,v55_generator_only_direction_balanced_warmup_ramp,,1e-05,1.0,basic sequential composition: epsilon_G + epsilon_D per checkpoint,False,pytorch_default_prng,487675,300,20,30,180,8.0,12.0,0.04,0.2,0.01,0.1,0.0,0.15,0.0,0.08,True,7.258796737318409,0.5369888324381226,6000,6000,conditional generator-training DP; frozen oracle and development-fitted preprocessing are treated as public auxiliary,epsilon below is per checkpoint; compose privacy loss if multiple seed checkpoints are jointly released,inner-validation best epoch,39,,,,,,,,,,,,,,,,,,,
11,dp_eps16,v55_generator_only_direction_balanced_warmup_ramp,16.0,1e-05,1.0,basic sequential composition: epsilon_G + epsilon_D per checkpoint,True,torchcsprng:/dev/urandom,487675,300,20,30,180,8.0,12.0,0.04,0.2,0.01,0.1,0.0,0.15,0.0,0.08,True,7.258796737318409,0.5369888324381226,6000,6000,conditional generator-training DP; frozen oracle and development-fitted preprocessing are treated as public auxiliary,epsilon below is per checkpoint; compose privacy loss if multiple seed checkpoints are jointly released,final epoch; no private-validation selection,300,1.6.0,RDP,exact_planned_optimizer_steps,0.0005252100840336,20.0,6000.0,6000.0,0.4247570037841797,0.4247570037841797,256.0,256.0,0.0005252100840336,0.0005252100840336,5e-06,5e-06,1e-05,7.999391109860324,7.999391109860324,15.998782219720647
11,dp_eps8,v55_generator_only_direction_balanced_warmup_ramp,8.0,1e-05,1.0,basic sequential composition: epsilon_G + epsilon_D per checkpoint,True,torchcsprng:/dev/urandom,487675,300,20,30,180,8.0,12.0,0.04,0.2,0.01,0.1,0.0,0.15,0.0,0.08,True,7.258796737318409,0.5369888324381226,6000,6000,conditional generator-training DP; frozen oracle and development-fitted preprocessing are treated as public auxiliary,epsilon below is per checkpoint; compose privacy loss if multiple seed checkpoints are jointly released,final epoch; no private-validation selection,300,1.6.0,RDP,exact_planned_optimizer_steps,0.0005252100840336,20.0,6000.0,6000.0,0.52032470703125,0.52032470703125,256.0,256.0,0.0005252100840336,0.0005252100840336,5e-06,5e-06,1e-05,3.999380373313792,3.999380373313792,7.998760746627584
11,dp_eps4,v55_generator_only_direction_balanced_warmup_ramp,4.0,1e-05,1.0,basic sequential composition: epsilon_G + epsilon_D per checkpoint,True,torchcsprng:/dev/urandom,487675,300,20,30,180,8.0,12.0,0.04,0.2,0.01,0.1,0.0,0.15,0.0,0.08,True,7.258796737318409,0.5369888324381226,6000,6000,conditional generator-training DP; frozen oracle and development-fitted preprocessing are treated as public auxiliary,epsilon below is per checkpoint; compose privacy loss if multiple seed checkpoints are jointly released,final epoch; no private-validation selection,300,1.6.0,RDP,exact_planned_optimizer_steps,0.0005252100840336,20.0,6000.0,6000.0,0.653076171875,0.653076171875,256.0,256.0,0.0005252100840336,0.0005252100840336,5e-06,5e-06,1e-05,1.9995021134264763,1.9995021134264763,3.999004226852953
11,dp_eps2,v55_generator_only_direction_balanced_warmup_ramp,2.0,1e-05,1.0,basic sequential composition: epsilon_G + epsilon_D per checkpoint,True,torchcsprng:/dev/urandom,487675,300,20,30,180,8.0,12.0,0.04,0.2,0.01,0.1,0.0,0.15,0.0,0.08,True,7.258796737318409,0.5369888324381226,6000,6000,conditional generator-training DP; frozen oracle and development-fitted preprocessing are treated as public auxiliary,epsilon below is per checkpoint; compose privacy loss if multiple seed checkpoints are jointly released,final epoch; no private-validation selection,300,1.6.0,RDP,exact_planned_optimizer_steps,0.0005252100840336,20.0,6000.0,6000.0,0.845947265625,0.845947265625,256.0,256.0,0.0005252100840336,0.0005252100840336,5e-06,5e-06,1e-05,0.9991738671195872,0.9991738671195872,1.9983477342391744
