direction,method,method_family,cfe_logit,plaintext_logit_recomputed,he_logit,abs_logit_error,label_agreement
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,0.1597418785095214,0.15974196445637556,0.15974707302309557,5.108566720007923e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,-0.1604456901550293,-0.160445959291863,-0.16044078014524096,5.179146622041886e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.1606154441833496,0.1606149547722664,0.1606197463239585,4.79155169211265e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,-0.1610827445983886,-0.161082748663258,-0.1610773935942576,5.355069000401169e-06,True
no_disease_to_disease,uniform_random,Baseline,0.1615176200866699,0.16151750961999856,0.16152252364727723,5.014027278676947e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.1616778373718261,0.16167837561245335,0.16168375380832636,5.378195873012581e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.1617922782897949,0.16179199258209298,0.16179686931426204,4.87673216906237e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.1619577407836914,0.1619574960892063,0.16196260445804508,5.1083688387965065e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,0.1620779037475586,0.16207813305829077,0.1620836690239055,5.535965614728022e-06,True
disease_to_no_disease,genetic_cfe,Baseline,-0.1622214317321777,-0.16222176337942074,-0.16221581280616668,5.950573254059899e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,-0.1634588241577148,-0.163459352383585,-0.16345414610550527,5.206278079733506e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.1638464927673339,0.16384615982104123,0.16385163974402514,5.479922983914198e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,0.1639447212219238,0.16394552940371376,0.16395084875831492,5.319354601157622e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.1640529632568359,0.16405214006703872,0.1640572956941142,5.155627075481561e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,-0.1642341613769531,-0.16423426827378051,-0.16422920336418925,5.06490959126249e-06,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,-0.1645102500915527,-0.16450999827549673,-0.16450512544715218,4.872828344548719e-06,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,0.1645798683166504,0.16458031704678522,0.16458554049887142,5.223452086200453e-06,True
disease_to_no_disease,uniform_random,Baseline,-0.1645898818969726,-0.1645897676763468,-0.16458455075948214,5.216916864669852e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.16483736038208,0.1648382775032724,0.16484331678325814,5.039279985741274e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.1652760505676269,0.16527549306246492,0.1652803800398158,4.886977350876398e-06,True
no_disease_to_disease,uniform_random,Baseline,0.1655006408691406,0.16550040788638043,0.16550578208880554,5.374202425106889e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,-0.1655550003051757,-0.16555565435795394,-0.16554994677420706,5.707583746877853e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,-0.1656451225280761,-0.16564432625326386,-0.16563934984186965,4.97641139421412e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,-0.1659421920776367,-0.16594267418232178,-0.16593733118497092,5.342997350860079e-06,True
no_disease_to_disease,uniform_random,Baseline,0.1659779548645019,0.16597886614433133,0.1659836278768005,4.761732469160673e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,0.1659865379333496,0.16598676729697903,0.16599190351897034,5.136221991303147e-06,True
no_disease_to_disease,uniform_random,Baseline,0.166205883026123,0.16620563864446147,0.1662108526365167,5.213992055219663e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,-0.1663317680358886,-0.16633201185944824,-0.16632694549658217,5.066362866068541e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.1665201187133789,0.16652021671638728,0.16652573512088228,5.51840449500296e-06,True
disease_to_no_disease,uniform_random,Baseline,-0.1669888496398925,-0.16698866599304996,-0.16698293768986544,5.728303184515671e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,-0.1670470237731933,-0.1670465595272006,-0.16704145325968275,5.1062675178459305e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.1671333312988281,0.16713397198444735,0.16713882325248777,4.851268040423351e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.1672511100769043,0.16725113437971295,0.16725638305317558,5.248673462632247e-06,True
no_disease_to_disease,uniform_random,Baseline,0.1674871444702148,0.1674878603239458,0.16749283370973303,4.973385787226947e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,-0.1675801277160644,-0.16757985188231395,-0.1675746552891788,5.196593135137206e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.1711149215698242,0.1711146965907826,0.17111952504712738,4.828456344779797e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,-0.1716647148132324,-0.17166442351102162,-0.17165933502762898,5.088483392645671e-06,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,0.1724305152893066,0.17242993208946622,0.17243479769927916,4.865609812942928e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,-0.1726393699645996,-0.1726397700733191,-0.1726343153037343,5.454769584800623e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,-0.173037052154541,-0.173037097490492,-0.17303168713766753,5.4103528244753285e-06,True
no_disease_to_disease,genetic_cfe,Baseline,0.1730952262878418,0.1730950093451371,0.17309999438391613,4.9850387790206785e-06,True
no_disease_to_disease,uniform_random,Baseline,0.1735320091247558,0.1735315875548551,0.1735369607111061,5.373156251015088e-06,True
disease_to_no_disease,uniform_random,Baseline,-0.1735568046569824,-0.17355681505803666,-0.17355121955021277,5.595507823891177e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,-0.1735854148864746,-0.17358586615856808,-0.17358098356245724,4.882596110838966e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,-0.173654556274414,-0.173655007578148,-0.17364982013308503,5.187445062976304e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.1738195419311523,0.17381928687750037,0.17382441211031718,5.125232816816094e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,-0.1742901802062988,-0.17428962012636084,-0.17428438938958993,5.2307367709170105e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.1749300956726074,0.17493044102503408,0.1749355528970091,5.111871975022053e-06,True
no_disease_to_disease,uniform_random,Baseline,0.1751446723937988,0.17514479513356207,0.17515064944065595,5.8543070938776864e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,-0.1760401725769043,-0.17604030924817682,-0.17603498981681906,5.319431357758697e-06,True
no_disease_to_disease,genetic_cfe,Baseline,0.1778788566589355,0.17787870381284154,0.177884447833839,5.7440209974557455e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.1780934333801269,0.17809399908650292,0.17809891090479227,4.911818289349279e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,0.1784658432006836,0.1784651571308249,0.17847030226812627,5.145137301376668e-06,True
disease_to_no_disease,countergan_one_shot,Non-DP CounterGAN,-0.1786708831787109,-0.17867104197554262,-0.1786648828528694,6.159122673210504e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,-0.1800684928894043,-0.1800691087523516,-0.18006367333059975,5.435421751853742e-06,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,0.1805996894836425,0.18059978889995243,0.18060475745179533,4.968551842898794e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.18109130859375,0.18109147363186473,0.18109663080193442,5.15717006968619e-06,True
no_disease_to_disease,uniform_random,Baseline,0.1813054084777832,0.1813054086514958,0.1813102910492811,4.882397785288539e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,-0.1815667152404785,-0.18156720012174876,-0.18156204305100937,5.1570707393922e-06,True
disease_to_no_disease,uniform_random,Baseline,-0.1817908287048339,-0.1817905382162559,-0.18178503314721603,5.505069039873911e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,0.1822218894958496,0.1822215061017376,0.18222665509335584,5.148991618242338e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.18278169631958,0.18278109271477305,0.18278649298676924,5.400271996192085e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,0.1834259033203125,0.18342592938719982,0.18343102209553272,5.092708332904428e-06,True
no_disease_to_disease,uniform_random,Baseline,0.1837644577026367,0.18376407373750503,0.18376925794964516,5.184212140130207e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,0.1839799880981445,0.18397939969819177,0.18398505819682684,5.658498635069398e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.1841540336608886,0.1841534956071218,0.1841583430371617,4.847430039894851e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,0.1845250129699707,0.18452534353538486,0.18453069516964749,5.35163426262919e-06,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,0.1849212646484375,0.18492237154478897,0.18492723110692766,4.859562138692652e-06,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,-0.1854157447814941,-0.18541604318315397,-0.1854102437121563,5.799470997658318e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.1856932640075683,0.18569316967515004,0.18569807655529996,4.906880149924131e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.185765266418457,0.18576523025804903,0.18577058267881666,5.352420767629207e-06,True
no_disease_to_disease,uniform_random,Baseline,0.1859312057495117,0.18593067957235565,0.1859365647604788,5.885188123139207e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,-0.1862635612487793,-0.18626268896375286,-0.18625737472075257,5.314243000292818e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,-0.1863632202148437,-0.1863632972551148,-0.18635824438700374,5.052868111060649e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,-0.1870903968811035,-0.18709025362375975,-0.18708462296944506,5.6306543146922294e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,-0.1873540878295898,-0.18735403476966805,-0.18734910742530322,4.927344364830111e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,0.1876702308654785,0.18767015347770943,0.18767493250400957,4.779026300139044e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.1891736984252929,0.18917380555513486,0.18917875389581368,4.948340678823104e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,-0.1893129348754882,-0.18931282167168995,-0.18930749732501312,5.32434667682713e-06,True
no_disease_to_disease,genetic_cfe,Baseline,0.1901555061340332,0.1901551948276312,0.19016075521777878,5.560390147568706e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.190159797668457,0.19016045946270665,0.19016533208620762,4.872623500962181e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,-0.1907229423522949,-0.19072264044377896,-0.19071773889892543,4.901544853525008e-06,True
disease_to_no_disease,genetic_cfe,Baseline,-0.190835952758789,-0.19083507254006893,-0.19082944792264875,5.624617420180167e-06,True
disease_to_no_disease,uniform_random,Baseline,-0.190835952758789,-0.19083507254006893,-0.1908294495948789,5.622945190020268e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.1910309791564941,0.19103107724575707,0.19103643897247263,5.361726715558124e-06,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,0.1913390159606933,0.19133808843608513,0.1913433232755807,5.234839495577015e-06,True
no_disease_to_disease,uniform_random,Baseline,0.1915230751037597,0.19152278938332046,0.1915281405850182,5.351201697728625e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,-0.1918482780456543,-0.19184906294630988,-0.19184318817138393,5.8747749259457915e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,-0.1927371025085449,-0.19273731238199066,-0.1927320573905282,5.254991462450009e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.1931414604187011,0.19314211743759202,0.1931472511875082,5.133749916175212e-06,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,0.1934142112731933,0.1934137184207394,0.193418648331672,4.929910932593984e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.1941800117492675,0.19418014936034478,0.1941850411657003,4.891805355511369e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,-0.1942067146301269,-0.19420687112089752,-0.19420172782002804,5.1433008694812266e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,-0.1946587562561035,-0.19465882922970668,-0.1946529447986212,5.884431085484421e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,-0.1947402954101562,-0.19474038671191263,-0.19473533564263534,5.05106927728427e-06,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,0.1947512626647949,0.1947509506966636,0.19475615344400735,5.2027473437521454e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,-0.1952767372131347,-0.19527667065986787,-0.19527155848092678,5.112178941085732e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,0.1955771446228027,0.19557693338724214,0.19558225125932893,5.317872086796349e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.1958756446838379,0.19587598432206033,0.19588136380754242,5.379485482098767e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,-0.1961150169372558,-0.19611491003547155,-0.19610968202645995,5.228009011593038e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.196362018585205,0.1963618878884894,0.19636681203414022,4.924145650814227e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,-0.1964020729064941,-0.19640258858857784,-0.1963970540562744,5.534532303452799e-06,True
disease_to_no_disease,genetic_cfe,Baseline,-0.1965651512145996,-0.19656631883428055,-0.1965603638939536,5.954940326957647e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,-0.1967463493347168,-0.19674639227644963,-0.19674132085588228,5.071420567354101e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.1967725753784179,0.19677232216913598,0.19677717279319637,4.850624060387387e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,0.1970148086547851,0.197014535969517,0.19702005319064347,5.517221126460914e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,-0.1970620155334472,-0.19706249398973164,-0.19705718519089288,5.308798838754569e-06,True
no_disease_to_disease,uniform_random,Baseline,0.197155475616455,0.1971559597630126,0.19716118254943216,5.222786419567527e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.1974291801452636,0.19743046596518887,0.19743563729747313,5.171332284253927e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.1980862617492675,0.19808557210209266,0.1980906244533927,5.052351300049995e-06,True
disease_to_no_disease,genetic_cfe,Baseline,-0.1982712745666504,-0.19827056010773791,-0.19826562429233544,4.935815402479227e-06,True
disease_to_no_disease,uniform_random,Baseline,-0.1982712745666504,-0.19827056010773791,-0.1982656236530293,4.9364547086150345e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,-0.1983890533447265,-0.19838942080584232,-0.19838411872558764,5.3020802546766e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.198676586151123,0.19867546371410505,0.1986802397828734,4.776068768364006e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,0.1996626853942871,0.19966228204099856,0.19966707703386535,4.794992866791192e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,-0.2002544403076172,-0.2002541463736538,-0.20024891600124417,5.230372409625872e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.2008643150329589,0.2008642599040371,0.2008692979992832,5.038095246073793e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,-0.2010998725891113,-0.2011001901774483,-0.20109429818201874,5.89199542955221e-06,True
disease_to_no_disease,uniform_random,Baseline,-0.2013540267944336,-0.2013539948835854,-0.20134857272599616,5.42215758925213e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,-0.2016239166259765,-0.20162420414125037,-0.20161884259499369,5.3615462566880545e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,-0.2019762992858886,-0.20197582636287414,-0.2019706323262101,5.1940366640468305e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,-0.2021088600158691,-0.20210853360840986,-0.20210278364523335,5.749963176510109e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.2021975517272949,0.20219681749913043,0.20220198620526578,5.168706135344481e-06,True
disease_to_no_disease,countergan_one_shot,Non-DP CounterGAN,-0.2028994560241699,-0.20289870738814564,-0.20289289645464698,5.810933498662241e-06,True
no_disease_to_disease,uniform_random,Baseline,0.2033305168151855,0.20333179365914233,0.20333677106716092,4.977408018580487e-06,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,0.2036032676696777,0.2036037176800889,0.20360933738967124,5.619709582349586e-06,True
disease_to_no_disease,uniform_random,Baseline,-0.2040410041809082,-0.20404140812432559,-0.2040351419723338,6.2661519917850406e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.2043013572692871,0.20430120373000982,0.2043060928291675,4.88909915768998e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.204474925994873,0.20447584122572238,0.20448064113142336,4.799905700986207e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,-0.2044968605041504,-0.20449674655208572,-0.20449176530131188,4.981250773833379e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.2047286033630371,0.20472836709270759,0.204733891771775,5.524679067420157e-06,True
disease_to_no_disease,genetic_cfe,Baseline,-0.2048563957214355,-0.20485594653309125,-0.20485054542419062,5.401108900626728e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.2054944038391113,0.20549346113887523,0.205498536652597,5.075513721780611e-06,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,-0.2057828903198242,-0.2057818407900358,-0.20577651426738172,5.326522654086618e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,0.2063193321228027,0.20631922336591302,0.20632448511411247,5.261748199453242e-06,True
no_disease_to_disease,uniform_random,Baseline,0.2063574790954589,0.20635719672428188,0.20636192172868628,4.725004404404487e-06,True
disease_to_no_disease,countergan_one_shot,Non-DP CounterGAN,-0.2070403099060058,-0.20704161476281246,-0.2070362207808742,5.393981938273118e-06,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,-0.2070498466491699,-0.20705006026209105,-0.20704466386698844,5.3963951026081425e-06,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,0.2074036598205566,0.2074033835391056,0.20740841053912168,5.027000016089023e-06,True
disease_to_no_disease,genetic_cfe,Baseline,-0.2077059745788574,-0.20770653599073352,-0.20770123779066033,5.298200073194925e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,-0.2081351280212402,-0.208136010590799,-0.20813033232552527,5.678265273728611e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.2082819938659668,0.2082823027279499,0.20828774550379997,5.442775850073023e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,-0.2084965705871582,-0.20849616622412448,-0.20849098309308556,5.183131038921651e-06,True
disease_to_no_disease,countergan_one_shot,Non-DP CounterGAN,-0.2094855308532714,-0.20948580253908666,-0.20947987559736206,5.926941724604395e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.210278034210205,0.21027779385331868,0.21028326262160205,5.468768283362069e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,0.2103362083435058,0.2103364212383525,0.21034153187551927,5.1106371667664074e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,-0.21055269241333,-0.21055220366784066,-0.2105467787946645,5.4248731761741276e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,-0.2107958793640136,-0.21079547600150583,-0.21079059685523774,4.879146268094159e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,-0.2107958793640136,-0.21079547600150583,-0.21079059063001182,4.885371494012247e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,-0.2107958793640136,-0.21079547600150583,-0.21079058871380082,4.887287705007681e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,-0.2107958793640136,-0.21079547600150583,-0.21079058997359312,4.886027912709423e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,-0.2107958793640136,-0.21079547600150583,-0.21079054998460015,4.9260169056875025e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.2111077308654785,0.2111078941077693,0.21111325347031487,5.359362545559465e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,-0.2111587524414062,-0.2111589540329799,-0.21115332744151602,5.626591463886443e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.2128500938415527,0.2128503286524399,0.21285519296165978,4.864309219865248e-06,True
disease_to_no_disease,uniform_random,Baseline,-0.2134556770324707,-0.2134559680641992,-0.21345065769654076,5.310367658439841e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,-0.2137417793273925,-0.21374243545831284,-0.2137371852333588,5.250224954039817e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.2139391899108886,0.21393950944390738,0.21394446327377079,4.953829863402204e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,-0.2141022682189941,-0.21410221691878562,-0.21409752554058004,4.691378205579078e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,0.2143635749816894,0.21436338039916158,0.21436844578797842,5.065388816838379e-06,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,0.2147727012634277,0.2147730241695207,0.21477783094202316,4.806772502446988e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,-0.2147789001464843,-0.21477893352613808,-0.21477397191613157,4.9616100065152935e-06,True
no_disease_to_disease,genetic_cfe,Baseline,0.214794635772705,0.21479449192673528,0.21479957789477955,5.085968044271638e-06,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,0.215796947479248,0.2157962184170259,0.21580101564749932,4.797230473418956e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,-0.2158279418945312,-0.2158277481302857,-0.21582274837990317,4.999750382539414e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.2164664268493652,0.21646632970998425,0.21647132678457684,4.997074592588691e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.2165083885192871,0.216508556216656,0.21651366260743168,5.106390775694303e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,0.2166247367858886,0.2166240728882869,0.21662898703021188,4.914141924994286e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.2167086601257324,0.21670904456960116,0.2167142184019904,5.1738323892380755e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,-0.2167921066284179,-0.21679149864913239,-0.21678668747396476,4.81117516762386e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,0.2171359062194824,0.21713660283062453,0.21714179995880775,5.197128183226374e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,0.2176213264465332,0.21762102501241642,0.21762605587892095,5.030866504524001e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,0.2176251411437988,0.21762499652548506,0.21762980676592658,4.810240441521785e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,0.2179837226867675,0.21798340191747556,0.21798849418858032,5.092271104761847e-06,True
no_disease_to_disease,uniform_random,Baseline,0.2188124656677246,0.21881273047360317,0.21881828391100833,5.553437405159123e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,0.2191910743713379,0.21919062978427917,0.21919579690978014,5.167125500971093e-06,True
