candidate_cohort_seed,repeat,context_construction_seconds_one_time,context_peak_rss_delta_mb,public_context_mb_one_time,tenseal_version,python_version,platform,cpu_logical_count,cpu_physical_count,secret_key_location,server_context_contains_secret_key,server_context_contains_relinearization_keys,server_context_contains_galois_keys,context_reuse_policy,population,packed_slots_used,slot_utilization,feature_ciphertexts_uploaded,logit_ciphertexts_downloaded,encryption_seconds,upload_serialization_seconds,server_deserialization_seconds,server_inference_seconds_per_round,download_serialization_seconds,decryption_seconds,total_latency_seconds_per_round,time_per_candidate_seconds,throughput_candidates_per_second,server_inference_throughput_candidates_per_second,client_total_seconds_per_round,server_total_seconds_per_round,upload_ciphertext_mb,download_ciphertext_mb,total_communication_mb_per_round,peak_rss_delta_mb,baseline_rss_mb,peak_rss_mb,mean_abs_logit_error,max_abs_logit_error,mean_abs_probability_error_client_side,max_abs_probability_error_client_side,plaintext_he_label_agreement,plaintext_he_margin_state_agreement,agreement_and_error_gate_on_supplied_candidates,required_label_agreement,maximum_allowed_abs_logit_error,minimum_abs_plaintext_logit,profile_name,profile_status,poly_modulus_degree,slot_count,coeff_mod_bit_sizes,coeff_mod_total_bits,tc128_max_coeff_mod_bits,global_scale_bits,security_validation,parameter_construction_passed
101,1,0.5636354060000031,138.899456,11.16384,0.3.16,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,4,2,client_only,False,True,False,one context per benchmark run; reuse across queries,64,64,0.0078125,20,1,0.4960549759998685,0.08710244600001715,0.07259633700004997,82.86139480499992,0.0010789309999381658,0.0020835370000895637,83.52031103199988,1.3050048598749981,0.7662806712427006,0.7723741574784376,0.5863198899999134,82.93399114199997,26.959782,0.246951,27.206733,0.004096,1324.855296,1324.859392,5.0729605636423616e-06,1.2956545536013664e-05,3.6632450685061267e-07,1.4802654019208106e-06,1.0,1.0,True,0.99,0.025,0.10628730128013508,poly_n16384_scale45,paper_precision_profile,16384,8192,"[55, 45, 45, 45, 45, 45, 55]",335,438,45,SEAL default TC128 parameter validation,True
101,2,0.5636354060000031,138.899456,11.16384,0.3.16,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,4,2,client_only,False,True,False,one context per benchmark run; reuse across queries,64,64,0.0078125,20,1,0.5013590819999081,0.08410892100005185,0.06738517899998442,82.82060119499988,0.0010099129999616707,0.0021038419999968028,83.47656813199978,1.3043213770624966,0.7666822131307328,0.772754593380854,0.5885817579999184,82.88798637399987,26.961289,0.246943,27.208232,0.004096,1324.929024,1324.93312,5.071397140090283e-06,1.2938767444126142e-05,3.660902354882558e-07,1.4800080598287302e-06,1.0,1.0,True,0.99,0.025,0.10628730128013508,poly_n16384_scale45,paper_precision_profile,16384,8192,"[55, 45, 45, 45, 45, 45, 55]",335,438,45,SEAL default TC128 parameter validation,True
101,3,0.5636354060000031,138.899456,11.16384,0.3.16,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,4,2,client_only,False,True,False,one context per benchmark run; reuse across queries,64,64,0.0078125,20,1,0.456780376000097,0.09319716300001346,0.07505246599998827,83.40349162799998,0.0009673320000729291,0.002305901999989146,84.03179486700014,1.3129967947968773,0.7616164822052758,0.7673539650528743,0.5532507730001726,83.47854409399997,26.960518,0.246937,27.207455,0.004096,1324.929024,1324.93312,5.071773867675175e-06,1.2976181107404727e-05,3.660860027682216e-07,1.4741460937495177e-06,1.0,1.0,True,0.99,0.025,0.10628730128013508,poly_n16384_scale45,paper_precision_profile,16384,8192,"[55, 45, 45, 45, 45, 45, 55]",335,438,45,SEAL default TC128 parameter validation,True
101,4,0.5636354060000031,138.899456,11.16384,0.3.16,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,4,2,client_only,False,True,False,one context per benchmark run; reuse across queries,64,64,0.0078125,20,1,0.519718672999943,0.09194563300002301,0.07333379800002149,83.04658028900008,0.001036925000107658,0.002109152000002723,83.73472447000017,1.3083550698437527,0.7643185118848683,0.770651841138811,0.6148103830000764,83.1199140870001,26.960468,0.246937,27.207405,0.004096,1324.929024,1324.93312,5.069252290864756e-06,1.292987981571514e-05,3.6581246093381036e-07,1.4685972685724025e-06,1.0,1.0,True,0.99,0.025,0.10628730128013508,poly_n16384_scale45,paper_precision_profile,16384,8192,"[55, 45, 45, 45, 45, 45, 55]",335,438,45,SEAL default TC128 parameter validation,True
101,5,0.5636354060000031,138.899456,11.16384,0.3.16,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,4,2,client_only,False,True,False,one context per benchmark run; reuse across queries,64,64,0.0078125,20,1,0.5019973809999101,0.0856331830000272,0.0714912490000188,82.4326743690001,0.0010654090001480654,0.0022925069999928382,83.0951540980002,1.298361782781253,0.7702013516277991,0.7763911639395755,0.5909884800000782,82.50416561800012,26.960414,0.246919,27.207333,0.581632,1324.929024,1325.510656,5.068495338739643e-06,1.2937614744856774e-05,3.658128068007723e-07,1.4720955064384533e-06,1.0,1.0,True,0.99,0.025,0.10628730128013508,poly_n16384_scale45,paper_precision_profile,16384,8192,"[55, 45, 45, 45, 45, 45, 55]",335,438,45,SEAL default TC128 parameter validation,True
101,1,0.5636354060000031,138.899456,11.16384,0.3.16,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,4,2,client_only,False,True,False,one context per benchmark run; reuse across queries,128,128,0.015625,20,1,0.5001712479997877,0.08465481600001112,0.07378319300005387,82.45008991700001,0.0010904349999236729,0.002244400000108726,83.1120340089999,0.6493127656953117,1.5400898501189293,1.5524543409091935,0.5881608989998313,82.52387311000007,26.959537,0.246924,27.206461,0.258048,1325.727744,1325.985792,5.011872352183948e-06,1.296606976453063e-05,3.243609065154717e-07,1.475890862023821e-06,1.0,1.0,True,0.99,0.025,0.10628730128013508,poly_n16384_scale45,paper_precision_profile,16384,8192,"[55, 45, 45, 45, 45, 45, 55]",335,438,45,SEAL default TC128 parameter validation,True
101,2,0.5636354060000031,138.899456,11.16384,0.3.16,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,4,2,client_only,False,True,False,one context per benchmark run; reuse across queries,128,128,0.015625,20,1,0.4970473900000343,0.08661954300009711,0.06950337899979786,82.78389890799986,0.0010429469998598506,0.0021766370000477764,83.44028880399969,0.6518772562812476,1.5340311237497102,1.5461943891075982,0.586886517000039,82.85340228699965,26.960858,0.246961,27.207819,0.004096,1325.981696,1325.985792,5.0126556455047785e-06,1.294859177392027e-05,3.2450565789581173e-07,1.477495775115134e-06,1.0,1.0,True,0.99,0.025,0.10628730128013508,poly_n16384_scale45,paper_precision_profile,16384,8192,"[55, 45, 45, 45, 45, 45, 55]",335,438,45,SEAL default TC128 parameter validation,True
101,3,0.5636354060000031,138.899456,11.16384,0.3.16,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,4,2,client_only,False,True,False,one context per benchmark run; reuse across queries,128,128,0.015625,20,1,0.5118776799999978,0.09344730899965725,0.07831631899989588,86.88255296600028,0.001168755999970017,0.002252747000056843,87.56961577699985,0.6841376232578114,1.4616942059670335,1.4732532094227273,0.6087464919996819,86.96086928500017,26.959862,0.246974,27.206836,0.004096,1325.981696,1325.985792,5.0133186389564755e-06,1.2961055805504884e-05,3.245187787966739e-07,1.4774803158146277e-06,1.0,1.0,True,0.99,0.025,0.10628730128013508,poly_n16384_scale45,paper_precision_profile,16384,8192,"[55, 45, 45, 45, 45, 45, 55]",335,438,45,SEAL default TC128 parameter validation,True
101,4,0.5636354060000031,138.899456,11.16384,0.3.16,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,4,2,client_only,False,True,False,one context per benchmark run; reuse across queries,128,128,0.015625,20,1,0.5069884129998172,0.08919713300019794,0.07575311900018278,83.17838055399989,0.0009706890000416024,0.002256770000258257,83.85354667800038,0.655105833421878,1.5264709135264491,1.53886141023029,0.599413005000315,83.25413367300007,26.960737,0.246929,27.207666,0.753664,1325.981696,1326.73536,5.014083959104876e-06,1.2946505155042587e-05,3.2449082313619367e-07,1.4787954357720068e-06,1.0,1.0,True,0.99,0.025,0.10628730128013508,poly_n16384_scale45,paper_precision_profile,16384,8192,"[55, 45, 45, 45, 45, 45, 55]",335,438,45,SEAL default TC128 parameter validation,True
101,5,0.5636354060000031,138.899456,11.16384,0.3.16,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,4,2,client_only,False,True,False,one context per benchmark run; reuse across queries,128,128,0.015625,20,1,0.4907232090004072,0.08403973200029213,0.06917006399999082,81.75831322000022,0.0010090239998135075,0.0023627850000593753,82.40561803400078,0.6437938908906311,1.5532921547556,1.5655900294269753,0.5781347500005722,81.82748328400021,26.960093,0.246905,27.206998,0.004096,1326.731264,1326.73536,5.012487508379137e-06,1.2959170572202083e-05,3.2442564806493174e-07,1.4782967960313975e-06,1.0,1.0,True,0.99,0.025,0.10628730128013508,poly_n16384_scale45,paper_precision_profile,16384,8192,"[55, 45, 45, 45, 45, 45, 55]",335,438,45,SEAL default TC128 parameter validation,True
